     0		  0.338874	  0.535142	   0.64213	  0.658533	  0.711261	   0.80829	  0.964319	   1.07568	   1.02789	   0.92454	   0.83576	  0.807224	   0.81819	  0.838962	  0.810831	  0.765396	  0.856212	   1.07428	    1.8068	   2.64934	    4.8834	   7.40009	   10.6088	   15.5948	   17.9844	   20.9918	   22.0432	   20.6315	   20.5751	   18.9576	   16.3352	   11.7166	   7.01275	   3.48442	   1.40063
     1		  0.461404	  0.643889	  0.834497	  0.943193	   1.00049	   1.07606	    1.0852	   1.03665	  0.970582	  0.883471	  0.793718	  0.738493	  0.705855	  0.703608	  0.729896	  0.770969	  0.786676	  0.779791	  0.724914	  0.643991	  0.629431	  0.666384	    3.1242	   8.21278	   15.8118	   23.3264	   26.0421	   25.9451	   24.0083	   23.0031	    21.391	   15.7894	   9.45419	   3.85733	  0.648876
     2		  0.159638	  0.362217	  0.626898	  0.927144	   1.12715	   1.32116	   1.52739	   1.61953	   1.71987	   1.82961	   1.88997	   1.97835	    1.8723	    1.5407	   1.20233	  0.879451	  0.704937	  0.618405	  0.554129	  0.603441	  0.816479	   2.51759	   9.37997	    18.142	   29.6455	   38.7576	   37.4836	   34.0235	   26.5013	   18.4163	   15.4942	   13.5577	   10.9683	   7.37126	   3.72942
     3		    1.7243	   3.09356	   4.32288	   4.08284	   3.02504	   1.99092	   1.20169	   1.09361	   1.23098	   1.28829	   1.31045	   1.23692	   1.17404	   1.17972	   1.18355	   1.14026	  0.994544	   13.9701	   32.5813	   54.8103	   77.4207	    70.885	   59.1609	   46.1813	   25.8247	   16.6652	    9.7257	   5.83105	   7.44411	   8.84754	   9.02709	   8.38481	   6.39414	   3.75382	   1.77053
     4		    1.0794	   1.80474	   2.46378	   2.48327	   2.24432	   2.04801	   1.71216	   1.59109	   1.54248	   1.48148	   1.53603	   1.48917	   1.40088	    1.2919	   1.08282	  0.902851	  0.774222	  0.685903	  0.778353	   1.07749	   1.46013	    1.8495	   5.00657	   10.1885	   16.7465	   22.5163	   21.4009	   16.9588	   12.3071	    8.7932	   7.50443	   6.33171	   5.51691	   4.80532	   3.25907
     5		  0.311129	  0.693207	    1.1438	   1.57237	   1.69749	   1.73495	   1.80147	   1.71569	   1.62145	   1.62871	   1.59348	   1.69243	   1.97333	   2.09945	   2.21911	   2.12707	   1.61469	   1.15072	  0.776226	  0.533542	  0.596919	  0.745971	   1.00752	   1.46409	   1.88843	   2.28938	   2.54803	   3.39012	   5.21282	   7.55052	   9.56338	   9.03194	   6.33024	   3.60752	   1.54056
     6		   1.24536	   1.51051	    1.3397	   1.03558	  0.737821	  0.582244	  0.698117	  0.878993	   1.12517	   1.34385	   1.41096	   1.47495	   1.55834	   1.69913	   1.91095	   2.29572	   2.71327	   3.04168	   2.93319	   2.21095	   1.45603	  0.888906	  0.659462	  0.870692	   2.20729	   3.92852	    6.2912	   8.03318	   7.35752	   6.44149	   4.62776	   3.24186	   2.89144	   1.96205	   1.25606
     7		  0.273687	  0.577399	  0.948864	   1.29493	   1.39638	   1.37399	   1.24287	   1.08041	   1.00417	  0.963666	   1.09341	   1.30526	   1.47208	   1.52816	   1.36106	   1.11616	  0.831931	  0.614742	  0.514186	  0.442198	  0.432255	  0.439494	  0.542256	   3.47421	   9.06231	   18.1463	   27.1522	   29.7173	   27.7435	   21.3918	   16.2045	   13.6388	    10.566	   7.48456	   3.94254
     8		 0.0884607	  0.178296	  0.297622	  0.447507	  0.746002	   1.12356	   1.62057	   2.00169	   2.04388	   1.99043	    1.7428	   1.60257	   1.58077	   1.41071	   1.25306	     1.024	  0.806782	  0.666816	  0.532214	  0.447352	   0.38869	  0.337097	  0.297865	  0.754657	    2.8639	   5.68852	   8.63941	   10.0978	   8.02014	   5.44671	   3.14614	   1.27511	  0.749735	  0.329025	 0.0628033
     9		  0.784582	   1.37627	      1.96	   2.00455	   2.20848	   2.52845	   2.96691	    3.3803	   3.26112	   2.99424	   2.52124	   2.09729	   1.79116	   1.46519	    1.2139	   1.03737	  0.930674	  0.870084	  0.808049	   1.26948	   2.02376	   3.00773	   3.82752	   3.30944	   3.13147	   4.95378	   8.82363	   13.8266	   17.1682	   15.7348	    11.257	   6.66766	   2.77282	  0.987145	  0.377028
