0	19.960159	5.816943	0.01731514	0.00970605	0.00177206	0.00184950	12.511360	0.01688118
1	9.797626	5.001511	0.01015244	0.00762703	0.00136972	0.00109867	12.686355	0.02797770
2	19.676367	10.028181	0.01363610	0.01141363	0.00149124	0.00227605	12.012773	0.02615108
3	29.830292	7.088702	0.01328297	0.01523608	0.00153305	0.00105706	12.542776	0.02402834
4	24.945971	8.614487	0.02526093	0.00466055	0.00254316	0.00165791	12.219627	0.01663018
5	26.945012	6.813660	0.00689264	0.00790405	0.00160144	0.00115203	12.624997	0.02097672
6	14.860660	4.343044	0.01375452	0.00941035	0.00173016	0.00239071	12.711468	0.01059420
7	11.058740	6.211181	0.01318606	0.01122456	0.00308403	0.00187723	10.926443	0.01910070
8	17.813243	8.530344	0.01997401	0.01026911	0.00158375	0.00067072	11.369264	0.01532738
9	16.429861	9.032004	0.01027335	0.01321029	0.00271039	0.00136347	11.766062	0.02868020
10	7.748164	6.162998	0.01580596	0.01472289	0.00171786	0.00258007	13.069310	0.01640092
11	10.082993	5.056062	0.01174935	0.03459961	0.00263848	0.00129573	12.555678	0.01267396
12	12.752538	8.410646	0.01542000	0.00765049	0.00129122	0.00313363	12.692106	0.02983120
13	6.652890	8.316421	0.02015480	0.01202446	0.00302780	0.00103604	14.503272	0.01237952
14	16.101223	10.170541	0.01007792	0.00625122	0.00142731	0.00279403	11.694527	0.01006042
15	19.138749	3.692437	0.01619756	0.00435652	0.00206882	0.00279441	12.096295	0.01064351
16	11.973430	6.390068	0.01086120	0.00572725	0.00141667	0.00246342	11.989969	0.01895834
17	8.660204	5.184164	0.01688601	0.00803871	0.00308480	0.00203402	13.243598	0.02525982
18	23.905795	6.314208	0.01720646	0.01061313	0.00070251	0.00306401	13.323925	0.01651324
19	20.360539	7.133818	0.00757056	0.00893499	0.00114034	0.00221334	11.867519	0.02761366
20	13.404937	8.327762	0.01261998	0.00833063	0.00213445	0.00216905	11.067018	0.02772336
21	10.508501	9.654665	0.01239461	0.01229005	0.00159517	0.00174310	13.253341	0.01521686
22	12.822716	8.910931	0.00546481	0.01537793	0.00098027	0.00244621	11.574568	0.01742730
23	24.116714	7.215684	0.01078124	0.01171444	0.00172257	0.00165919	11.346489	0.01401686
24	9.653563	4.191291	0.01325429	0.01226825	0.00246535	0.00226297	13.662159	0.01114080
25	14.668207	4.479991	0.01305529	0.00673134	0.00048816	0.00129244	11.404032	0.02183240
26	11.581270	8.057506	0.01662007	0.01129021	0.00118052	0.00226953	13.426781	0.01440590
27	18.399372	8.751667	0.01155385	0.01567508	0.00226051	0.00237475	11.387916	0.02631680
28	10.861618	9.764314	0.00941489	0.00469358	0.00167425	0.00226363	13.181543	0.02705632
29	35.780031	5.456560	0.00851701	0.01414914	0.00175084	0.00375414	12.432172	0.01898790
30	16.419010	10.168062	0.01626859	0.01238348	0.00215355	0.00150438	12.515778	0.02428740
31	11.357423	7.829151	0.01481142	0.01223158	0.00536229	0.00439043	11.923092	0.02886992
32	26.701181	7.309598	0.01192679	0.01368138	0.00242072	0.00104475	10.899708	0.01651444
33	18.931278	6.710120	0.01397765	0.00523526	0.00200032	0.00193100	13.521727	0.01702758
34	10.208758	10.610695	0.00652335	0.01129257	0.00162072	0.00159691	11.361036	0.01716684
35	13.100887	7.971803	0.01626273	0.01460322	0.00142959	0.00164508	12.862486	0.02555740
36	17.703146	9.677645	0.01896985	0.01285650	0.00131089	0.00124838	12.297029	0.01935834
37	14.975740	6.639574	0.01302483	0.02364226	0.00189569	0.00200035	10.726145	0.02708554
38	16.932574	5.101751	0.00555155	0.02080737	0.00373305	0.00099861	9.462366	0.02701658
39	13.267110	9.700635	0.00991978	0.01323335	0.00191699	0.00107220	12.089806	0.02273850
40	11.790155	5.763745	0.01243634	0.01728595	0.00205153	0.00158323	11.636697	0.01910404
41	9.809826	7.175118	0.00701637	0.00583458	0.00230282	0.00242670	12.027636	0.01714008
42	9.558497	8.027964	0.00720396	0.00729408	0.00224330	0.00115941	12.629679	0.01390590
43	27.546995	6.259435	0.01198139	0.01031827	0.00180101	0.00201653	11.639856	0.02644728
44	20.434299	9.121967	0.01028009	0.00783514	0.00142164	0.00212516	12.816300	0.02463498
45	12.496524	11.050299	0.01170718	0.00477229	0.00139399	0.00134239	12.425083	0.02066960
46	6.860171	5.170230	0.01095352	0.00863116	0.00396384	0.00246480	12.438764	0.01030935
47	10.001477	5.879648	0.01055435	0.00957577	0.00146081	0.00319627	10.814773	0.02034300
48	10.554229	9.526224	0.00591900	0.01533152	0.00318927	0.00351209	14.411414	0.02587484
49	10.398481	6.364939	0.00939715	0.01359069	0.00460676	0.00096036	12.013406	0.01698650
50	16.588391	5.684938	0.00971634	0.01883874	0.00093641	0.00189378	11.487093	0.01086356
51	25.360431	5.326266	0.00851297	0.00827056	0.00204654	0.00255501	10.283911	0.02492580
52	11.109572	8.615122	0.00650149	0.00400542	0.00174381	0.00119777	11.389658	0.01084114
53	14.676728	10.283083	0.01014061	0.01667394	0.00295720	0.00191282	12.816462	0.01546116
54	12.350222	9.136151	0.00732639	0.01623755	0.00177712	0.00246528	12.766559	0.01826870
55	11.462160	7.111256	0.00486316	0.01471603	0.00204980	0.00139551	10.927943	0.01693332
56	31.637342	8.902307	0.01134073	0.01243932	0.00274362	0.00224505	13.562715	0.02754764
57	14.790968	11.792468	0.01310844	0.00878730	0.00314406	0.00198355	11.153470	0.02404308
58	19.643066	7.408490	0.00887629	0.01114121	0.00259731	0.00114234	10.040825	0.02097574
59	24.165671	6.303670	0.01309275	0.01331362	0.00079510	0.00132178	13.747574	0.01748984
60	9.489393	7.702992	0.00654853	0.01949813	0.00160058	0.00101883	13.329847	0.01628400
61	9.732656	7.991190	0.02055246	0.01016726	0.00301493	0.00422750	11.670296	0.02049578
62	16.349948	10.852600	0.00527093	0.02388954	0.00228783	0.00217638	11.564141	0.01419282
63	13.656577	4.680741	0.01170121	0.02131530	0.00136774	0.00248754	12.260738	0.01388378
64	18.040893	8.241806	0.01223983	0.01165202	0.00121847	0.00217156	10.703594	0.01171627
65	25.238891	5.159956	0.02029056	0.01336185	0.00213260	0.00133764	10.668062	0.01901306
66	17.680445	4.043197	0.01202958	0.01526398	0.00209717	0.00172858	12.119524	0.01612090
67	17.926692	9.556421	0.01135557	0.01119632	0.00189533	0.00268235	12.811780	0.01379798
68	21.863789	5.441938	0.01410607	0.00767680	0.00198606	0.00348484	13.291106	0.02234016
69	15.519503	5.955268	0.02161213	0.00741077	0.00108405	0.00104532	11.313697	0.01564196
70	11.011839	7.811829	0.00995007	0.00904117	0.00302813	0.00338973	11.395713	0.02113964
71	31.459440	7.943857	0.00939398	0.00952143	0.00183218	0.00114153	13.430627	0.01507076
72	31.333592	4.309601	0.01199885	0.00964946	0.00181796	0.00170164	12.771237	0.02316824
73	15.315005	8.419122	0.00830083	0.00913107	0.00118818	0.00152998	12.314947	0.02012364
74	7.253211	10.190520	0.01340204	0.00514932	0.00147654	0.00333192	13.959008	0.01788968
75	20.347806	8.216021	0.00594049	0.00888470	0.00248310	0.00334554	9.716301	0.02890320
76	7.641699	7.985683	0.01270316	0.01165544	0.00079049	0.00237883	11.479920	0.02935006
77	6.800716	9.503912	0.00393024	0.01262424	0.00300631	0.00132375	12.573230	0.01280726
78	19.151951	7.454273	0.01069943	0.00580105	0.00157401	0.00290761	11.642150	0.02511998
79	10.712607	9.073885	0.00791245	0.01656434	0.00155287	0.00093144	10.193321	0.02476772
80	9.071608	5.964318	0.00945536	0.01047938	0.00201038	0.00187854	12.369490	0.01183853
81	14.287174	6.007085	0.00626689	0.00696326	0.00233450	0.00302812	11.347019	0.02327638
82	23.810436	8.147205	0.01456168	0.00711255	0.00209160	0.00219489	12.935133	0.02717572
83	10.375248	9.682961	0.01638209	0.01154969	0.00201831	0.00227707	12.192705	0.02542778
84	13.680776	3.594779	0.00815063	0.01823874	0.00107856	0.00140254	13.671469	0.02800646
85	13.920113	9.559718	0.02440988	0.01683550	0.00131437	0.00203144	11.883589	0.02130878
86	13.056243	7.576567	0.00994867	0.01125627	0.00236871	0.00331734	13.918068	0.01127287
87	18.440550	10.051045	0.01094187	0.02051515	0.00133798	0.00141654	11.956167	0.02716772
88	9.764097	9.077883	0.01718882	0.00548703	0.00331708	0.00078003	12.408693	0.02895008
89	30.125826	6.950822	0.01274581	0.01116596	0.00315680	0.00158622	13.578873	0.02819954
90	19.423733	9.782106	0.00882311	0.01232464	0.00238846	0.00327553	9.555391	0.02222108
91	11.763349	8.497624	0.01028739	0.01797580	0.00199359	0.00276506	11.739506	0.01818686
92	10.424247	7.858213	0.01343636	0.01488837	0.00333356	0.00116141	11.338163	0.01894678
93	6.669025	7.818604	0.00675727	0.01746323	0.00340809	0.00282207	13.411408	0.01324638
94	12.247830	4.990343	0.01174539	0.00653258	0.00267134	0.00126383	10.843696	0.01483910
95	16.169252	3.853706	0.01050649	0.01148652	0.00151363	0.00267206	11.575557	0.02430766
96	10.226338	4.612628	0.01267264	0.00937854	0.00203459	0.00194922	11.775148	0.02072070
97	17.495498	9.330863	0.00616858	0.01566519	0.00304594	0.00123756	12.013880	0.02082056
98	11.218612	5.596833	0.00907779	0.01078448	0.00329144	0.00176855	12.076061	0.02457346
99	10.811316	5.875076	0.01123669	0.01683611	0.00302283	0.00203931	12.672303	0.02440614
