     0		  0.563247	   0.55411	  0.539911	  0.582287	  0.694415	  0.719744	   0.73488	  0.702475	  0.753466	  0.723078	  0.672484	  0.705416	  0.644395	   0.68265	  0.616245	  0.674829	  0.602866	  0.541484	  0.576876	  0.541602	  0.524109	  0.578437	  0.675796	  0.672944	   0.68644	  0.671895	  0.698809	  0.664723	   0.64509	   0.63878	  0.620146	  0.534534	  0.571495	  0.544485	  0.564275	  0.540859
     1		  0.587706	  0.565394	  0.531312	  0.591953	  0.705574	  0.733565	  0.717757	  0.716323	   0.71306	  0.740686	  0.683526	  0.651471	  0.617301	  0.658039	  0.551634	  0.653149	  0.607066	  0.537853	  0.601973	  0.542963	  0.514114	  0.578841	  0.678683	   0.67598	  0.684673	  0.699466	   0.69269	  0.655951	  0.628454	  0.614183	  0.593827	  0.555075	  0.602092	  0.568473	  0.609123	  0.527547
     2		  0.551394	  0.532622	  0.530963	  0.571066	  0.690787	  0.726811	   0.73493	  0.716639	  0.718235	  0.708331	  0.670664	  0.641725	  0.652304	  0.612889	   0.65545	  0.622005	  0.589039	  0.682835	   0.57138	  0.553368	  0.509157	  0.562057	  0.674647	  0.672473	  0.682385	  0.664405	   0.67666	  0.667571	  0.618041	  0.638134	  0.562316	  0.633221	  0.584853	  0.529942	  0.496544	  0.565108
     3		  0.549682	   0.55313	  0.510231	  0.594693	  0.698796	  0.735623	  0.719638	  0.701066	  0.690652	  0.718403	  0.679662	  0.714393	  0.675891	  0.678196	  0.630506	  0.650308	  0.514849	   0.60343	  0.586659	  0.532183	  0.524776	  0.591159	  0.667792	  0.665279	  0.686662	  0.691125	  0.688479	  0.672494	  0.645758	   0.61334	  0.601177	  0.615121	  0.541145	  0.524313	    0.5301	  0.645253
     4		  0.576572	  0.544817	  0.508936	   0.58783	  0.692644	  0.720978	  0.690303	  0.749939	  0.712291	  0.683834	   0.68446	  0.657505	  0.674287	    0.6959	  0.605021	  0.634154	  0.653165	  0.456067	   0.57231	  0.539296	  0.536585	  0.562088	  0.683665	  0.661026	  0.650141	  0.685057	  0.705551	  0.660787	  0.633015	   0.65961	  0.585085	  0.575211	  0.548972	   0.53514	  0.551056	  0.639103
     5		  0.569281	  0.553789	  0.502352	  0.619136	  0.685993	  0.717065	  0.715137	   0.71663	  0.732675	  0.711185	  0.698638	   0.69166	  0.622506	  0.690244	  0.648444	  0.580585	  0.803064	  0.645494	  0.587819	     0.538	  0.508752	  0.592361	   0.66772	  0.665061	  0.646848	  0.703832	  0.677837	  0.652013	  0.625413	  0.598757	  0.603708	  0.594591	  0.533923	  0.569348	  0.519412	  0.612518
     6		  0.583791	  0.551302	  0.513658	  0.592652	  0.719217	  0.722926	   0.71422	  0.701794	  0.724674	   0.71979	  0.704071	  0.644229	   0.68189	  0.620065	  0.597357	  0.606134	  0.709219	  0.618844	  0.588163	  0.567406	  0.526567	  0.589638	  0.695718	   0.66769	  0.648943	   0.69044	  0.695788	  0.653328	  0.632657	  0.605656	  0.617893	  0.545135	  0.552511	  0.572753	  0.569307	  0.647015
     7		   0.58685	  0.566003	  0.520819	  0.584992	  0.695446	  0.709651	  0.719682	  0.705364	  0.695821	  0.709802	  0.657454	  0.671266	  0.637825	  0.617691	  0.615412	  0.589158	   0.70752	  0.694915	  0.578241	  0.522901	  0.523361	  0.573185	  0.676811	  0.701978	  0.672313	  0.682075	  0.684683	  0.646931	  0.632894	  0.603551	  0.604494	  0.545427	  0.571531	  0.548071	  0.658305	  0.563449
     8		  0.584606	  0.544052	  0.519166	  0.598929	  0.704233	  0.738949	  0.709861	  0.706741	  0.711657	  0.726924	  0.697614	  0.661866	  0.637279	  0.616633	  0.671067	  0.684182	  0.681778	  0.609252	  0.581053	  0.555906	  0.536662	  0.588401	  0.686932	   0.66619	  0.661394	  0.682978	  0.695987	  0.656767	  0.634561	  0.571826	  0.615969	  0.565894	  0.573438	    0.5569	  0.459366	  0.529964
     9		   0.57957	  0.532978	  0.495263	  0.585948	  0.691502	  0.723243	  0.713394	  0.716369	  0.715148	  0.688533	  0.687346	  0.661328	  0.616739	  0.602804	  0.588245	  0.621346	  0.674694	  0.672108	  0.569694	  0.530778	  0.512952	  0.586625	  0.685546	   0.65616	  0.652233	  0.673534	  0.677886	  0.652033	  0.612828	  0.617351	  0.564154	  0.544998	  0.557312	  0.533938	  0.549944	  0.546383
    10		  0.580004	  0.533874	  0.517936	  0.590614	  0.691624	  0.723294	  0.715809	  0.725283	   0.72585	  0.698865	  0.669556	  0.672794	  0.662536	  0.599125	   0.56816	  0.623183	  0.719353	   0.68909	  0.585329	   0.55333	  0.520361	  0.569789	  0.690766	  0.645957	  0.644561	  0.670896	  0.684798	  0.664078	   0.64514	  0.621188	   0.60667	  0.574643	  0.577789	  0.561344	  0.582512	  0.639132
    11		  0.594827	  0.539432	  0.528337	  0.604412	  0.708559	  0.718543	  0.716296	  0.707949	  0.704212	  0.699614	  0.699852	  0.656793	  0.614184	    0.6158	  0.645658	  0.551357	  0.591906	  0.598809	  0.589351	  0.566513	  0.518102	  0.574116	  0.669539	  0.660144	  0.672612	  0.680728	  0.690691	  0.652274	  0.635914	  0.606293	  0.585512	  0.560345	  0.542663	  0.526432	  0.560396	  0.493317
    12		  0.564165	  0.547476	  0.531919	  0.577036	  0.694131	  0.718887	  0.696456	  0.726363	  0.715064	  0.708275	  0.676847	  0.681033	  0.638746	  0.592161	  0.604068	  0.589467	  0.599924	  0.510563	  0.583606	  0.544691	  0.527597	  0.567563	   0.66822	  0.673748	  0.652333	  0.660989	  0.674447	  0.673663	  0.621989	  0.615068	  0.581274	  0.542866	  0.612957	  0.502435	  0.619173	  0.630233
    13		   0.57348	  0.553218	  0.507741	  0.595664	  0.688554	   0.71166	  0.714953	  0.698183	  0.731416	  0.694375	  0.671924	  0.677883	  0.657987	  0.600396	  0.590989	  0.526577	  0.594193	  0.613272	  0.603926	  0.552427	  0.520076	  0.579015	  0.675934	  0.661745	  0.666588	   0.66941	  0.700615	  0.666354	  0.625811	  0.581549	  0.577728	  0.616279	  0.629961	  0.550157	  0.511221	  0.600985
    14		  0.604143	  0.536084	  0.542003	  0.613874	  0.713505	  0.711096	  0.715828	  0.727812	  0.732259	  0.712529	   0.67282	  0.686734	  0.658566	  0.636097	  0.640992	   0.57833	  0.599613	   0.55854	  0.595538	  0.560729	  0.545418	  0.598161	  0.686215	  0.691917	  0.653645	  0.704716	  0.696049	  0.683968	  0.657002	  0.623417	  0.607913	  0.553779	  0.583018	  0.477409	  0.553193	  0.620029
    15		  0.588924	  0.552641	  0.489588	  0.582491	  0.679908	  0.714128	  0.728506	  0.723208	   0.71582	  0.705147	  0.685502	  0.706187	  0.642786	  0.650312	  0.553957	  0.624467	  0.690283	   0.60759	  0.565309	  0.556138	  0.519188	  0.581371	   0.66063	  0.669224	  0.680731	  0.671753	  0.694094	  0.669683	  0.647069	   0.60975	  0.561956	  0.528021	  0.597057	  0.534417	  0.607288	  0.552534
