     0		         0	         0	         0	         0	         0	         0	   1610.01	   19927.1	   44268.9	    106925	    165545	    234717	    323331	    413330	    511986	    587432	    652405	    727339	    721625	    797112	    725421	    735464	    818343	    816718	    816642	    864242	    900797	    898851	    930664	    970778	    966709	    952309	    985941	    959089	    998041	    988384
     1		         0	         0	         0	         0	         0	   1591.62	   4963.39	     28415	   75098.9	    158450	    270340	    385216	    450547	    550588	    530277	    632757	    732527	    733971	    780560	    775001	    808969	    822154	    718134	    747754	    818349	    841749	    931323	    926415	    951018	    941919	    947704	1.02865e+06	1.04913e+06	1.01979e+06	1.00846e+06	1.03651e+06
     2		         0	         0	         0	         0	         0	         0	         0	   5167.43	         0	   19051.2	   32836.4	   55829.2	    104971	    181488	    271299	    342316	    363238	    417084	    506166	    548466	    563838	    557295	    585588	    631274	    669404	    710306	    761547	    812217	    810639	    761570	    878879	    922284	    940948	    871516	    876611	    932209
     3		         0	         0	         0	         0	         0	         0	    3388.4	   10085.1	   19065.1	   41867.2	    100370	    200780	    233408	    310927	    377261	    441299	    558709	    562349	    596903	    593217	    572086	    673665	    646457	    725002	    752102	    722889	    810155	    827038	    836830	    827136	    809306	    810342	    873841	    917235	    913445	    973366
     4		         0	         0	         0	         0	         0	         0	         0	   4909.75	   37014.6	   84909.2	    213723	    306885	    352409	    427609	    468517	    578806	    595556	    652499	    690352	    694048	    722406	    695085	    698345	    769703	    728347	    831225	    854939	    929796	    902173	    954044	    938260	    945763	1.00538e+06	1.02383e+06	1.06648e+06	1.04106e+06
     5		         0	         0	         0	         0	         0	         0	   3451.85	   16776.9	   46015.6	    109616	    150151	    255638	    320190	    370172	    435013	    558000	    571737	    647717	    614204	    601847	    635444	    646092	    698057	    735651	    784269	    834543	    903489	    871362	    972119	    951883	    936342	    980369	1.00425e+06	1.09213e+06	1.04362e+06	1.01873e+06
     6		         0	         0	         0	         0	         0	         0	   3322.15	   6627.77	   5096.08	     10438	   31701.7	   74452.1	    139061	    157340	    224787	    256554	    342034	    342366	    430878	    503379	    500090	    477032	    573459	    621834	    685656	    704043	    725648	    777928	    836285	    853564	    846718	    929668	    885290	    933203	    940860	    905772
     7		         0	         0	         0	         0	         0	         0	   1586.19	   5042.68	     37867	   78829.4	    173287	    241398	    384270	    420977	    513106	    576326	    580639	    604459	    665790	    692766	    724672	    740979	    780880	    736984	    829067	    850139	    858578	    859102	    912891	    931508	    965179	1.01075e+06	1.00155e+06	1.01197e+06	1.01348e+06	1.0539e+06
     8		         0	         0	         0	         0	         0	         0	   3308.66	         0	   7990.33	   16179.2	   30329.8	   75612.7	    132471	    169215	    192437	    291703	    331503	    331685	    391595	    413923	    479488	    502723	    523497	    635930	    666524	    692023	    708038	    729050	    770243	    827136	    838451	    888393	    881602	    913733	    855855	    850599
     9		         0	         0	         0	         0	         0	         0	   1581.87	   24977.8	    104379	    139431	    233592	    299218	    322232	    394498	    502113	    555059	    613025	    624300	    658106	    712515	    724373	    671324	    641324	    669696	    711956	    703851	    721552	    814260	    781975	    790745	    810322	    890283	    891220	    853225	    883890	    929207
