     0		         0	         0	0.00378991	0.00450224	 0.0092083	 0.0189948	 0.0359355	 0.0593362	 0.0433348	  0.110067	  0.139082	  0.410639	  0.360594	  0.393577	  0.401456	  0.417646	  0.420876	   0.39559	  0.396338	  0.364767	  0.300499	   0.27206
     1		         0	         0	0.00202796	0.00564162	  0.016528	 0.0241272	 0.0260067	 0.0481236	 0.0432094	 0.0889102	  0.107899	   0.36587	  0.364501	  0.380982	  0.395533	  0.375044	  0.417869	  0.415884	  0.409404	  0.397117	  0.378979	  0.311429
     2		         0	         0	 0.0070611	 0.0124688	 0.0128144	 0.0193803	 0.0250154	 0.0317618	 0.0364478	 0.0824556	  0.146442	  0.393046	  0.348588	  0.392809	  0.433017	  0.371241	  0.428338	  0.396079	  0.387997	  0.440901	  0.401306	  0.273731
     3		         0	         0	0.00502893	 0.0139803	  0.017026	 0.0151319	 0.0147666	 0.0446977	 0.0616596	 0.0603512	  0.149962	  0.401146	  0.349721	  0.378776	  0.418461	  0.380166	  0.405035	  0.412665	  0.416873	  0.443036	  0.437231	  0.278233
     4		         0	         0	0.00382164	 0.0106888	 0.0151616	 0.0227245	 0.0313071	 0.0603449	 0.0790437	 0.0885099	  0.137616	  0.353121	  0.353268	  0.388397	  0.376278	  0.376853	  0.419557	  0.348335	  0.426145	  0.422676	  0.384328	  0.253448
     5		         0	         0	0.00203442	0.00985881	 0.0151843	 0.0181914	 0.0222275	 0.0554608	 0.0693707	  0.076316	  0.104653	  0.428763	  0.384158	  0.397617	  0.417238	  0.422957	  0.432184	  0.409718	  0.401976	  0.406694	  0.367852	  0.327896
     6		         0	         0	0.00202932	 0.0088873	 0.0123471	 0.0202104	 0.0309058	 0.0538232	 0.0721538	 0.0654052	  0.123794	  0.391042	  0.359319	  0.353666	  0.392511	   0.39394	  0.402994	  0.392437	  0.408741	   0.37017	  0.374727	  0.272582
     7		         0	         0	0.00530693	0.00965865	  0.012917	 0.0187703	 0.0292964	 0.0401263	 0.0657029	 0.0652963	  0.121945	  0.396142	  0.370812	  0.365649	  0.393893	  0.386205	    0.4057	  0.425805	  0.425733	  0.361633	  0.415965	  0.284704
     8		         0	         0	0.00361016	 0.0101474	 0.0197449	 0.0198409	 0.0238137	  0.028101	 0.0909692	 0.0928444	   0.14772	  0.413066	  0.378167	  0.397221	  0.445543	  0.417834	  0.441622	  0.387644	  0.380941	  0.331816	   0.30317	  0.261544
     9		         0	         0	 0.0039812	0.00734342	 0.0176185	 0.0200413	 0.0238918	 0.0497874	 0.0421334	 0.0809241	 0.0819995	  0.426386	  0.380751	  0.358083	  0.384453	  0.402832	  0.411175	   0.38337	  0.396187	   0.45731	  0.418498	  0.313562
    10		         0	         0	0.00483414	0.00645318	 0.0159914	 0.0261733	 0.0375085	 0.0441892	 0.0659944	 0.0980874	  0.115453	  0.385939	  0.344643	  0.378794	  0.402289	  0.409147	  0.443856	  0.421096	  0.431948	  0.333243	  0.319486	  0.255923
    11		         0	         0	0.00283098	0.00817257	0.00643422	 0.0275972	 0.0244255	  0.056345	  0.102174	 0.0830031	  0.105721	  0.367596	  0.339398	  0.383466	  0.392245	  0.400211	  0.384515	  0.359346	  0.413898	  0.390034	  0.382333	  0.310803
    12		         0	0.000922661	0.00286218	0.00464628	 0.0199138	 0.0278025	 0.0330501	 0.0459037	 0.0410552	 0.0631595	  0.123773	  0.435559	  0.355248	  0.385067	  0.430611	  0.412467	  0.392569	   0.38984	  0.400319	  0.418912	  0.425814	    0.2857
    13		         0	         0	0.00479166	 0.0115182	 0.0258944	 0.0203672	 0.0291582	 0.0505163	 0.0531802	 0.0804516	  0.145454	  0.385629	  0.340433	  0.370046	  0.392615	  0.395321	  0.383804	   0.41937	    0.4553	  0.406764	  0.393187	  0.296186
    14		         0	         0	0.00639839	 0.0098016	 0.0165853	 0.0270965	  0.029077	 0.0554866	 0.0547716	  0.105016	  0.172983	  0.418742	  0.325809	  0.373742	  0.401995	   0.41693	  0.385497	  0.408794	  0.396469	  0.403314	  0.356418	  0.278129
    15		         0	         0	0.00195787	 0.0155987	 0.0186818	  0.018994	 0.0337533	 0.0435547	 0.0730252	 0.0896238	  0.139285	  0.350179	  0.330471	  0.362492	  0.403575	   0.39776	  0.388969	  0.386915	  0.386735	   0.42892	  0.363004	  0.282974
    16		         0	         0	0.00596791	0.00327067	 0.0182847	 0.0172946	  0.043071	 0.0459905	 0.0479479	 0.0850019	  0.158227	   0.43315	  0.402553	  0.375068	  0.417455	  0.399846	  0.377297	  0.393882	  0.383788	  0.365728	  0.348862	  0.268076
    17		         0	         0	0.00483426	 0.0107122	0.00932194	 0.0238503	 0.0511862	 0.0406495	 0.0393958	 0.0573339	  0.107556	  0.344882	  0.348743	   0.34842	  0.397096	  0.383896	  0.393907	  0.397402	  0.409948	  0.440591	   0.44122	  0.297916
    18		         0	0.000789684	0.00677071	 0.0112141	 0.0142998	 0.0213084	 0.0276914	 0.0532046	 0.0681132	 0.0687396	  0.154352	  0.382467	   0.33623	  0.369489	  0.383637	  0.386761	  0.421601	  0.350104	  0.408019	  0.419109	   0.36263	  0.271775
    19		         0	         0	0.00586852	0.00986328	 0.0154628	0.00823615	 0.0247935	 0.0484449	 0.0754628	 0.0809197	  0.114694	  0.409732	  0.329976	  0.356383	  0.413237	  0.406611	  0.451913	  0.409047	  0.441065	  0.375432	  0.332947	  0.293816
    20		         0	         0	0.00561753	0.00744291	 0.0150439	 0.0198774	  0.031825	  0.056731	 0.0928518	 0.0513492	  0.110983	  0.378397	  0.349302	  0.385841	  0.385868	  0.386851	   0.39739	  0.383156	  0.423865	  0.420493	  0.399605	  0.251041
    21		         0	         0	0.00298299	0.00904645	  0.024178	 0.0206516	 0.0218477	 0.0585364	 0.0697764	 0.0870067	  0.140899	  0.402986	  0.378132	   0.38914	  0.396873	  0.377404	  0.406129	  0.411577	  0.370063	   0.45116	  0.392588	  0.254196
