  0.795375	  0.802378	  0.807262	  0.824345	  0.853333	  0.876278	  0.881179	  0.887937	  0.875065	  0.867966	  0.855366	  0.824955	  0.794589	  0.770112	  0.742607	  0.708753	  0.698681	  0.681539	  0.672313	   0.66235	  0.657362	  0.655304	  0.644778	  0.651922	  0.649304	  0.650615	  0.648542	  0.646879	  0.649878	  0.649583	  0.651315	  0.655151	  0.662422	  0.670021	  0.677975	  0.678095	  0.685131	  0.679475	   0.68993	  0.695035	   0.69211	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
 0.0121771	 0.0133962	 0.0136245	 0.0138802	 0.0127202	 0.0133634	 0.0148457	 0.0138926	 0.0140383	 0.0135595	 0.0122106	 0.0112119	 0.0109537	 0.0110366	  0.011802	  0.012432	 0.0119838	 0.0112784	 0.0114012	 0.0102316	0.00939565	  0.010586	0.00898643	 0.0102386	0.00962079	0.00897689	0.00973527	 0.0105745	 0.0111136	 0.0121254	 0.0123602	 0.0124533	 0.0111699	0.00915776	0.00849655	0.00836874	0.00900598	0.00970769	 0.0101201	0.00835893	0.00965711	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
  0.882306	   1.73692	   1.74376	   1.78508	   1.83144	    1.8591	   1.91501	   1.93748	   1.86547	   1.82764	   1.77444	    1.7071	   1.61498	    1.5578	   1.50221	    1.4322	   1.36982	   1.34023	    1.3124	    1.2908	   1.28904	   1.25526	   1.22943	     1.213	   1.20197	   1.17886	   1.17339	   1.17831	   1.18536	   1.18963	   1.15438	   1.17299	   1.18465	   1.21425	   1.21011	   1.22904	   1.22227	   1.20449	   1.22277	   1.22377	   1.21134	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
 0.0113314	 0.0139281	 0.0143726	 0.0193105	 0.0175532	  0.018206	 0.0151523	 0.0171266	 0.0155408	 0.0163506	 0.0206011	 0.0217197	 0.0198547	 0.0202656	 0.0194288	 0.0235378	   0.02235	 0.0226406	 0.0232719	 0.0203782	 0.0204157	 0.0209686	 0.0194379	 0.0188722	 0.0167854	 0.0183598	 0.0167375	 0.0190926	 0.0200139	 0.0200387	 0.0178755	 0.0188307	 0.0192601	 0.0190601	 0.0195011	 0.0201843	 0.0203246	 0.0185728	  0.024525	 0.0206326	 0.0201532	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
  0.573731	  0.997602	   0.95741	  0.981532	  0.970773	  0.968709	  0.972207	  0.974819	   0.97781	  0.959273	   0.95087	  0.938821	  0.929893	  0.920357	  0.919137	  0.897755	   0.89357	  0.884333	  0.879778	  0.855211	  0.869638	  0.852967	  0.850573	  0.819151	  0.827626	  0.814482	   0.82259	  0.814559	  0.814573	  0.799088	  0.800835	  0.795506	  0.806294	   0.78199	   0.79829	  0.779865	  0.786895	  0.781402	  0.779761	  0.772962	  0.776133	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
 0.0142304	0.00984034	 0.0103392	 0.0102532	 0.0108227	0.00998363	 0.0104311	 0.0112431	 0.0118174	 0.0103669	 0.0110386	0.00844036	 0.0105549	0.00854306	 0.0100431	 0.0106014	 0.0090074	0.00921345	 0.0110816	0.00835011	 0.0102597	0.00961413	0.00929429	0.00823341	0.00682391	 0.0084662	0.00843641	0.00719671	0.00681073	0.00722377	0.00758485	0.00699876	0.00722691	0.00748545	0.00703411	0.00914605	0.00802765	0.00636752	0.00646897	0.00734524	0.00815554	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
   0.89784	   0.67049	  0.648687	  0.677395	   0.67091	  0.674921	   0.67974	  0.686255	  0.671504	  0.685639	  0.675629	  0.674575	  0.666043	  0.677909	  0.656439	  0.662077	  0.633759	  0.618899	  0.609719	  0.600362	  0.596981	  0.602001	  0.579018	  0.585541	  0.578638	  0.570171	  0.574841	  0.571752	  0.582975	  0.572213	  0.576462	  0.582987	  0.587756	  0.579623	  0.585356	  0.576668	  0.578357	  0.581212	  0.574165	   0.57203	  0.563626	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
 0.0193453	 0.0123537	 0.0115155	 0.0098785	0.00936686	0.00939203	  0.010634	0.00924098	0.00954753	0.00943671	0.00996436	 0.0084756	0.00887923	0.00995208	0.00971972	 0.0087122	0.00775416	0.00888503	0.00958148	0.00922052	0.00855571	0.00854618	0.00796742	0.00740346	0.00646298	0.00697013	0.00615803	0.00739379	0.00839971	0.00797161	0.00563056	0.00730467	0.00734596	0.00778494	0.00802276	0.00756146	 0.0060847	 0.0076667	 0.0078155	0.00722262	 0.0061465	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
         	         	       inf	       inf	 -0.110212	-0.0148628	  0.187842	-0.0133988	 0.0403644	 0.0280624	-0.0218988	-0.0203718	-0.0338434	-0.00635511	0.00510507	0.00696744	0.00182705	 0.0323609	 0.0487882	 0.0683719	   0.04376	 0.0368061	 0.0531935	 0.0671983	 0.0530489	  0.057893	 0.0704876	 0.0670225	 0.0719374	 0.0626106	 0.0637182	 0.0427567	 0.0526625	 0.0502992	 0.0345678	 0.0428824	 0.0459428	 0.0462708	 0.0255114	 0.0157594	 0.0271931	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
         	         	         	         	 0.0944955	 0.0828901	  0.107521	 0.0585669	 0.0504646	 0.0535657	 0.0540228	 0.0333264	 0.0302332	 0.0249356	 0.0194788	 0.0171893	  0.015437	 0.0138855	 0.0117426	 0.0144139	 0.0111083	 0.0119738	 0.0118089	 0.0109668	0.00975342	 0.0116517	0.00806003	0.00881125	0.00907081	 0.0076258	0.00925168	0.00892565	0.00734816	0.00803711	0.00819912	0.00903309	 0.0104953	0.00710489	0.00813089	  0.011072	0.00853529	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
