     0		 0.0469883	 0.0162443	 0.0151908	 0.0420414	 0.0208415	 0.0248537
     1		 0.0375565	 0.0219396	 0.0146116	 0.0311454	 0.0235411	 0.0208868
     2		 0.0440754	 0.0231795	  0.010487	 0.0386254	 0.0198746	 0.0314731
     3		 0.0455351	 0.0171776	 0.0186125	 0.0349729	 0.0316791	 0.0251603
     4		 0.0487541	 0.0234166	 0.0112334	 0.0308213	 0.0324154	 0.0176662
     5		 0.0406406	  0.020437	  0.017476	 0.0330788	 0.0277596	 0.0209434
     6		 0.0470074	 0.0210598	0.00767358	 0.0296365	 0.0258401	 0.0240812
     7		 0.0497829	 0.0134956	 0.0114584	 0.0376494	   0.02306	 0.0264826
     8		  0.051103	  0.018791	 0.0130731	 0.0340528	 0.0178576	 0.0185738
     9		 0.0462251	0.00804921	 0.0143782	 0.0336892	 0.0322513	 0.0222148
    10		  0.042003	 0.0228996	 0.0108746	 0.0421886	  0.014909	 0.0279981
    11		 0.0490997	 0.0151055	 0.0194146	 0.0341257	  0.016461	 0.0294473
    12		 0.0471376	 0.0121982	  0.011752	 0.0345877	 0.0167679	 0.0351923
    13		 0.0430803	 0.0173502	 0.0132269	 0.0369608	 0.0256413	 0.0211476
    14		 0.0390023	 0.0209834	 0.0142305	 0.0340115	 0.0279983	 0.0206814
    15		 0.0424433	 0.0197659	 0.0203514	 0.0361301	 0.0274524	 0.0290813
    16		 0.0469824	 0.0264037	 0.0127573	 0.0344136	 0.0348325	 0.0231241
    17		 0.0427931	 0.0134218	  0.016417	 0.0358171	 0.0386513	 0.0318779
    18		 0.0411932	 0.0145161	 0.0128525	 0.0315471	  0.019364	 0.0246809
    19		 0.0366894	 0.0135245	 0.0130893	 0.0381104	  0.029046	 0.0208101
    20		 0.0483248	 0.0109379	  0.010275	 0.0355772	 0.0447174	 0.0296177
    21		 0.0528565	 0.0170998	 0.0182607	 0.0325103	 0.0394543	  0.023501
    22		 0.0507055	 0.0173533	 0.0180243	 0.0309906	 0.0334007	 0.0229188
    23		 0.0501994	 0.0236746	0.00725157	 0.0370085	 0.0401175	 0.0321117
    24		  0.051573	 0.0106951	 0.0114106	 0.0276349	 0.0258939	 0.0258618
    25		 0.0480216	 0.0236241	 0.0141439	 0.0351162	 0.0277996	 0.0271345
    26		 0.0504278	 0.0203584	 0.0186722	 0.0380522	 0.0289407	 0.0196354
    27		  0.041606	 0.0116704	 0.0100522	 0.0350858	 0.0318728	 0.0188313
    28		  0.049391	 0.0277321	0.00735953	 0.0362615	 0.0373004	 0.0262024
    29		  0.042958	 0.0235127	 0.0198538	 0.0261818	 0.0269962	 0.0236235
    30		 0.0439611	 0.0180419	 0.0206431	 0.0275745	  0.024838	 0.0229546
    31		 0.0462164	 0.0281284	 0.0111061	  0.042208	 0.0335126	 0.0241907
    32		 0.0436444	 0.0269072	  0.014509	 0.0382405	 0.0392496	  0.032085
    33		 0.0443526	 0.0214175	0.00711526	   0.03666	 0.0286717	 0.0309004
    34		 0.0399217	  0.019558	  0.021873	 0.0293456	 0.0350045	 0.0203044
    35		 0.0563453	  0.031407	 0.0111213	 0.0384199	 0.0233875	 0.0270033
    36		 0.0413039	 0.0112024	0.00911951	 0.0363063	 0.0289444	 0.0208007
    37		 0.0495481	 0.0168117	 0.0164861	 0.0285271	 0.0269352	 0.0264811
    38		  0.041729	 0.0123238	 0.0134748	 0.0365943	0.00505089	 0.0265809
    39		 0.0431208	 0.0172233	0.00640162	 0.0371837	 0.0398921	 0.0328717
    40		 0.0406827	 0.0185966	 0.0171232	 0.0362303	 0.0244166	 0.0171815
    41		 0.0524189	 0.0172899	 0.0174834	 0.0289659	 0.0312782	 0.0324489
    42		 0.0397233	 0.0223756	 0.0133584	 0.0377116	 0.0427238	 0.0338773
    43		  0.043882	 0.0173169	   0.01753	 0.0331456	  0.028414	 0.0300452
    44		 0.0406011	 0.0245103	 0.0111956	 0.0328679	 0.0213144	 0.0135106
    45		 0.0462492	0.00494458	 0.0185734	 0.0324518	 0.0181223	 0.0239856
    46		 0.0461812	 0.0201335	  0.016784	 0.0325793	 0.0375315	 0.0258574
    47		    0.0456	 0.0154199	 0.0141301	 0.0304109	 0.0341645	 0.0225017
    48		 0.0366211	 0.0112879	 0.0147483	 0.0378062	 0.0381093	  0.033046
    49		 0.0511585	 0.0111101	0.00513245	 0.0345259	 0.0358752	 0.0267044
