     0		         0	         0	         0	         0	         0	     18043	   11619.3	   91867.8	    200766	    346694	    503129	    712761	    781310	    856224	    921971	    995000	1.04794e+06	1.03135e+06	1.1025e+06	1.17818e+06	1.1539e+06	1.19278e+06	1.24198e+06	1.30375e+06	1.31103e+06	1.34268e+06	1.39068e+06	1.38271e+06	1.43672e+06	1.30778e+06	1.34801e+06	1.38282e+06	1.39187e+06	1.37947e+06	1.35885e+06	1.47007e+06
     1		         0	         0	         0	         0	         0	   17896.7	     16333	     80407	    161151	    436330	    588112	    735741	    774525	    885170	    916868	    998246	1.08267e+06	    967676	    996491	1.09395e+06	1.09606e+06	1.15034e+06	1.14782e+06	1.25564e+06	1.22007e+06	1.21132e+06	1.25327e+06	1.30082e+06	1.37265e+06	1.30149e+06	1.33436e+06	1.39854e+06	1.31386e+06	1.36732e+06	1.31689e+06	1.44071e+06
     2		         0	         0	         0	         0	         0	   15030.5	   19071.6	   30547.1	   38981.4	   82661.3	    168308	    318581	    432733	    583682	    715036	    763149	    877647	    942082	1.00832e+06	1.02091e+06	1.07486e+06	1.1393e+06	1.14149e+06	1.18862e+06	1.17307e+06	1.19947e+06	1.20878e+06	1.30879e+06	1.2648e+06	1.25958e+06	1.24668e+06	1.29324e+06	1.24294e+06	1.28247e+06	1.29058e+06	1.22774e+06
     3		         0	         0	         0	         0	         0	   13202.1	   21883.8	   37428.5	   77416.5	    136999	    274089	    390123	    609994	    756249	    806994	    879097	    944639	    926085	    943981	    942340	1.02343e+06	1.05428e+06	1.13709e+06	1.09833e+06	1.11686e+06	1.23468e+06	1.18671e+06	1.18554e+06	1.0754e+06	1.19129e+06	1.21994e+06	1.23166e+06	1.18785e+06	1.24186e+06	1.29795e+06	1.20049e+06
     4		         0	         0	         0	         0	         0	   10768.9	   17684.3	     38701	    137718	    297241	    543391	    701753	    807983	    882585	    999673	1.03841e+06	1.02279e+06	1.13448e+06	1.09735e+06	1.10631e+06	1.0891e+06	1.17628e+06	1.1607e+06	1.11138e+06	1.25886e+06	1.26337e+06	1.33055e+06	1.28877e+06	1.38114e+06	1.36362e+06	1.31044e+06	1.29974e+06	1.32228e+06	1.27888e+06	1.31463e+06	1.34602e+06
     5		         0	         0	         0	         0	         0	   3334.39	     20217	   51527.7	    132654	    293877	    433880	    522978	    707930	    717215	    770958	    825762	    943642	    908768	1.01235e+06	1.03589e+06	1.08684e+06	1.15211e+06	1.21626e+06	1.29819e+06	1.25508e+06	1.29612e+06	1.31891e+06	1.35034e+06	1.2856e+06	1.34188e+06	1.34297e+06	1.36071e+06	1.38555e+06	1.32538e+06	1.36045e+06	1.41415e+06
     6		         0	         0	         0	         0	         0	   19164.3	   22890.6	   38355.1	   45511.6	   89496.3	    127923	    273059	    398139	    479805	    569997	    712553	    792081	    835380	    859177	    856444	    938361	    994533	1.09155e+06	1.01746e+06	1.11527e+06	1.17982e+06	1.2429e+06	1.25272e+06	1.32107e+06	1.36167e+06	1.3029e+06	1.24081e+06	1.29583e+06	1.27653e+06	1.25036e+06	1.2358e+06
     7		         0	         0	         0	         0	         0	   16598.9	   22118.3	   42622.3	    133936	    253412	    448550	    579082	    719398	    833095	    953613	1.02834e+06	1.01672e+06	1.05592e+06	1.08616e+06	1.22161e+06	1.17738e+06	1.20293e+06	1.23288e+06	1.18689e+06	1.23966e+06	1.35219e+06	1.27993e+06	1.32538e+06	1.3286e+06	1.33477e+06	1.34181e+06	1.34244e+06	1.37769e+06	1.43215e+06	1.35562e+06	1.3313e+06
     8		         0	         0	         0	         0	         0	     18170	   17074.1	   17491.7	   30282.8	   28679.9	    107698	    220663	    365367	    491190	    581346	    687943	    764730	    904891	    976333	1.03075e+06	1.04931e+06	1.09757e+06	1.1195e+06	1.17097e+06	1.21436e+06	1.21275e+06	1.2512e+06	1.26037e+06	1.32632e+06	1.35742e+06	1.2769e+06	1.28838e+06	1.29581e+06	1.29359e+06	1.24547e+06	1.3215e+06
     9		         0	         0	         0	         0	         0	   11357.3	   14625.8	   57704.9	    241920	    383195	    496319	    604184	    654109	    751308	    782732	    818000	    857218	    904000	    921469	    953935	    985814	1.02588e+06	1.03615e+06	1.05717e+06	1.06832e+06	1.08693e+06	1.09305e+06	1.11457e+06	1.19733e+06	1.12694e+06	1.11659e+06	1.03902e+06	1.10515e+06	1.16881e+06	1.14502e+06	1.15224e+06
    10		         0	         0	         0	         0	         0	   9562.22	   23273.3	   66901.4	    159949	    246165	    409162	    533832	    681300	    818896	    831769	    924637	    962658	1.06263e+06	1.0919e+06	1.10113e+06	1.21146e+06	1.13976e+06	1.14374e+06	1.12999e+06	1.25716e+06	1.28236e+06	1.27542e+06	1.24012e+06	1.27705e+06	1.29996e+06	1.27155e+06	1.31621e+06	1.28283e+06	1.32206e+06	 1.199e+06	1.2518e+06
    11		         0	         0	         0	         0	         0	   5004.37	     14967	     16987	   35465.9	    113721	    290989	    445478	    570373	    729054	    787404	    843797	    892057	    905718	1.05705e+06	1.0762e+06	1.12656e+06	1.10565e+06	1.08328e+06	1.16945e+06	1.21299e+06	1.22697e+06	1.23193e+06	1.2804e+06	1.26695e+06	1.24278e+06	1.19278e+06	1.18014e+06	1.27016e+06	1.16631e+06	1.1386e+06	1.2404e+06
    12		         0	         0	         0	         0	         0	   9885.96	     11679	   19061.2	   56160.5	     91813	    169019	    211528	    371024	    512242	    614968	    745432	    814426	    856184	    961810	    926547	1.00032e+06	1.04782e+06	1.01936e+06	1.16124e+06	1.13375e+06	1.14091e+06	1.18856e+06	1.24172e+06	1.19489e+06	1.19398e+06	1.25358e+06	1.2963e+06	1.21179e+06	 1.255e+06	1.26287e+06	1.24498e+06
    13		         0	         0	         0	         0	         0	   11124.7	   26143.8	   72122.7	    166713	    291489	    452125	    558752	    632427	    748728	    865101	    894030	    959380	1.01225e+06	1.01461e+06	1.06369e+06	1.05538e+06	1.10554e+06	1.15382e+06	1.21453e+06	1.20796e+06	1.26928e+06	1.29417e+06	1.30474e+06	1.34724e+06	1.27424e+06	1.3103e+06	1.31541e+06	1.36056e+06	1.33663e+06	1.27302e+06	1.32005e+06
    14		         0	         0	         0	         0	         0	   21599.1	   24805.2	   35460.2	   52005.7	   49716.6	   75355.3	    104202	    153423	    276145	    381309	    475498	    587815	    681383	    821706	    853145	    899989	    935620	1.00858e+06	1.03554e+06	1.05046e+06	1.18269e+06	1.22459e+06	1.23217e+06	1.27439e+06	1.29249e+06	1.30324e+06	1.39289e+06	1.31849e+06	1.31606e+06	1.33186e+06	1.33355e+06
    15		         0	         0	         0	         0	         0	   15940.7	   22154.2	   33761.4	    121110	    257041	    419162	    529035	    703383	    767159	    853519	    869868	    937400	    944749	    983790	1.0619e+06	1.09555e+06	1.07657e+06	1.09445e+06	1.16186e+06	1.24208e+06	1.1977e+06	1.13884e+06	1.2377e+06	1.31209e+06	1.35087e+06	1.28714e+06	1.2875e+06	1.28976e+06	1.26305e+06	1.32171e+06	1.29445e+06
    16		         0	         0	         0	         0	         0	   8248.29	   8298.66	   24350.9	    104145	    241105	    328109	    507683	    567833	    684388	    788656	    883245	    981541	    979964	1.00654e+06	1.05309e+06	1.11241e+06	1.18924e+06	1.17671e+06	1.20692e+06	1.2831e+06	1.23317e+06	1.31912e+06	1.33156e+06	1.38435e+06	1.35253e+06	1.25599e+06	1.31941e+06	1.36049e+06	1.30678e+06	1.32025e+06	1.35817e+06
    17		         0	         0	         0	         0	         0	   11314.7	   9881.02	   62109.2	   95543.5	    258697	    530797	    657645	    781073	    833168	    876254	    907674	    886389	    911785	1.01089e+06	1.03348e+06	1.05706e+06	1.12577e+06	1.10975e+06	1.12698e+06	1.18989e+06	1.21888e+06	1.26409e+06	1.23435e+06	1.24774e+06	1.27605e+06	1.25449e+06	1.27158e+06	1.31119e+06	1.25001e+06	1.20157e+06	1.23595e+06
