     0		  0.179355	   0.29376	   0.36124	  0.344194	    0.2369	  0.104439	 0.0289855	 0.0464516	  0.085997	   0.11938	  0.166249	  0.164847	  0.101828	  0.037037	         0	         0	 0.0108527	 0.0426065	 0.0786026	  0.151436	  0.206119
     1		  0.184442	  0.265714	  0.357517	  0.335521	   0.24569	  0.105783	 0.0322581	 0.0464241	 0.0892857	  0.121915	  0.155045	  0.163793	  0.102962	 0.0430108	         0	0.000714286	 0.0142109	 0.0352748	 0.0862069	  0.157969	  0.230415
     2		  0.195448	  0.280479	  0.390122	  0.365639	  0.251479	   0.13259	 0.0546022	 0.0508701	 0.0866808	  0.146027	  0.159471	  0.166667	  0.110285	 0.0436817	0.00133869	0.00211416	 0.0071582	 0.0361233	 0.0798817	  0.118959	  0.170047
     3		  0.175857	  0.264327	  0.377903	  0.343259	  0.222577	  0.122476	 0.0491284	 0.0387481	 0.0802292	  0.144968	  0.157155	  0.144835	  0.111709	 0.0348653	         0	0.00143266	 0.0112597	 0.0479735	 0.0915868	  0.158816	  0.196513
     4		      0.21	  0.287946	  0.357143	  0.335004	  0.257732	  0.140625	 0.0346715	 0.0442857	   0.09375	  0.134694	  0.144528	   0.13299	 0.0976562	 0.0529197	         0	0.000744048	 0.0115646	 0.0300752	 0.0835052	  0.140625	  0.166058
     5		  0.154434	  0.279014	  0.357364	  0.339359	  0.241794	 0.0974967	 0.0292683	 0.0565749	 0.0834658	  0.128682	  0.159408	  0.158643	 0.0935441	 0.0504065	         0	0.00238474	0.00697674	 0.0386196	 0.0842451	   0.14888	  0.193496
     6		  0.181258	  0.275596	  0.376134	   0.33995	  0.210084	   0.12954	 0.0387481	 0.0320592	 0.0841515	  0.128402	    0.1555	  0.169118	  0.094431	 0.0506706	         0	0.000701262	 0.0111654	 0.0454921	 0.0682773	  0.138015	  0.225037
     7		   0.17973	  0.283459	  0.383416	  0.338884	  0.250538	  0.114543	 0.0367893	 0.0635135	  0.102265	  0.128987	  0.171524	  0.130108	  0.101673	 0.0401338	         0	0.00205903	0.00637845	 0.0524563	 0.0913978	   0.15444	  0.227425
     8		  0.189364	  0.294198	  0.358413	  0.340232	  0.252182	  0.123113	 0.0331825	 0.0570687	 0.0798635	  0.135431	  0.159768	   0.14258	  0.105691	 0.0497738	         0	0.000682594	 0.0109439	 0.0438742	 0.0814743	  0.147503	  0.199095
     9		   0.18677	  0.271614	  0.376042	  0.358086	  0.261317	  0.122667	 0.0279938	 0.0525292	  0.082632	  0.138741	  0.169142	  0.160494	  0.113333	 0.0513219	         0	0.000765111	 0.0106141	  0.040429	 0.0720165	  0.150667	  0.236392
    10		  0.155606	  0.274524	  0.352305	  0.326482	  0.228181	  0.110814	 0.0555556	 0.0629291	  0.079795	  0.118156	   0.16917	  0.156677	  0.101469	 0.0492063	         0	0.00366032	 0.0129683	 0.0332016	 0.0977918	  0.168224	  0.209524
    11		  0.184255	  0.281328	  0.375524	  0.351375	  0.261929	  0.128205	 0.0390173	 0.0586265	 0.0871369	  0.127972	  0.159794	  0.153299	   0.11471	 0.0462428	         0	0.00248963	 0.0160839	 0.0395189	 0.0558376	   0.11471	  0.202312
    12		  0.165394	  0.283309	  0.362482	  0.333333	   0.24264	  0.112195	 0.0530303	 0.0445293	 0.0746706	  0.131171	  0.158333	  0.146193	 0.0939024	 0.0424242	         0	0.00219619	0.00987306	     0.045	 0.0852792	   0.15122	  0.212121
    13		  0.192152	  0.279036	  0.362623	  0.350087	  0.238806	  0.106784	 0.0340909	 0.0487145	 0.0905771	  0.122623	  0.155113	  0.165245	 0.0854271	 0.0438312	         0	0.00146092	0.00983607	 0.0389948	 0.0884861	  0.159548	  0.217532
    14		  0.183119	  0.295676	  0.389205	   0.34797	  0.280736	   0.11416	 0.0524194	 0.0443491	   0.10251	  0.127131	  0.174814	  0.166505	 0.0812294	  0.061828	         0	0.00209205	 0.0106534	  0.036454	 0.0687318	  0.150384	  0.176075
    15		  0.152682	  0.312632	     0.375	  0.348684	  0.228877	  0.114839	 0.0425532	 0.0467675	 0.0988003	  0.129386	  0.185855	  0.172193	  0.109677	 0.0327332	         0	0.00141143	 0.0131579	 0.0370066	 0.0802139	  0.132903	  0.232406
    16		  0.170058	  0.267756	  0.342733	  0.344948	  0.218062	  0.125301	 0.0340136	 0.0421512	 0.0852273	  0.142444	   0.15331	  0.147577	 0.0963855	  0.042517	         0	0.00284091	 0.0122921	 0.0418118	 0.0914097	  0.122892	  0.239796
    17		  0.179739	  0.279851	  0.373494	  0.345771	  0.246968	  0.108418	  0.027027	 0.0539216	 0.0985075	  0.156627	  0.149254	  0.178611	 0.0943878	  0.036566	0.00163399	0.000746269	0.00451807	 0.0323383	 0.0749724	  0.164541	  0.244833
    18		  0.180461	  0.283046	  0.369252	  0.361757	  0.267987	   0.10757	 0.0458015	 0.0434193	 0.0869253	  0.140014	  0.151593	  0.161627	 0.0796813	 0.0381679	         0	0.00215517	0.00754976	 0.0387597	 0.0677789	  0.160691	  0.216794
    19		  0.161572	  0.255054	  0.355111	  0.352137	  0.216187	  0.108108	 0.0425532	 0.0436681	  0.088647	  0.132975	   0.15812	  0.146965	 0.0921376	 0.0343699	         0	0.00311042	 0.0115296	 0.0358974	 0.0937167	   0.15602	  0.217676
    20		  0.175523	  0.280811	  0.357513	  0.346988	  0.259259	  0.127934	 0.0465116	 0.0515298	 0.0889236	  0.131754	  0.167871	  0.167641	  0.102113	 0.0387597	         0	0.00156006	0.00740192	 0.0305221	  0.079922	  0.143192	   0.20155
    21		  0.175258	  0.287732	  0.389881	   0.36953	  0.227835	  0.133005	 0.0483384	 0.0536082	 0.0758364	  0.124256	  0.161264	  0.178351	 0.0948276	 0.0468278	         0	0.000743494	0.00892857	 0.0340357	 0.0896907	   0.12069	  0.250755
    22		  0.200323	   0.29992	   0.38022	  0.333333	  0.227571	  0.107046	 0.0410959	 0.0323102	 0.0938252	  0.140659	  0.170068	   0.16302	  0.104336	 0.0393836	0.00161551	0.00240577	 0.0102564	  0.042517	 0.0886214	  0.176152	   0.22089
    23		  0.186722	  0.276184	  0.370703	  0.326177	  0.254162	   0.12304	 0.0413907	 0.0484094	 0.0875179	  0.140508	  0.164327	  0.145394	 0.0868516	 0.0380795	         0	0.00215208	 0.0104634	 0.0553262	 0.0943396	  0.143546	   0.18543
    24		  0.187032	  0.267908	  0.348184	  0.376963	  0.221875	  0.116587	 0.0430906	 0.0411471	 0.0916905	  0.126114	  0.147469	  0.170833	   0.09375	 0.0460624	         0	  0.002149	0.00822481	  0.030541	 0.0791667	  0.152644	  0.205052
    25		   0.20191	  0.284621	  0.354212	  0.329412	  0.236382	  0.121172	 0.0316957	 0.0409277	 0.0910482	  0.146868	  0.155462	  0.144913	 0.0972037	 0.0459588	         0	0.00153022	0.00863931	 0.0436975	 0.0739979	  0.111851	   0.22187
    26		  0.219178	  0.256334	  0.377845	  0.354221	  0.255144	  0.101896	 0.0380952	 0.0369863	 0.0923994	  0.119879	  0.151436	  0.174897	   0.10545	 0.0412698	         0	0.00149031	 0.0151745	 0.0365535	 0.0648148	  0.148104	  0.207937
    27		  0.168659	   0.28552	  0.371113	  0.337349	   0.20973	  0.121019	 0.0322034	 0.0464807	 0.0693406	  0.142364	  0.179002	  0.151351	  0.089172	 0.0440678	         0	0.00203943	0.00691085	 0.0318417	 0.0983784	  0.145223	  0.201695
    28		   0.17004	  0.286109	  0.361093	  0.344857	  0.227766	  0.135279	 0.0457516	 0.0431849	  0.097443	  0.121015	  0.156439	  0.161605	 0.0862069	 0.0457516	         0	0.000691085	 0.0130124	 0.0363008	 0.0737527	  0.123342	  0.212418
    29		  0.166893	  0.271614	  0.373134	  0.364775	  0.252049	  0.112102	 0.0468498	 0.0447761	 0.0833971	  0.135114	  0.153589	  0.163934	   0.11465	 0.0500808	         0	0.00153022	 0.0133543	 0.0375626	    0.0625	  0.126115	  0.213247
    30		   0.15708	  0.257084	  0.336277	  0.322581	  0.253215	  0.116408	 0.0323054	 0.0486726	 0.0808569	  0.133186	  0.175722	  0.151335	  0.097561	 0.0396476	         0	0.00138217	0.00956586	 0.0475382	 0.0702275	  0.144124	  0.193833
    31		  0.183566	  0.298122	  0.363309	  0.334421	  0.243617	  0.103979	  0.043131	 0.0541958	 0.0923318	  0.142446	   0.16721	  0.155319	  0.107831	 0.0447284	         0	         0	 0.0100719	 0.0293638	 0.0765957	  0.138639	  0.199681
    32		   0.15733	  0.256427	  0.343945	  0.331452	  0.231003	  0.115906	 0.0455259	 0.0488677	 0.0870138	  0.132872	  0.154032	  0.157042	 0.0875462	 0.0392465	 0.0011919	0.00197759	0.00761246	  0.033871	 0.0790274	  0.162762	   0.21821
    33		  0.190289	  0.286853	  0.354599	  0.359694	  0.222782	  0.127027	 0.0384615	 0.0656168	 0.0823373	  0.124629	  0.159864	   0.15625	 0.0810811	 0.0461538	         0	0.000664011	 0.0111276	 0.0280612	 0.0877016	  0.148649	  0.230769
    34		  0.180108	  0.286744	  0.357963	  0.332754	  0.255788	  0.117568	 0.0260337	 0.0430108	 0.0929395	  0.139168	   0.16073	  0.146637	 0.0810811	 0.0444104	         0	0.00144092	 0.0107604	 0.0408341	 0.0826902	  0.158108	  0.223583
