     0		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
     1		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
     2		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
     3		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
     4		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
     5		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
     6		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
     7		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
     8		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
     9		     0.192	    0.0386	     0.391	     0.275	      2.08	      14.6	      20.1	       249	         0	        30	     0.447	     0.741	  -6150.76
