     0		 0.0486933	 0.0820872	 0.0787662	 0.0796149	 0.0784108	 0.0772332	 0.0768576	 0.0745434	 0.0747323	 0.0735902	 0.0746005	 0.0763863	  0.078247	 0.0688116	 0.0647368	 0.0617444	 0.0632172	 0.0652944	 0.0545775	 0.0547309	 0.0573083	 0.0468405	 0.0486094	 0.0444923	 0.0497711	  0.044765	 0.0453875	 0.0450867	  0.042033	 0.0454077	 0.0432355	 0.0418766	  0.051392	 0.0452502	 0.0511488	 0.0520665	 0.0470174	  0.045494	 0.0471113	 0.0506586	 0.0486194	  0.049232	 0.0479762	 0.0522654	 0.0483411	 0.0473628	 0.0475984	 0.0480624	 0.0480651	 0.0464654	 0.0492474	 0.0498156	 0.0481388	 0.0438299	 0.0464722	 0.0454905
     1		 0.0629277	 0.0769612	 0.0793751	 0.0815106	 0.0812952	 0.0898592	 0.0845778	 0.0778967	 0.0808084	 0.0887463	 0.0781233	 0.0801836	 0.0817822	 0.0704178	 0.0685359	  0.063969	  0.065636	 0.0698944	 0.0601071	 0.0502431	 0.0519166	  0.046692	 0.0487581	 0.0421755	 0.0483267	 0.0476163	 0.0446315	 0.0448448	 0.0455073	  0.048595	 0.0480025	 0.0505118	 0.0462096	 0.0491002	 0.0466001	 0.0452064	 0.0470264	  0.044722	  0.045806	 0.0472485	 0.0482304	 0.0478217	 0.0475286	 0.0505973	  0.047687	 0.0505401	 0.0470648	 0.0458179	 0.0436332	 0.0452393	 0.0497043	 0.0477287	 0.0461341	 0.0488374	 0.0498681	 0.0491831
     2		 0.0606557	 0.0800089	 0.0749701	  0.075267	 0.0743303	 0.0741837	  0.072451	 0.0767306	 0.0740239	 0.0757429	 0.0744278	 0.0729002	 0.0783582	 0.0795295	    0.0675	 0.0686284	 0.0658966	 0.0645142	 0.0614064	  0.059928	   0.05372	 0.0507554	 0.0522518	 0.0513391	 0.0493205	 0.0476838	 0.0446184	  0.045517	 0.0451528	 0.0477696	 0.0460676	 0.0476401	 0.0473938	 0.0500278	 0.0443961	 0.0501172	 0.0529758	 0.0459978	  0.049683	 0.0534656	 0.0501044	 0.0506676	 0.0488566	 0.0496448	 0.0449918	 0.0485202	 0.0472612	 0.0446658	 0.0430933	 0.0507666	 0.0446097	 0.0480067	 0.0472494	 0.0490518	 0.0519619	 0.0458622
     3		 0.0545671	 0.0724764	 0.0744517	 0.0716413	 0.0697395	 0.0707388	 0.0693222	 0.0765773	 0.0736365	 0.0767935	 0.0701569	 0.0733173	 0.0705394	 0.0729056	 0.0671409	 0.0604456	 0.0622255	 0.0596147	 0.0579182	 0.0551315	  0.050813	 0.0544105	  0.049178	 0.0485244	 0.0476084	 0.0440224	 0.0416331	 0.0428997	 0.0421042	 0.0418723	 0.0462194	 0.0443328	 0.0454289	  0.045443	 0.0420289	 0.0445394	 0.0407567	 0.0447094	 0.0492358	 0.0498089	 0.0502899	 0.0428128	 0.0487465	 0.0475863	 0.0483196	 0.0424363	 0.0437971	 0.0472977	 0.0470217	 0.0471705	 0.0423313	 0.0472792	 0.0422856	 0.0464611	 0.0448549	 0.0456105
     4		 0.0544535	 0.0762647	 0.0782177	 0.0809919	 0.0831902	 0.0768492	 0.0802869	 0.0800619	 0.0828333	 0.0784942	 0.0768931	 0.0852235	 0.0753624	 0.0725488	 0.0656703	 0.0702382	 0.0614026	 0.0632441	  0.059227	 0.0564748	 0.0485644	 0.0487371	 0.0477099	 0.0514044	 0.0485609	 0.0414033	 0.0424216	 0.0497997	 0.0506266	 0.0459708	 0.0445194	 0.0480937	 0.0469477	 0.0440161	 0.0502827	  0.048494	  0.047231	 0.0503766	 0.0485391	 0.0498328	 0.0470862	 0.0445684	  0.046947	 0.0468735	 0.0480541	  0.047997	 0.0535525	 0.0482196	 0.0432331	 0.0457786	 0.0447917	 0.0447599	 0.0456017	 0.0469458	 0.0435584	 0.0450151
     5		 0.0562089	 0.0742685	 0.0763594	 0.0755161	 0.0717793	 0.0727421	 0.0705297	 0.0657449	 0.0645457	 0.0709931	 0.0722906	 0.0658154	 0.0697156	   0.06723	 0.0681059	 0.0669272	  0.060583	 0.0585715	 0.0590312	 0.0526789	 0.0548698	 0.0448421	 0.0480611	 0.0458277	 0.0409107	 0.0432993	 0.0416392	 0.0398993	 0.0397624	 0.0400978	  0.043349	 0.0457887	 0.0481046	 0.0457433	 0.0470393	 0.0457251	 0.0475038	 0.0454066	 0.0493176	 0.0483896	  0.046941	 0.0493637	 0.0456312	 0.0471569	 0.0512436	 0.0503158	 0.0479722	 0.0453567	 0.0476121	 0.0466729	 0.0459254	 0.0475689	 0.0494158	 0.0492874	 0.0457763	 0.0455971
     6		 0.0589381	  0.072257	 0.0809187	 0.0747913	 0.0772136	 0.0763382	 0.0711769	 0.0780609	 0.0721169	 0.0741112	 0.0735199	 0.0750476	 0.0731071	 0.0706807	 0.0714289	 0.0740516	  0.066512	 0.0624878	 0.0621042	 0.0559727	 0.0489194	 0.0540959	 0.0533293	 0.0538199	 0.0514048	 0.0472906	 0.0495939	 0.0464941	 0.0512312	 0.0477635	 0.0461542	 0.0462956	  0.050572	 0.0517578	 0.0505583	 0.0479533	 0.0464175	  0.051762	 0.0521875	 0.0497974	 0.0530147	 0.0506736	 0.0478484	 0.0505263	 0.0494697	 0.0504845	 0.0495461	 0.0468055	 0.0439714	 0.0446191	 0.0475664	 0.0463294	 0.0461839	 0.0491354	 0.0455621	 0.0505149
     7		 0.0592321	 0.0763958	 0.0823068	 0.0849678	 0.0814479	  0.082126	 0.0789556	 0.0847367	 0.0772981	 0.0875979	 0.0750384	 0.0777404	 0.0783735	 0.0717261	 0.0699362	 0.0664207	 0.0734042	 0.0629717	 0.0552609	 0.0577968	 0.0597982	 0.0536572	 0.0458257	 0.0472672	 0.0479278	 0.0471921	 0.0460863	  0.043224	  0.047393	 0.0439892	 0.0404123	 0.0500906	 0.0465078	 0.0437353	 0.0472963	 0.0499421	 0.0502125	 0.0464788	 0.0487783	  0.046709	 0.0493752	 0.0491576	 0.0520419	 0.0437393	 0.0473009	 0.0498547	 0.0459182	 0.0526342	 0.0484459	 0.0480516	 0.0484443	  0.049638	 0.0464759	 0.0495248	 0.0502349	 0.0528617
     8		 0.0526356	 0.0734645	 0.0801548	 0.0819306	 0.0780581	  0.075325	 0.0808754	 0.0845731	  0.076439	   0.07981	 0.0829166	 0.0725984	 0.0769285	 0.0753446	 0.0730237	 0.0681113	 0.0644098	 0.0604819	 0.0579936	 0.0651999	  0.054139	 0.0554572	 0.0531179	 0.0521395	 0.0526012	 0.0503801	 0.0449009	  0.048045	 0.0531522	 0.0461536	  0.047376	 0.0475679	 0.0501986	 0.0502152	 0.0517522	 0.0501457	 0.0522651	 0.0485249	 0.0485919	 0.0483779	  0.049042	 0.0479765	 0.0486053	 0.0495882	  0.052916	 0.0505333	 0.0531702	 0.0520256	 0.0465973	 0.0472576	 0.0490752	  0.051671	 0.0487825	 0.0479366	 0.0493471	 0.0435975
     9		 0.0559193	 0.0750485	 0.0747802	 0.0627578	 0.0699685	 0.0724491	 0.0659444	 0.0674422	 0.0648349	 0.0698485	 0.0717079	 0.0704035	 0.0671305	 0.0665137	  0.065892	 0.0636123	 0.0593168	 0.0591886	 0.0579821	 0.0541282	 0.0483192	 0.0452222	 0.0454717	 0.0409456	 0.0462496	 0.0430586	 0.0436637	  0.044792	 0.0431993	 0.0454063	 0.0454927	  0.045004	 0.0449071	  0.045467	 0.0504361	 0.0473806	 0.0481919	 0.0474818	  0.052188	   0.04953	 0.0483479	 0.0463285	 0.0467626	 0.0450028	 0.0432686	 0.0494715	 0.0458585	 0.0459149	 0.0467832	 0.0454707	 0.0413684	 0.0456668	 0.0460824	 0.0483475	 0.0458574	 0.0438803
