     0		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	 0.0123001	 0.0293348	 0.0196774	 0.0244364	 0.0469957	 0.0649283	  0.079172	 0.0945908	  0.119626	  0.145032	   0.17704	  0.193655	  0.220358	  0.254354	  0.294995	  0.342415	   0.46753	  0.549393	  0.706829	  0.761541	  0.797246	   0.82834	  0.841119	  0.859589	  0.869833	  0.880707	  0.893175	  0.905834	  0.928261	  0.918945	  0.927928	  0.927837	   0.93333	  0.939887	  0.943849	  0.945135	  0.934868	  0.936834	   0.93147	  0.940607	  0.933584	  0.936054	  0.936827	  0.929362	  0.930632	  0.935978	   0.93172	  0.924574	  0.930058
     1		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	0.00731457	0.00296423	 0.0126748	 0.0274673	 0.0491086	 0.0677466	 0.0940719	  0.104848	  0.127247	  0.154185	  0.170969	  0.190372	   0.20613	  0.279563	  0.333366	  0.539113	  0.636857	  0.724196	  0.781876	  0.821844	  0.855029	  0.870751	  0.876234	  0.897092	  0.895458	  0.901463	    0.9149	  0.924535	  0.924361	  0.930043	  0.935522	  0.942092	  0.941844	  0.945968	  0.948417	  0.940034	  0.941149	  0.934413	  0.932681	  0.936114	  0.935892	  0.936644	  0.929944	  0.932136	  0.939682	  0.944659	  0.942344	   0.93094
     2		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	 0.0151686	    0.0186	 0.0362645	 0.0454825	 0.0480124	 0.0554742	  0.079823	  0.112678	  0.138443	  0.162653	  0.196773	  0.260668	   0.32961	  0.532349	  0.613808	  0.697189	  0.738929	   0.79264	  0.822118	  0.833518	  0.848907	  0.875949	  0.889462	  0.897172	  0.912234	  0.919402	  0.927174	  0.929796	  0.928986	  0.928822	    0.9255	  0.920069	   0.92613	  0.924123	  0.927087	  0.931364	  0.934007	  0.932421	  0.932986	  0.937095	  0.937917	  0.938338	  0.942214	   0.93548	  0.939331	  0.943796
     3		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	   0.01903	 0.0169972	 0.0199896	 0.0208542	 0.0478841	 0.0809209	  0.103229	  0.107237	  0.120267	   0.13123	  0.149732	  0.170519	  0.190737	  0.237423	  0.305241	  0.489703	  0.620385	   0.71877	  0.745297	  0.790773	  0.821585	  0.850771	  0.849083	  0.862722	  0.871892	  0.884511	    0.8962	  0.905099	  0.918358	  0.926316	  0.926049	  0.920764	   0.92497	  0.936242	   0.92591	  0.927746	  0.936785	  0.941725	   0.93927	  0.934339	  0.934292	  0.932715	  0.936849	  0.938703	  0.935464	   0.94208	   0.94007	  0.936292
     4		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0184854	 0.0272118	 0.0235072	 0.0346623	 0.0459017	 0.0656058	 0.0915841	  0.114096	  0.140046	  0.164939	  0.191403	  0.206574	  0.238374	  0.290476	  0.345477	  0.434968	   0.49538	  0.612137	  0.711449	  0.776838	  0.801682	  0.830875	  0.846719	  0.866804	  0.890235	  0.902231	  0.908419	  0.915809	  0.922637	  0.919068	  0.924991	  0.933391	  0.928601	  0.937093	  0.940476	   0.94328	   0.94519	  0.952635	  0.949985	   0.94467	  0.943877	  0.946809	  0.951097	  0.949806	  0.951443	  0.956226	    0.9505	  0.952443
     5		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	0.00804193	 0.0173145	 0.0276433	  0.033815	 0.0331704	 0.0495719	 0.0661148	 0.0812692	  0.100429	   0.12901	  0.167435	  0.186797	  0.224858	  0.273041	  0.321272	  0.403544	  0.476105	  0.617143	  0.717806	  0.776465	  0.801012	  0.809791	  0.830061	  0.856106	  0.879461	    0.8922	  0.902049	  0.916148	  0.919758	  0.929404	  0.936957	  0.936429	  0.931506	  0.929111	  0.935718	   0.93457	  0.939852	  0.944136	  0.939442	  0.945543	  0.937165	   0.94285	  0.940103	  0.941829	  0.942425	  0.934363	  0.929636	  0.925382
     6		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0382419	 0.0202916	 0.0344942	 0.0223123	 0.0447455	 0.0495385	 0.0626115	 0.0747931	 0.0953527	  0.117833	  0.137863	  0.162979	  0.181987	  0.228337	  0.295717	  0.356114	  0.431711	  0.555899	  0.674278	  0.736567	  0.767828	  0.800384	  0.826852	    0.8539	  0.881243	  0.890763	  0.903789	  0.910804	  0.920736	  0.925399	  0.919676	  0.922257	  0.920661	  0.924936	  0.930073	  0.937711	  0.933731	  0.928062	  0.929115	  0.932286	  0.933391	  0.939474	  0.944861	  0.941745	  0.947865	  0.946866	  0.951589	  0.948775
     7		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	0.00983958	  0.020501	 0.0314777	 0.0466596	 0.0581815	 0.0679508	 0.0941145	  0.113796	  0.135636	  0.148504	  0.179208	  0.198105	  0.223439	  0.259876	  0.327818	  0.396319	  0.467535	  0.620786	  0.714346	  0.764631	  0.811021	  0.837362	  0.854755	  0.865979	  0.890519	  0.909408	  0.913079	  0.928246	  0.919746	  0.927389	  0.934342	  0.936442	  0.934894	  0.928713	  0.933354	  0.932994	  0.938451	  0.941481	  0.949246	   0.94441	  0.938321	  0.947196	  0.939152	  0.939591	  0.931461	  0.938616	   0.93356	  0.938134
     8		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	 0.0886999	 0.0565923	 0.0299935	 0.0251568	 0.0292737	 0.0383893	 0.0587765	 0.0686171	 0.0877191	 0.0976471	  0.112964	  0.157076	  0.165626	   0.18971	  0.245731	  0.291345	  0.494688	   0.56726	  0.677529	  0.728509	  0.770814	  0.788614	  0.804128	  0.831164	  0.859809	  0.888175	  0.907546	  0.903863	  0.915029	  0.927875	   0.93198	  0.925664	  0.931688	  0.936073	  0.926405	  0.925543	  0.928349	  0.936906	  0.943027	  0.942027	  0.939209	  0.932094	  0.937574	  0.942468	   0.93497	  0.934577	  0.938216	  0.928281	   0.93271
     9		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	0.00666955	 0.0286771	 0.0349124	 0.0495355	 0.0597983	 0.0850194	  0.119823	  0.137953	  0.163757	  0.195359	  0.223531	  0.247708	  0.306148	  0.374665	  0.448455	  0.521266	  0.650096	  0.763007	  0.795182	  0.823001	  0.841982	  0.865117	  0.867864	  0.880437	  0.892245	  0.898426	  0.906372	  0.912166	  0.916209	  0.917971	  0.919071	  0.919653	  0.925827	  0.927797	  0.929137	  0.936824	   0.94142	  0.937841	  0.945277	  0.941954	  0.941781	  0.937229	  0.940361	  0.939722	  0.941389	  0.935485	  0.944019
