64	15.509845	8.045922	0.01662293	0.00664542	0.00214197	0.00115076	12.771595	0.02792283
65	13.134355	5.035724	0.00757385	0.01486469	0.00117334	0.00185288	12.889535	0.02219097
66	21.552961	10.025603	0.00772807	0.00460499	0.00122006	0.00325122	14.660612	0.02844372
67	22.879128	5.437720	0.00477057	0.00892544	0.00191159	0.00137175	13.237987	0.01244131
68	6.291515	8.071010	0.00697504	0.02270688	0.00181572	0.00315795	11.648823	0.01340358
69	12.914415	9.126680	0.01546453	0.01890837	0.00271075	0.00103895	11.875561	0.02866413
70	13.521354	6.803511	0.01935379	0.01076655	0.00227383	0.00146634	12.372607	0.01466249
71	17.302805	7.228693	0.02042133	0.00779498	0.00183874	0.00219574	12.858868	0.02734091
72	11.344132	3.937987	0.01518295	0.00953067	0.00304676	0.00131378	10.817977	0.01956840
73	12.494612	10.811603	0.02436289	0.01017376	0.00166253	0.00228199	12.755656	0.01594913
74	10.184145	6.851436	0.01604898	0.00731983	0.00160282	0.00421154	12.703053	0.02380958
75	22.318798	7.588934	0.00719716	0.00512339	0.00161373	0.00244257	11.158055	0.01365160
76	11.080257	7.588956	0.01814773	0.01626641	0.00399448	0.00339344	11.197619	0.01259816
77	12.121239	6.807968	0.02316487	0.00655152	0.00116624	0.00105784	11.052963	0.01447361
78	19.621198	10.762777	0.03096640	0.00702339	0.00198895	0.00118737	13.214854	0.01795414
79	11.646413	4.209102	0.00510307	0.01079884	0.00142203	0.00228914	11.857280	0.01609551
80	24.680398	5.581599	0.00859748	0.01232296	0.00149710	0.00193904	10.205804	0.01091684
81	11.643659	7.900731	0.00786740	0.00692033	0.00090434	0.00144008	12.376828	0.02024769
82	8.962267	12.443338	0.00643301	0.00732137	0.00138414	0.00138443	12.436920	0.02866332
83	19.705293	6.592344	0.00590798	0.00730259	0.00180236	0.00140923	9.611415	0.02560803
84	12.555247	6.081532	0.02465077	0.00797272	0.00237912	0.00198407	11.365118	0.02635615
85	11.128700	7.288914	0.01025576	0.01524153	0.00222766	0.00378877	11.378047	0.02293095
86	22.222028	7.210885	0.01657367	0.02423326	0.00219241	0.00253587	10.504458	0.02284642
87	16.207926	7.004944	0.00563747	0.02133481	0.00272595	0.00136120	10.969304	0.02376054
88	13.048384	7.482958	0.01828276	0.01188438	0.00111794	0.00171460	10.174497	0.02494137
89	31.603154	5.118116	0.03719114	0.00965475	0.00307180	0.00402111	12.071862	0.01312970
90	27.000206	9.365080	0.00998075	0.01140836	0.00203898	0.00187723	13.105971	0.01357055
91	19.870277	5.565764	0.01289435	0.01139321	0.00284317	0.00395764	11.469565	0.01677252
92	13.008289	6.762999	0.00588027	0.01185577	0.00172012	0.00270856	11.671434	0.01893551
93	13.283051	5.849902	0.00879482	0.01418417	0.00274924	0.00229686	11.653814	0.02534296
94	16.357805	4.601407	0.01735316	0.01072723	0.00119316	0.00291548	10.099326	0.02966985
95	20.952906	4.123796	0.00502414	0.01032148	0.00184559	0.00214847	11.039376	0.01134584
96	16.309162	7.613619	0.01579842	0.01064263	0.00107134	0.00100874	11.860739	0.02594695
97	23.149374	4.316425	0.01930557	0.01418228	0.00068298	0.00186399	12.000846	0.01624859
98	13.961038	6.277887	0.00676814	0.00642662	0.00121598	0.00215754	11.547393	0.02178023
99	16.532898	5.324105	0.01282998	0.01685318	0.00245933	0.00106726	11.990522	0.01250339
