     0		  0.288282	  0.675978	   0.75529	  0.766402	 0.0805176	  0.300878	  0.428703	  0.532803
     1		  0.314498	  0.725507	  0.723048	  0.744235	 0.0847584	  0.277872	  0.406134	  0.536688
     2		   0.20297	   0.63083	  0.727445	  0.785642	 0.0643564	  0.229249	  0.405508	  0.523761
     3		   0.19697	  0.667513	  0.742268	  0.767677	 0.0548341	  0.218274	  0.389878	  0.512121
     4		  0.240169	  0.690328	  0.725453	  0.779939	 0.0575843	  0.265991	  0.463298	  0.548618
     5		  0.241329	   0.66748	  0.715285	  0.758342	 0.0657514	  0.247154	  0.422577	  0.554095
     6		  0.292208	   0.70174	  0.735867	  0.767911	 0.0613276	  0.246065	  0.421687	  0.562059
     7		  0.260044	  0.683955	  0.740672	  0.751773	 0.0766983	  0.277147	  0.430037	  0.551165
     8		  0.251604	  0.683168	  0.762183	  0.740125	 0.0719886	   0.24981	  0.385965	  0.581081
     9		  0.156315	  0.537616	   0.66879	  0.746628	 0.0376832	  0.214708	  0.381256	  0.538536
    10		  0.301914	  0.708502	  0.747698	   0.75523	 0.0836286	    0.2583	  0.422652	  0.531381
    11		  0.192868	  0.610348	  0.701807	    0.7251	 0.0560408	  0.216653	  0.398594	  0.556773
    12		   0.27576	  0.699187	  0.735831	   0.73886	 0.0674574	  0.278049	  0.426513	  0.545078
    13		  0.261769	  0.698529	  0.738367	  0.773585	 0.0841655	   0.28268	  0.452151	   0.52935
    14		  0.232168	  0.641068	  0.740536	     0.757	 0.0671329	  0.233723	  0.369344	     0.533
    15		  0.218571	  0.661667	  0.742481	    0.7492	 0.0542857	  0.243333	  0.386278	  0.552828
    16		  0.276579	  0.704362	  0.719961	  0.767584	 0.0670262	  0.256058	  0.421512	  0.567788
    17		  0.203966	  0.611821	   0.67655	  0.741214	 0.0474504	  0.233227	  0.421384	   0.57508
    18		  0.258646	  0.659222	  0.731664	  0.771831	 0.0626801	  0.263027	   0.43381	  0.532394
    19		  0.237991	  0.664303	  0.743022	  0.766767	 0.0633188	  0.263987	  0.400385	  0.541542
    20		  0.215439	  0.651294	  0.711005	  0.752868	 0.0519298	  0.226537	  0.414354	  0.531804
    21		  0.141813	  0.554522	  0.670766	  0.770961	 0.0380117	  0.195266	  0.359508	  0.507157
    22		  0.227811	   0.69098	  0.727531	  0.764526	 0.0606509	  0.213333	  0.398297	  0.538226
    23		   0.25303	  0.690164	   0.74397	  0.748299	 0.0515152	  0.236885	  0.416512	   0.58309
    24		  0.280292	  0.713396	  0.754682	  0.764881	 0.0781022	  0.267134	   0.40824	   0.55754
    25		  0.271824	  0.696399	  0.739255	  0.757085	 0.0645848	  0.262684	  0.393505	  0.551619
    26		  0.258185	  0.696754	  0.752995	  0.748899	 0.0744048	  0.257324	  0.424885	  0.548458
    27		  0.270833	  0.711002	  0.741165	  0.765073	 0.0803571	  0.249589	  0.425024	  0.568607
    28		  0.236461	  0.675969	  0.737601	  0.741742	 0.0602593	  0.232558	  0.414788	  0.521522
    29		  0.255081	  0.685008	   0.76306	  0.765263	 0.0539594	  0.267145	  0.420709	  0.526316
    30		  0.314098	  0.718775	  0.739013	   0.74323	 0.0869248	  0.278083	  0.417937	  0.559679
    31		  0.178444	  0.627467	  0.744208	  0.751984	 0.0421128	  0.233553	  0.403151	  0.555556
    32		  0.277618	  0.708171	  0.764706	  0.756269	 0.0774749	  0.286381	  0.409955	  0.585757
    33		  0.259494	  0.723695	  0.715779	   0.76297	 0.0738397	  0.260241	  0.414449	   0.55646
    34		  0.301099	  0.721498	  0.759138	  0.748414	 0.0615385	  0.289902	  0.419869	  0.581395
    35		  0.270486	  0.687805	  0.751659	  0.748963	 0.0652647	  0.265854	  0.428436	  0.543568
    36		  0.265306	  0.708155	  0.716418	  0.755741	 0.0597668	  0.265236	  0.410945	  0.550104
    37		  0.269912	  0.719328	   0.76555	  0.743966	 0.0715339	  0.256303	  0.425837	  0.525708
    38		  0.218391	  0.669106	  0.741112	  0.780836	 0.0603448	  0.247967	   0.41021	  0.546381
    39		   0.24846	  0.678151	  0.720841	     0.759	 0.0622861	  0.268908	  0.437859	     0.551
    40		  0.281411	  0.716039	   0.74149	  0.721378	 0.0683321	  0.271686	  0.437902	  0.569402
    41		  0.182145	  0.625616	  0.715335	  0.759167	 0.0475162	  0.224138	  0.411387	   0.55005
    42		  0.249428	  0.682796	  0.726079	  0.756269	 0.0686499	  0.245776	  0.389306	   0.53661
    43		  0.280443	  0.677736	  0.726944	  0.758964	 0.0701107	  0.260377	  0.418626	  0.557769
    44		  0.277578	   0.72735	  0.728015	  0.746032	 0.0720981	   0.26757	  0.427017	  0.558532
    45		  0.284703	  0.719835	  0.753296	  0.793446	 0.0779037	   0.27438	  0.448211	  0.518371
    46		  0.240834	   0.68523	  0.737288	  0.758553	 0.0596693	  0.232446	  0.428437	  0.542522
    47		  0.149055	  0.585191	  0.666974	    0.7724	 0.0454864	  0.203025	  0.389299	  0.514933
    48		  0.172489	  0.567882	  0.703081	  0.760406	 0.0451237	  0.214895	  0.383754	  0.568528
    49		  0.262676	   0.70304	  0.753098	  0.767857	 0.0838028	  0.275916	  0.412774	   0.52416
