M0H																																				
4616.096862		0.0373366	1.93E-06	0.0116392	0.00218627	0.948836	0.983722	0.000101443	7.29E-05	6.75E-05	0.013635	0.000920608	0.00148101	0.977623	0.00106971	0.000241299	0.0210662	0.936724	0.0031877	0.00325804	0.0568303	0.307722	0.000185343	0.0477639	0.644328	0.909896	0.000274581	0.0114199	0.0784098							
1610.347313		0.0351181	1.03E-06	0.00876544	0.00164651	0.954469	0.988604	4.52E-05	3.15E-05	2.81E-05	0.00981855	0.000393628	0.0010792	0.988593	0.000502141	0.00011269	0.0107924	0.962359	0.00173128	0.00180482	0.0341048	0.372421	0.000119399	0.0378326	0.589627	0.949998	0.000133976	0.00581461	0.0440534							
219.764978		0.0334729	5.26E-07	0.00664159	0.00124759	0.958638	0.991206	2.19E-05	1.47E-05	1.25E-05	0.00771554	0.000174884	0.000855053	0.994019	0.00024229	5.38E-05	0.00568487	0.977672	0.000919548	0.000974973	0.020434	0.435794	7.30E-05	0.029691	0.534442	0.971416	6.68E-05	0.00302178	0.025495							
11.37669395		0.031941	2.22E-07	0.00481483	0.000904458	0.96234	0.992869	1.18E-05	7.63E-06	6.23E-06	0.0063174	8.46E-05	0.000703578	0.996844	0.000119212	2.61E-05	0.00301037	0.98727	4.56E-04	4.91E-04	1.18E-02	0.501537	4.13E-05	0.0229645	0.475458	0.983093	3.50E-05	0.00165188	0.0152206							
MH,1,S																																				
855.8579498		0.965299	0.000148734	0.00330575	0.000608529	0.030638	0.920471	0.0128424	0.0098911	0.00911744	0.0299617	0.0158118	0.00190416	0.863843	0.0348053	0.0046297	0.0967215	0.755993	0.0849056	0.0189511	0.140151	0.478648	0.021186	0.243228	0.256938	0.860211	0.00506086	0.043521	0.0912075							
15128.1157		0.821201	0.000443408	0.0172736	0.00320696	0.157875	0.783283	0.0180731	0.0154859	0.0172015	0.118484	0.0385079	0.00896456	0.709464	0.0511213	0.00702547	0.232389	0.607126	0.0915369	0.0241687	0.277168	0.281052	0.012366	0.259369	0.447212	0.637041	0.00763694	0.0876154	0.267707							
23613.30498		0.626964	0.00051081	0.0327172	0.00610188	0.333706	0.790847	0.0160419	0.0105134	0.00857574	0.1156	0.0481134	0.0103084	0.681531	0.0472173	0.00801584	0.263236	0.61954	0.0694906	0.0301612	0.280808	0.175119	0.00528406	0.217297	0.6023	0.524672	0.00762667	0.106111	0.361591							
15664.4287		0.457779	0.000463453	0.0430577	0.00804835	0.490652	0.795393	0.0136508	0.00812267	0.00560335	0.119467	0.0463353	0.0114284	0.658644	0.0463498	0.00831644	0.28669	0.6066	0.0642765	0.032172	0.296952	0.106173	0.0022691	0.158943	0.732615	0.455559	0.00772236	0.114192	0.422526							
7552.661813		0.337057	0.000373391	0.0473509	0.0088626	0.606356	0.803664	0.0118489	0.0070611	0.00489128	0.119647	0.0411982	0.0116888	0.657182	0.045286	0.00813637	0.289395	0.6012	0.0638435	0.0320569	0.3029	0.0930879	0.00172106	0.122421	0.78277	0.436048	0.00771473	0.115062	0.441174							
3432.558747		0.24339	0.000273528	0.0471102	0.00882601	0.7004	0.819496	0.00992421	0.00593059	0.00412676	0.114063	0.0351564	0.0113037	0.674241	0.0423429	0.00761981	0.275796	0.608808	0.0618673	0.0311954	0.298129	0.101108	0.00164167	0.107949	0.789302	0.440267	0.00751358	0.112905	0.439315							
1973.296971		0.168368	0.000182626	0.0432198	0.00810307	0.780126	0.843332	0.00757696	0.0045426	0.00317875	0.103425	0.0275312	0.0104142	0.707907	0.0373651	0.0067365	0.247992	0.626283	0.0583476	0.0295866	0.285782	0.11159	0.00161081	0.102602	0.784197	0.459372	0.00714244	0.108121	0.425365							
1686.370673		0.112414	0.000113669	0.037031	0.00694651	0.843494	0.876432	0.00510209	0.00305966	0.00214667	0.085626	0.0188542	0.00877956	0.759732	0.0305094	0.00549827	0.20426	0.655701	0.0536022	0.0271424	0.263555	0.123596	0.00157305	0.0990868	0.775745	0.497366	0.00663954	0.100051	0.395943							
1507.981325		0.0766178	7.10E-05	0.0305343	0.00572981	0.887047	0.910215	0.00328735	0.00196007	0.00136728	0.064491	0.0119685	0.00671106	0.814383	0.0239829	0.00429911	0.157335	0.693247	0.0488317	0.0242936	0.233627	0.139709	0.00154469	0.0948513	0.763895	0.551262	0.00612304	0.0897997	0.352815							
1459.588516		0.055787	4.73E-05	0.0246059	0.00461822	0.914942	0.937897	0.00216838	0.00127687	0.000875131	0.045531	0.00746552	0.00478597	0.863127	0.0185417	0.0032859	0.115045	0.735362	0.0445737	0.0213421	0.198723	0.161789	0.00154843	0.0893547	0.747308	0.619336	0.00558813	0.0777022	0.297374							
1141.180595		0.0451657	3.55E-05	0.0197989	0.00371625	0.931284	0.958092	0.00139968	0.0008108	0.000541341	0.0313888	0.00443491	0.00333253	0.903482	0.0141026	0.00245896	0.079956	0.778105	0.0409324	0.0185444	0.162418	0.189982	0.00159124	0.0827139	0.725713	0.695579	0.00498412	0.0644589	0.234978							
1066.728754		0.0393811	2.92E-05	0.0156033	0.00292866	0.942058	0.97095	0.00118119	0.000669996	0.000429557	0.0213126	0.00319256	0.00226395	0.928367	0.0119574	0.00204253	0.0576336	0.816588	0.0384939	0.0163059	0.128612	0.224919	0.00171566	0.0763821	0.696983	0.763424	0.00451653	0.0535567	0.178503							
660.0847928		0.0362086	2.55E-05	0.0121075	0.00227227	0.949386	0.98067	0.000778769	0.000434361	0.000269599	0.0144288	0.00187305	0.00154581	0.952493	0.00891905	0.0014953	0.037093	0.854446	0.0351369	0.0139152	0.0965021	0.270965	0.00187512	0.0698824	0.657278	0.835025	0.00366112	0.0399498	0.121364							
184.2189718		0.0341036	2.30E-05	0.00918674	0.00172383	0.954963	0.986645	0.000460383	0.000252501	0.000151951	0.010379	0.00098452	0.00112667	0.969522	0.00642915	0.00105938	0.0229897	0.884753	0.0316566	0.0118174	0.0717732	0.328298	0.00205301	0.0635567	0.606093	0.889564	0.00282459	0.0285968	0.0790144							
18.85534784		0.0326276	2.11E-05	0.00700946	0.00131499	0.959027	0.989937	0.000281099	0.000151705	8.88E-05	0.00811467	0.000536682	0.000890388	0.979555	0.0048194	0.000781722	0.0148443	0.907355	0.0283972	0.0100651	0.0541824	0.387749	0.00215893	0.0568673	0.553225	0.924165	0.00221167	0.0209227	0.0527007							
0.650730077		0.031372	1.86E-05	0.00513446	0.000962989	0.962512	0.991964	0.000196197	0.000103287	5.78E-05	0.00662974	0.000315827	0.000732784	0.985755	0.00383405	0.00060926	0.00980177	0.927078	0.0250374	0.00833789	0.0395472	0.454227	0.00215342	0.0481503	0.495469	0.946314	0.00184396	0.0159916	0.0358504							
MH,2,S																																				
1362.846533		0.969757	6.92E-05	0.00282091	0.000524069	0.0268289	0.941567	0.00773554	0.00604963	0.0058611	0.0258537	0.0111506	0.00178254	0.892474	0.0253418	0.00338791	0.0787967	0.768005	0.0802288	0.0179047	0.133861	0.466624	0.022144	0.25061	0.260622	0.902412	0.00299864	0.0276467	0.066943							
24089.62847		0.832573	0.000253386	0.0160308	0.00298936	0.148153	0.812746	0.0111038	0.0102221	0.0127228	0.112449	0.0319844	0.00877229	0.752487	0.0371754	0.0051937	0.205144	0.627507	0.0833343	0.0223889	0.26677	0.276206	0.0126459	0.261739	0.449409	0.680665	0.0055145	0.071392	0.242428							
37601.22908		0.637276	0.000354134	0.0315716	0.00589983	0.324898	0.813244	0.0103731	0.00711085	0.00632105	0.112266	0.0404881	0.0101968	0.721749	0.0350736	0.00613242	0.237045	0.637513	0.0629728	0.0280405	0.271474	0.170701	0.00540327	0.219001	0.604894	0.561248	0.00607479	0.0925481	0.340129							
24943.63972		0.465556	0.000356341	0.0421939	0.00789513	0.483999	0.813681	0.00900127	0.00557268	0.00413843	0.117081	0.0391843	0.0113413	0.698216	0.034898	0.00644637	0.26044	0.624259	0.058215	0.0299161	0.28761	0.104126	0.00232913	0.159903	0.733642	0.486844	0.006507	0.102813	0.403836							
12026.66748		0.342599	0.000306128	0.0467687	0.00875892	0.601567	0.819701	0.00779198	0.00483168	0.00360629	0.117551	0.034907	0.0116117	0.696099	0.0340601	0.00630234	0.263539	0.61922	0.0576625	0.0297593	0.293358	0.0926153	0.00173452	0.122784	0.782866	0.464698	0.006607	0.104664	0.424032							
5465.919653		0.246614	0.000234657	0.0467722	0.00876581	0.697614	0.833196	0.00644841	0.00402014	0.00302532	0.112294	0.0297762	0.0112403	0.711566	0.031502	0.00585083	0.251081	0.626824	0.0556418	0.02889	0.288644	0.101556	0.00162108	0.107665	0.789158	0.468451	0.00639914	0.102565	0.422585							
3142.228143		0.170094	0.000161771	0.043036	0.00807032	0.778638	0.854149	0.00483055	0.00303312	0.00230791	0.102037	0.0232771	0.0103653	0.742422	0.0272705	0.0050916	0.225216	0.643841	0.0522414	0.0273339	0.276584	0.112472	0.0015767	0.102039	0.783913	0.489304	0.00592827	0.097026	0.407742							
2685.333969		0.113313	0.000102768	0.0369317	0.00692876	0.842724	0.884019	0.0031758	0.00200146	0.0015357	0.084656	0.0158659	0.00874576	0.789657	0.0217072	0.00406566	0.184571	0.672128	0.0478706	0.0250319	0.25497	0.124315	0.00154894	0.0986261	0.77551	0.531281	0.00523097	0.0873635	0.376124							
2401.271287		0.0771518	6.47E-05	0.0304756	0.00571932	0.886589	0.915308	0.00199122	0.00124884	0.000956549	0.0638461	0.0099599	0.00668905	0.839377	0.0166007	0.00309853	0.140924	0.708388	0.0435606	0.0223491	0.225702	0.139852	0.00154839	0.0947502	0.763849	0.589534	0.00451014	0.0753972	0.330558							
2324.211803		0.0561727	4.29E-05	0.0245664	0.00461118	0.914607	0.941386	0.00127477	0.00078749	0.000592896	0.045098	0.00608954	0.00477173	0.883511	0.0125054	0.00230459	0.101679	0.749534	0.0396797	0.0195267	0.191259	0.161065	0.00159636	0.0898013	0.747537	0.660802	0.00383037	0.0620459	0.273322							
1817.187091		0.0454933	3.19E-05	0.0197695	0.00371104	0.930994	0.960408	0.000801856	0.000484093	0.000353186	0.0311093	0.00351964	0.00332397	0.919794	0.00926507	0.00167268	0.0692685	0.792531	0.0359879	0.0167017	0.154779	0.188843	0.00166872	0.0834323	0.726056	0.73807	0.00318144	0.0483898	0.210359							
1698.631864		0.0396963	2.58E-05	0.0155812	0.00292479	0.941772	0.973068	0.000622862	0.000365727	0.000255353	0.0210729	0.00235805	0.00225754	0.943595	0.00740567	0.00130314	0.047696	0.834407	0.0323686	0.0140237	0.119201	0.225525	0.00173068	0.0759946	0.696749	0.805365	0.00274177	0.0376809	0.154213							
1051.102314		0.0365302	2.22E-05	0.0120907	0.00226942	0.949088	0.982147	0.000382169	0.000218806	0.000146708	0.0142732	0.00128963	0.0015426	0.965117	0.00511807	0.000878198	0.028887	0.878499	0.0267233	0.010809	0.0839683	0.276675	0.00167482	0.06618	0.655471	0.873736	0.00201455	0.0252353	0.099014							
293.3456273		0.0344448	1.96E-05	0.00917629	0.00172216	0.954637	0.98758	0.00020309	0.000113141	7.28E-05	0.0102933	0.000611707	0.00112609	0.979883	0.00327889	0.000548423	0.0162898	0.915696	0.0206372	0.00779355	0.0558732	0.341794	0.00150127	0.0546619	0.602042	0.923785	0.001355	0.0155194	0.0593403							
30.02477858		0.0329894	1.73E-05	0.00700432	0.00131435	0.958675	0.990543	0.000108211	5.86E-05	3.62E-05	0.00807084	0.000291701	0.000891352	0.98824	0.00213555	0.000347701	0.00927694	0.942288	0.0157165	0.00549896	0.0364964	0.407047	0.00130046	0.0438122	0.54784	0.953567	0.000922794	0.00959082	0.0359192							
1.036206101		0.0317196	1.42E-05	0.00513578	0.000963621	0.962167	0.992392	6.65E-05	3.43E-05	1.96E-05	0.00660906	0.000144309	0.000734478	0.99303	0.00149117	0.000233755	0.00524536	0.961321	0.0121505	0.0038205	0.0227078	0.473708	0.00116005	0.0342545	0.490878	0.97103	0.000693847	0.00624009	0.0220362							
MH,1,L																																				
0		0.794339	1.48E-05	0.00290232	0.000543934	0.202199	0.977433	0.00067421	0.000591887	0.000703763	0.0170654	0.00187007	0.00166154	0.972763	0.00367219	0.000510123	0.0230545	0.978267	0.00405179	0.00112046	0.0165612	0.873666	0.000513661	0.0174116	0.108409	0.974482	0.00038372	0.00497203	0.0201619							
389.4183044		0.763861	0.000125228	0.0200862	0.00376186	0.212165	0.496238	0.0275221	0.0248035	0.0299741	0.319413	0.0755786	0.0264704	0.466604	0.0758016	0.01059	0.447004	0.408748	0.111634	0.0317834	0.447835	0.0735605	0.00495004	0.214156	0.707334	0.377711	0.00970599	0.12965	0.482933							
1172.618228		0.57578	0.000173362	0.0317419	0.00594706	0.386357	0.609148	0.0263581	0.0167518	0.0130752	0.224598	0.0893697	0.020698	0.495836	0.0665889	0.0117197	0.425855	0.480739	0.0843595	0.0404311	0.394471	0.0600478	0.0022391	0.159885	0.777828	0.340179	0.009051	0.136399	0.514371							
2167.124252		0.424874	0.000167539	0.0378578	0.00709652	0.530004	0.680757	0.0211725	0.0127735	0.00895967	0.183524	0.0753525	0.0174601	0.524178	0.0611279	0.0110862	0.403608	0.503856	0.0781899	0.0400529	0.377901	0.0655781	0.00175018	0.126749	0.805923	0.337656	0.00877568	0.134777	0.518792							
3237.342037		0.310084	0.00013136	0.0393751	0.00738481	0.643025	0.72905	0.0165473	0.0100343	0.00708949	0.161134	0.060593	0.0155518	0.564594	0.0547233	0.00995819	0.370724	0.529228	0.0729653	0.0376435	0.360164	0.0768565	0.00169245	0.114025	0.807426	0.354792	0.00836589	0.129814	0.507028							
4177.817485		0.228459	9.26E-05	0.0374293	0.00702276	0.726996	0.771205	0.0122091	0.00745995	0.00533201	0.143031	0.0467064	0.0140564	0.615837	0.0467271	0.00855369	0.328882	0.562103	0.0659104	0.0345334	0.337453	0.088428	0.00162793	0.108399	0.801545	0.381793	0.00776328	0.12276	0.487684							
4796.307377		0.164796	5.86E-05	0.0337856	0.00634135	0.795018	0.817063	0.00813483	0.00501819	0.00364232	0.121115	0.0328763	0.0121506	0.682053	0.0370284	0.006837	0.274081	0.605942	0.0569393	0.0305459	0.306572	0.101895	0.00153231	0.104147	0.792425	0.421407	0.00697309	0.11315	0.458469							
5772.667991		0.118355	3.42E-05	0.029559	0.00554957	0.846502	0.865721	0.00470306	0.00293254	0.00216869	0.0944747	0.020315	0.00968541	0.761472	0.0261466	0.0048847	0.207496	0.662688	0.0460884	0.0255436	0.26568	0.119111	0.00140222	0.0992152	0.780271	0.478623	0.00598222	0.10004	0.415355							
5853.368298		0.0874596	1.93E-05	0.0254657	0.004782	0.882273	0.905695	0.00260411	0.00163861	0.00123385	0.0695975	0.0119714	0.00725939	0.83002	0.0174666	0.00330323	0.14921	0.719745	0.0360883	0.0206717	0.223495	0.139129	0.00126728	0.0935668	0.766037	0.543168	0.00502464	0.0860378	0.365769							
6436.432744		0.0672718	1.08E-05	0.021534	0.00404422	0.907139	0.935417	0.00148343	0.000936622	0.000712565	0.0491728	0.00708795	0.0051893	0.883818	0.0112322	0.00214489	0.102805	0.775442	0.0273071	0.0160813	0.18117	0.162265	0.00113587	0.086993	0.749606	0.614778	0.00412594	0.0713842	0.309712							
6281.583429		0.0550962	6.31E-06	0.0180476	0.00338971	0.92346	0.956722	0.000785012	0.000496378	0.000380272	0.0340655	0.00391429	0.00363654	0.925509	0.00671448	0.00129282	0.0664841	0.829023	0.019593	0.0118147	0.13957	0.189211	0.000998875	0.0791376	0.730652	0.692872	0.00323991	0.0560456	0.247842							
6060.832972		0.0469324	3.83E-06	0.014695	0.00276015	0.935609	0.969827	0.000622457	0.000388946	0.00029337	0.0234566	0.00291178	0.00250017	0.946308	0.00501025	0.000957904	0.0477241	0.867408	0.0152417	0.00910708	0.108243	0.214247	0.000935573	0.0732966	0.711521	0.752081	0.00271356	0.0457834	0.199422							
4279.865286		0.041517	2.39E-06	0.0117514	0.00220732	0.944522	0.979909	0.000329762	0.00020528	0.000154196	0.0160854	0.00158645	0.00172947	0.968181	0.00277029	0.00053059	0.0285183	0.90993	0.00978897	0.00592608	0.0743555	0.247984	0.000803604	0.065228	0.685984	0.826389	0.00189599	0.0315675	0.140147							
1170.330668		0.0374708	1.53E-06	0.00913573	0.00171603	0.951676	0.98619	0.000141183	8.78E-05	6.61E-05	0.0115397	0.000717434	0.00125792	0.982898	0.00133723	0.000257846	0.0155071	0.941726	0.00591519	0.00364695	0.0487117	0.286552	0.00069437	0.0582288	0.654525	0.885286	0.00125212	0.0205783	0.092884							
124.8907061		0.0345166	1.07E-06	0.00705529	0.00132526	0.957102	0.989625	6.08E-05	3.79E-05	2.87E-05	0.00893572	0.000327763	0.000984509	0.99037	0.000685663	0.000133147	0.00881143	0.960611	0.00383249	0.00237964	0.0331773	0.32296	0.0006316	0.0536918	0.622717	0.920879	0.000878542	0.0142078	0.0640346							
5.175153872		0.0320168	8.16E-07	0.00519001	0.000974884	0.961818	0.991707	3.75E-05	2.33E-05	1.75E-05	0.00722268	0.000191404	0.000800215	0.993722	0.000475838	9.16E-05	0.00571015	0.970942	0.00297594	0.00179421	0.024288	0.358246	0.00062964	0.0518708	0.589254	0.939203	0.000724329	0.0114026	0.04867							
MH,2,L																																				
0		0.794339	1.48E-05	0.00290232	0.000543934	0.202199	0.977433	0.00067421	0.000591887	0.000703763	0.0170654	0.00187007	0.00166154	0.972763	0.00367219	0.000510123	0.0230545	0.978267	0.00405179	0.00112046	0.0165612	0.873666	0.000513661	0.0174116	0.108409	0.974482	0.00038372	0.00497203	0.0201619							
1267.680863		0.784597	0.000100664	0.0181595	0.00340206	0.19374	0.513814	0.0272365	0.0244236	0.0292823	0.306713	0.0731418	0.0253895	0.498607	0.071514	0.00998886	0.41989	0.412107	0.111506	0.0316806	0.444706	0.0667763	0.00486538	0.2113	0.717058	0.40273	0.00939389	0.124808	0.463068							
3817.246573		0.596021	0.000157588	0.0300618	0.0056328	0.368127	0.629308	0.0250174	0.0159222	0.012448	0.213392	0.0842287	0.0196835	0.529881	0.0620012	0.0109196	0.397198	0.486973	0.0834842	0.0399635	0.389579	0.0561219	0.00222284	0.158413	0.783242	0.358346	0.00882342	0.132913	0.499917							
7054.681074		0.441032	0.000159576	0.0366709	0.00687423	0.515263	0.706922	0.0189719	0.0114654	0.00805668	0.170466	0.0678208	0.0162978	0.564123	0.0556652	0.0101168	0.370095	0.514679	0.0763515	0.039163	0.369807	0.063549	0.00175545	0.126725	0.80797	0.353367	0.00855879	0.131675	0.5064							
10538.58152		0.322361	0.000128017	0.0386251	0.00724419	0.631642	0.758164	0.0141001	0.00858538	0.00609448	0.146491	0.0523224	0.0142421	0.609331	0.0485476	0.0088646	0.333257	0.544032	0.0703172	0.0363977	0.349253	0.0762285	0.00169323	0.114056	0.808023	0.370566	0.00812428	0.126555	0.494754							
13600.12926		0.237927	9.16E-05	0.037005	0.00694313	0.718033	0.800365	0.00999602	0.00615101	0.00443359	0.127326	0.0391197	0.012608	0.662529	0.0403008	0.00741771	0.289753	0.580039	0.0626404	0.0330234	0.324297	0.0890214	0.00162386	0.108154	0.801201	0.398486	0.00748464	0.119194	0.474835							
15613.51125		0.171961	5.86E-05	0.0336065	0.00630768	0.788066	0.842973	0.00645011	0.00402084	0.00295622	0.105947	0.0269524	0.0107012	0.726022	0.0310484	0.00577969	0.23715	0.625645	0.0533464	0.0289022	0.292106	0.103376	0.00152428	0.103669	0.79143	0.439486	0.00665866	0.109229	0.444626							
18791.87665		0.123712	3.45E-05	0.0295426	0.00554646	0.841164	0.885541	0.00366278	0.00231503	0.00174181	0.0817841	0.0165262	0.00842884	0.796875	0.0214531	0.00405263	0.17762	0.681804	0.0426545	0.0239713	0.25157	0.120818	0.00139285	0.0986607	0.779129	0.497832	0.00564862	0.0958712	0.400648							
19054.5819		0.0915314	1.96E-05	0.0255387	0.00479569	0.878115	0.919708	0.00200577	0.00128221	0.000986017	0.0600033	0.00973091	0.0062838	0.855786	0.0141468	0.00271221	0.127355	0.736575	0.0331311	0.0193045	0.210989	0.140367	0.00126024	0.093108	0.765265	0.562609	0.00469631	0.081844	0.350851							
20952.64276		0.0704447	1.10E-05	0.021647	0.00406543	0.903832	0.944789	0.0011449	0.000734402	0.00057129	0.0424658	0.00579989	0.00449512	0.901019	0.00908649	0.00176106	0.088133	0.788916	0.0250125	0.0150026	0.171069	0.16226	0.00113705	0.0868827	0.749721	0.633298	0.0038266	0.0674236	0.295452							
20448.55882		0.0576729	6.36E-06	0.0181675	0.00341221	0.920741	0.962692	0.000606601	0.000389497	0.00030523	0.0296184	0.00321832	0.00316963	0.936109	0.00544749	0.001065	0.0573782	0.839056	0.0179519	0.011027	0.131965	0.187612	0.0010115	0.0795311	0.731845	0.709361	0.00298582	0.052553	0.2351							
19729.94563		0.0490827	3.82E-06	0.0148045	0.0027807	0.933328	0.973966	0.000467065	0.000295819	0.000227982	0.0205176	0.0023307	0.00219536	0.9547	0.00397172	0.000770628	0.040558	0.875724	0.0139029	0.00845123	0.101922	0.211537	0.000955652	0.0740536	0.713454	0.767241	0.00248677	0.0425647	0.187707							
13932.32742		0.0433634	2.36E-06	0.011846	0.00222509	0.942563	0.982476	0.000246757	0.000155412	0.000119031	0.0142089	0.00126048	0.00153369	0.973203	0.00219716	0.000426622	0.0241728	0.915721	0.00893574	0.00549136	0.0698516	0.244655	0.000831096	0.0662753	0.688238	0.838143	0.00172906	0.0291192	0.131009							
3809.799834		0.0390883	1.49E-06	0.0092214	0.00173213	0.949957	0.987752	0.000106596	6.69E-05	5.11E-05	0.0103244	0.00057012	0.00112882	0.985552	0.00107057	0.000208804	0.013169	0.945831	0.00538511	0.00335523	0.0454292	0.283936	0.000721085	0.0591093	0.656233	0.893845	0.00113665	0.0188208	0.0861973							
406.5591071		0.0359734	1.02E-06	0.00714059	0.00134129	0.955544	0.990653	4.68E-05	2.93E-05	2.24E-05	0.00809406	0.000261108	0.000893628	0.99189	0.000552532	0.000108054	0.00744933	0.963993	0.00344949	0.00214736	0.0304107	0.321752	0.000651841	0.054062	0.623535	0.927344	0.000794966	0.0128879	0.058973							
16.8467775		0.033335	7.47E-07	0.00528818	0.000993331	0.960383	0.992439	2.88E-05	1.79E-05	1.35E-05	0.00661715	0.000149219	0.000734403	0.994857	0.000374419	7.22E-05	0.00469617	0.974165	0.00262552	0.0015707	0.0216385	0.357367	0.000641869	0.0517723	0.590219	0.944674	0.000652902	0.0102541	0.0444188							
MH,11,S																																				
122.3845241		0.958201	0.000251714	0.00406121	0.000741876	0.0367439	0.873127	0.0232993	0.0179251	0.0162294	0.0407044	0.0264089	0.00230541	0.785344	0.0584272	0.00776262	0.148466	0.612258	0.13827	0.0310794	0.218393	0.286004	0.0289387	0.350766	0.334292	0.776771	0.00859249	0.0732085	0.141428							
