     0		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	0.00866802	 0.0192112	 0.0225869	 0.0302902	 0.0524981	 0.0705137	 0.0930934	  0.116188	   0.13715	  0.165711	  0.201372	  0.230174	  0.268112	  0.308457	  0.370764	  0.424514	  0.542237	  0.628614	  0.748358	  0.822613	  0.861914	  0.896985	  0.904534	  0.913942	  0.925149	   0.93018	   0.93375	  0.934651	  0.954162	   0.95029	  0.945622	  0.943088	  0.949012	  0.950536	  0.954572	  0.949641	  0.943146	  0.946308	  0.944387	  0.951184	  0.944852	  0.940628	  0.941553	   0.93007	  0.925756	  0.933121	  0.934135	  0.931621	  0.925547
     1		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	0.00492271	0.00639803	 0.0122846	 0.0273688	 0.0604508	 0.0804092	  0.101954	  0.124655	  0.151957	  0.198479	  0.231775	  0.259558	  0.297045	  0.381401	  0.454729	  0.587122	  0.668919	  0.764588	  0.834077	  0.870113	  0.899009	  0.908246	  0.920535	  0.927918	  0.932244	  0.931765	  0.941212	  0.946728	  0.941894	  0.947013	  0.952487	  0.955828	  0.953009	  0.951236	  0.951054	  0.949678	  0.947004	   0.93942	  0.936309	  0.940352	  0.937854	  0.940373	  0.936387	  0.936801	  0.936973	  0.937452	   0.93553	  0.923438
     2		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	 0.0238706	 0.0345718	 0.0578013	 0.0648023	 0.0816551	 0.0881968	   0.12256	  0.152523	  0.178418	  0.214979	  0.264597	  0.330669	  0.402887	  0.544067	  0.639617	  0.732641	   0.79435	  0.846527	  0.872556	  0.890371	  0.900415	  0.910105	  0.920875	  0.924737	  0.931652	  0.943824	  0.942845	  0.941129	  0.945047	  0.947114	  0.944811	  0.935979	  0.938902	  0.930318	  0.931479	  0.937489	  0.931965	   0.93218	  0.930271	  0.933111	  0.939566	  0.931224	  0.933539	  0.930747	  0.927229	  0.931922
     3		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0232837	 0.0157905	 0.0212955	 0.0263131	 0.0534405	 0.0737721	  0.105599	  0.123578	  0.153314	  0.177679	  0.209301	  0.246722	  0.283863	  0.355007	  0.420684	  0.534798	  0.632187	  0.730099	  0.799569	  0.845498	  0.874545	  0.892379	  0.893934	  0.900079	  0.908669	  0.913221	  0.923783	  0.933965	  0.939676	  0.945426	  0.943168	  0.940016	  0.942187	  0.940234	  0.934489	   0.93589	  0.939014	  0.935725	  0.937247	  0.939072	  0.935909	   0.93034	  0.931022	  0.933188	  0.924128	  0.929098	  0.931932	  0.920027
     4		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	0.00605254	  0.013906	 0.0165571	 0.0311532	 0.0472634	  0.075908	  0.108453	  0.140929	  0.170605	  0.213731	  0.256578	  0.286822	   0.32409	  0.376551	  0.442273	  0.530597	  0.597579	  0.708267	  0.787937	  0.849208	  0.874947	  0.891425	    0.9026	  0.912744	  0.926354	  0.934091	  0.935763	  0.942185	   0.94169	   0.94029	  0.940156	  0.947316	  0.946656	  0.943489	  0.948237	  0.951145	  0.947408	  0.954541	   0.94962	  0.938959	  0.941593	  0.943306	  0.949789	  0.944587	  0.944098	  0.941234	  0.939923	  0.941372
     5		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	0.00541827	 0.0166863	 0.0255772	 0.0331352	  0.050964	 0.0758764	 0.0964052	  0.116818	  0.144862	  0.164181	  0.205384	   0.24722	  0.294243	  0.366397	  0.420153	  0.499435	  0.576521	  0.694103	  0.790717	  0.846767	  0.872098	  0.876947	  0.884969	  0.906961	  0.924424	    0.9347	  0.936518	  0.946158	  0.942041	  0.947677	  0.948725	  0.951145	  0.946829	  0.945517	  0.950267	  0.941468	  0.939315	  0.947191	  0.941967	  0.947999	  0.938324	  0.937127	  0.933471	  0.942613	  0.938943	  0.935843	  0.918052	  0.911158
     6		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	 0.0217017	 0.0307328	 0.0183884	 0.0308622	   0.02504	 0.0309617	 0.0456528	  0.079451	 0.0977687	   0.12361	  0.164014	  0.192653	   0.22748	  0.267806	   0.32613	  0.391171	  0.460781	  0.529284	   0.65612	  0.758075	  0.812458	  0.848115	  0.866781	  0.892574	  0.906894	  0.919983	  0.926301	  0.933391	  0.940033	  0.939349	  0.942873	   0.94188	  0.940427	  0.938764	  0.945633	   0.94793	  0.948047	  0.942873	  0.935994	  0.935216	  0.933232	  0.932483	  0.929874	  0.934383	  0.928319	  0.933733	  0.935288	  0.941013	   0.92409
     7		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0132467	 0.0258199	 0.0262175	 0.0441589	 0.0530395	 0.0670769	  0.101816	  0.129363	  0.156514	  0.170537	  0.200581	  0.243429	  0.271647	  0.327179	  0.401105	  0.484572	  0.555101	  0.692886	  0.780186	   0.83091	  0.870853	   0.89133	  0.899393	   0.91327	  0.924217	  0.934072	   0.93488	  0.943025	  0.939681	  0.939034	   0.94106	  0.950638	   0.94395	  0.936403	   0.93814	  0.940655	  0.944084	  0.947036	  0.952236	  0.945724	   0.93541	  0.934564	  0.926374	  0.936061	   0.93238	  0.932117	  0.923078	  0.924357
     8		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	 0.0851088	 0.0705927	   0.03672	 0.0231741	 0.0337257	 0.0428617	 0.0601957	 0.0827733	  0.100219	  0.121977	  0.139252	  0.182949	  0.213223	   0.24464	  0.310216	   0.37734	  0.516213	  0.598868	  0.700758	  0.779376	  0.830179	  0.859798	  0.883027	  0.896089	   0.91178	  0.922942	  0.932243	  0.935897	  0.944249	  0.950203	  0.956017	  0.949266	  0.950461	  0.949611	   0.94234	  0.932988	  0.934362	  0.940987	  0.948453	  0.939481	  0.939121	  0.933242	  0.938499	   0.94149	  0.927824	  0.923905	  0.930188	  0.925803	  0.927562
     9		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	0.00612985	 0.0141778	 0.0356224	 0.0447982	 0.0599487	 0.0760779	 0.0960948	  0.130081	  0.157977	  0.190725	  0.231048	  0.269494	  0.310522	  0.376537	  0.460631	  0.543722	  0.629371	  0.732343	  0.815835	  0.848507	   0.87877	   0.89143	  0.905004	  0.913745	  0.917943	  0.926874	  0.925428	  0.929692	  0.931598	  0.933036	  0.936015	  0.937174	   0.93532	  0.939676	  0.933172	  0.928002	  0.935218	  0.935378	  0.938599	  0.939441	   0.93713	  0.927246	  0.928898	  0.933839	  0.930182	  0.931002	  0.926668	  0.933155
