    17		  0.185831	  0.182876	  0.170792	  0.167708	  0.162977	  0.157157	  0.162517	  0.155673	  0.153637	  0.155939	  0.161267	 0.0783781	 0.0971886	  0.103727	 0.0833377	 0.0907824	 0.0718114	  0.105922	 0.0746121	 0.0951121	 0.0832615	  0.072878	 0.0313511	 0.0314949	 0.0340321	 0.0295519	 0.0304107	 0.0325021	 0.0290421	 0.0321748	  0.030663	 0.0290008	 0.0200083
    18		  0.190513	  0.177906	  0.177177	  0.169246	  0.167563	   0.16577	  0.162791	  0.158178	  0.163784	  0.162399	  0.164796	 0.0789524	 0.0876252	 0.0495171	 0.0720453	 0.0842071	 0.0719661	 0.0786942	 0.0666369	 0.0779883	 0.0698991	 0.0803401	 0.0148886	 0.0146967	  0.013154	 0.0143801	 0.0229931	 0.0203226	 0.0172774	  0.011763	 0.0289498	 0.0217202	 0.0249348
    19		   0.17633	  0.169702	  0.169426	  0.160883	  0.157356	  0.159233	  0.153736	  0.160811	  0.155197	  0.153279	  0.162653	 0.0714952	 0.0705716	 0.0686155	 0.0706895	 0.0691383	 0.0564447	 0.0528428	 0.0714404	 0.0484559	 0.0611123	 0.0646613	 0.0130824	 0.0188218	 0.0109061	 0.0173035	 0.0172295	 0.0170128	 0.0177055	 0.0188522	 0.0160488	 0.0132253	 0.0173849
    20		  0.175292	  0.183183	  0.179918	  0.170817	  0.171705	  0.168687	  0.163676	  0.162172	  0.165779	  0.170742	  0.160883	 0.0642989	 0.0824476	 0.0656236	 0.0797625	 0.0775969	  0.068007	 0.0636191	  0.071853	 0.0615389	 0.0573692	 0.0650396	0.00667091	 0.0145457	 0.0149987	 0.0104749	 0.0107344	 0.0144475	 0.0039731	0.00578869	  0.013563	 0.0148565	 0.0140963
    21		  0.171249	   0.17337	  0.173771	    0.1698	   0.16107	  0.160317	  0.162612	   0.15719	   0.15648	   0.16079	  0.161102	 0.0627894	  0.071091	 0.0701129	 0.0658859	 0.0445379	 0.0587319	   0.05347	 0.0672172	 0.0571847	 0.0683967	 0.0525983	    0.0123	 0.0157701	 0.0112262	 0.0117013	 0.0150891	 0.0139519	 0.0183305	 0.0152223	 0.0109541	0.00984042	 0.0100864
    22		  0.171942	  0.167903	  0.168444	   0.15895	  0.148214	  0.144748	  0.148089	  0.149412	  0.144995	  0.143718	   0.14864	 0.0791288	 0.0775274	 0.0832675	 0.0757254	 0.0772153	 0.0773195	 0.0771715	 0.0947828	 0.0842856	 0.0825303	 0.0761641	 0.0174692	 0.0131361	 0.0183817	 0.0128092	 0.0223241	0.00883204	 0.0161511	 0.0132428	  0.012582	 0.0213523	 0.0218827
    23		  0.170083	  0.173781	  0.170764	  0.159302	  0.166706	  0.161651	  0.159035	  0.157594	  0.159039	   0.15893	  0.158469	 0.0734706	 0.0673766	 0.0665393	 0.0582731	 0.0734224	 0.0493204	 0.0628713	 0.0611378	 0.0649222	 0.0723865	 0.0716639	 0.0135348	 0.0126903	0.00774079	0.00855997	 0.0058243	0.00968135	0.00955727	0.00774322	  0.011807	0.00897668	0.00770708
    24		  0.188232	  0.189659	  0.179219	  0.183007	  0.172851	  0.176191	  0.176371	  0.169715	  0.169819	  0.166325	  0.172222	 0.0724483	 0.0748182	 0.0718047	 0.0580724	 0.0679717	 0.0504721	  0.065512	 0.0666597	 0.0656089	 0.0494883	 0.0637302	 0.0380527	 0.0268531	 0.0295126	 0.0363223	 0.0430876	 0.0386981	 0.0285871	 0.0248314	 0.0374476	 0.0283232	 0.0295875
    25		  0.180936	  0.173815	   0.17943	  0.173378	   0.16524	  0.167295	   0.16607	  0.158408	  0.164941	  0.159888	  0.164617	 0.0631431	 0.0622469	 0.0541557	  0.055906	 0.0554821	 0.0719538	 0.0575479	 0.0500251	 0.0438607	 0.0572694	 0.0398976	 0.0273791	 0.0200841	 0.0251557	 0.0221671	 0.0183463	 0.0282514	  0.023981	 0.0187139	 0.0266978	 0.0309583	 0.0296575
    26		  0.193065	   0.18608	   0.18661	  0.177346	  0.173521	  0.173152	  0.166744	  0.164019	  0.168066	  0.160951	  0.160551	 0.0722335	 0.0798392	 0.0820435	 0.0874778	 0.0809151	 0.0698539	 0.0821914	 0.0838011	 0.0829901	 0.0767711	 0.0640859	 0.0150821	 0.0158232	  0.017543	 0.0201625	 0.0184248	 0.0171229	 0.0138148	 0.0185471	 0.0191001	 0.0121277	 0.0131238
    27		  0.178004	  0.180738	  0.171719	  0.162559	  0.157779	  0.158877	  0.155539	  0.163205	  0.158548	  0.152051	  0.157445	 0.0726916	  0.084098	 0.0817392	 0.0846601	 0.0868892	  0.076256	 0.0691278	 0.0615846	 0.0828204	 0.0683649	 0.0731207	 0.0219865	 0.0150453	 0.0160922	 0.0178033	 0.0167459	 0.0215978	 0.0122925	 0.0122972	  0.011338	 0.0154338	  0.013995
    28		  0.178708	  0.175349	  0.163109	  0.162025	  0.157898	  0.162847	  0.167884	  0.166865	  0.166645	   0.16119	  0.170148	 0.0630397	 0.0688051	 0.0598198	 0.0640839	 0.0555236	  0.074144	 0.0655151	 0.0659263	 0.0594151	 0.0584544	 0.0633817	 0.0143007	 0.0132254	0.00896852	 0.0118562	0.00908561	 0.0149679	 0.0127054	 0.0104848	 0.0122661	 0.0134641	 0.0111837
    29		    0.1899	  0.177463	  0.174328	  0.173146	  0.165022	  0.157725	  0.164189	  0.161924	  0.158988	  0.165681	  0.154957	 0.0935267	 0.0889489	 0.0743943	 0.0690969	 0.0549972	 0.0633153	 0.0515419	 0.0662717	 0.0588542	 0.0729705	 0.0814404	 0.0188801	 0.0211632	 0.0180172	 0.0177145	 0.0132629	 0.0118952	 0.0133381	 0.0065424	  0.013326	0.00941897	 0.0143896
    30		  0.197214	  0.192111	   0.18791	  0.191997	  0.182705	  0.184607	  0.177997	  0.185665	  0.180468	  0.181687	  0.174437	  0.075757	  0.102214	 0.0880896	 0.0973521	 0.0956231	 0.0904523	  0.101966	   0.10497	  0.106469	  0.100289	 0.0889536	 0.0242092	 0.0203769	  0.018758	 0.0262356	  0.023257	 0.0272258	 0.0308437	 0.0310653	 0.0236009	 0.0257142	 0.0281337
    31		   0.17061	   0.17252	  0.167862	  0.171641	  0.166737	  0.159467	  0.157884	  0.156381	  0.155299	  0.160653	  0.157898	 0.0563998	 0.0482947	 0.0642574	 0.0669618	 0.0615982	 0.0544974	 0.0698423	 0.0726362	 0.0765125	 0.0821081	 0.0761543	   0.02014	 0.0158183	 0.0149124	 0.0159904	 0.0144517	  0.018099	 0.0206129	 0.0247293	 0.0234739	 0.0263137	  0.028127
    32		  0.188104	  0.179906	  0.183198	  0.179502	   0.18385	   0.17602	  0.176551	  0.171651	   0.17179	   0.17071	  0.174132	  0.086388	 0.0817897	 0.0927468	 0.0838706	 0.0834513	  0.079743	 0.0813289	  0.083749	 0.0951986	 0.0936935	 0.0925966	 0.0245718	 0.0239949	 0.0240143	 0.0291438	 0.0197922	  0.023389	 0.0283841	 0.0291326	 0.0269706	 0.0288812	 0.0338744
    33		   0.18509	  0.186172	  0.177117	  0.171907	  0.171918	  0.169082	  0.165331	  0.156201	  0.159391	  0.166358	  0.162426	 0.0738637	 0.0777919	 0.0786511	 0.0577303	  0.074353	 0.0553942	 0.0774847	 0.0665898	  0.059219	 0.0743327	 0.0668905	 0.0154702	 0.0291501	 0.0332703	 0.0204995	 0.0295171	 0.0244688	 0.0298753	 0.0392671	 0.0263689	 0.0214797	 0.0243504
    34		  0.176815	  0.167875	  0.169009	  0.160973	  0.166895	   0.15618	  0.163227	  0.158079	  0.161672	  0.157013	  0.163273	 0.0712773	 0.0637615	 0.0751399	 0.0677063	  0.063146	  0.056813	 0.0693615	 0.0584635	 0.0701189	 0.0665248	 0.0569275	 0.0127014	 0.0136352	 0.0151523	 0.0164543	 0.0207091	  0.019655	 0.0188864	 0.0153448	  0.012171	 0.0156056	 0.0131214
    35		  0.171758	  0.163325	  0.165199	  0.158675	   0.16258	  0.154479	  0.153733	  0.152743	  0.155844	  0.154657	  0.155737	 0.0856898	 0.0913757	 0.0770425	  0.065639	 0.0897486	 0.0648939	 0.0644117	 0.0599332	 0.0718557	 0.0850355	  0.076083	  0.017144	 0.0122537	 0.0193941	 0.0188141	 0.0132374	 0.0202664	 0.0229706	 0.0276354	 0.0206699	 0.0225258	 0.0268602
    36		  0.175261	  0.181033	    0.1754	   0.16792	  0.169912	  0.164629	  0.163345	   0.16023	  0.154976	  0.158291	  0.161937	 0.0658044	  0.073654	 0.0730396	 0.0661359	 0.0732275	 0.0669106	  0.061386	 0.0577822	 0.0548592	  0.101561	  0.089732	 0.0123721	0.00708152	 0.0134101	 0.0126439	0.00728402	 0.0163447	 0.0118392	 0.0153691	 0.0169628	 0.0118762	  0.018451
    37		  0.183354	  0.183937	  0.183555	  0.178753	  0.175134	  0.172155	  0.172276	  0.167586	  0.168334	  0.170283	  0.166884	 0.0839142	 0.0674188	 0.0772676	 0.0603575	 0.0695267	 0.0590929	 0.0653795	 0.0626394	  0.058936	 0.0524303	 0.0706289	 0.0161927	 0.0121014	 0.0177751	 0.0226795	0.00975298	 0.0136246	 0.0176973	 0.0186465	  0.016273	 0.0142167	 0.0198585
    38		  0.190526	  0.189366	  0.187022	  0.190084	  0.190012	   0.18561	  0.184244	  0.180307	  0.175319	  0.182135	  0.175879	 0.0877856	  0.089559	  0.102702	 0.0936086	 0.0850729	 0.0881674	  0.073671	 0.0862323	 0.0624314	 0.0794503	 0.0701355	 0.0172863	  0.024831	 0.0237044	 0.0254947	 0.0243361	  0.021407	 0.0245666	 0.0232772	 0.0170708	 0.0217245	 0.0237147
    39		  0.173477	  0.175675	  0.169056	  0.162898	  0.159866	   0.16035	  0.157256	  0.152674	  0.148333	   0.15048	  0.155816	 0.0749307	 0.0701445	 0.0623449	 0.0708095	 0.0762931	 0.0614091	 0.0604079	 0.0609242	 0.0524544	 0.0550199	 0.0587951	 0.0206035	 0.0307031	 0.0324435	 0.0341347	 0.0386705	  0.032592	 0.0253099	 0.0294115	 0.0277495	 0.0243454	 0.0433846
    40		   0.18771	  0.187214	   0.17847	  0.175375	  0.175954	  0.172867	  0.164184	  0.166874	  0.166867	  0.166456	  0.164694	 0.0968035	 0.0860998	  0.074415	 0.0776759	 0.0816823	  0.082728	 0.0704416	 0.0981497	 0.0798832	  0.081989	 0.0681336	 0.0192293	 0.0187714	 0.0206709	 0.0205257	   0.01822	 0.0128192	 0.0166856	 0.0164472	 0.0239814	 0.0183686	 0.0171982
    41		  0.173212	  0.167334	  0.166545	  0.161147	  0.163689	  0.155134	  0.159547	  0.152662	  0.156668	  0.161012	  0.161551	 0.0742924	 0.0650532	 0.0674214	 0.0805867	 0.0718664	 0.0554138	  0.069986	 0.0559946	 0.0796628	 0.0697522	 0.0596997	0.00849671	 0.0182994	0.00886345	 0.0191502	 0.0178274	 0.0157125	0.00925847	0.00972882	0.00946507	 0.0147438	 0.0112681
    42		  0.175132	  0.180346	  0.171765	  0.164533	  0.166243	  0.170604	  0.165038	   0.15689	  0.165504	  0.155598	  0.168781	 0.0899951	 0.0799301	 0.0799991	 0.0789423	 0.0714732	 0.0709778	 0.0706102	 0.0573123	 0.0640552	 0.0679284	 0.0693006	 0.0236252	  0.021705	 0.0179624	 0.0184082	 0.0221643	 0.0184005	 0.0273155	 0.0154512	 0.0193498	 0.0222038	 0.0193308
    43		  0.180867	  0.178821	  0.175425	  0.165216	  0.163688	  0.160621	   0.16892	  0.161082	  0.165636	  0.162774	  0.166591	 0.0920828	 0.0994855	  0.108567	   0.11634	  0.109008	 0.0976641	 0.0909978	  0.101654	 0.0951896	 0.0792625	 0.0847989	 0.0289789	 0.0294133	 0.0307548	 0.0258718	  0.028074	 0.0191449	 0.0335124	 0.0194157	 0.0254892	 0.0387509	 0.0323807
    44		   0.16812	  0.174947	  0.170105	   0.17002	   0.16141	  0.154728	  0.154924	  0.153557	  0.151735	  0.160061	  0.158788	 0.0704532	 0.0712374	 0.0791146	 0.0740414	 0.0693953	  0.085442	 0.0698541	 0.0763849	 0.0828044	 0.0773977	 0.0930578	 0.0123935	 0.0151786	 0.0186269	 0.0247649	 0.0189024	 0.0262303	 0.0280407	 0.0175313	 0.0257178	 0.0228391	 0.0202702
    45		  0.179326	  0.175775	   0.16751	  0.164096	  0.164674	   0.15931	  0.159689	  0.162033	  0.157236	  0.164851	  0.168492	 0.0902837	  0.100619	 0.0854765	 0.0993299	 0.0926113	 0.0827478	 0.0761233	 0.0668931	 0.0819116	  0.092579	 0.0859841	 0.0242501	 0.0199687	 0.0318667	  0.019626	 0.0234726	 0.0278293	  0.023663	 0.0279737	 0.0236313	 0.0211193	 0.0216438
    46		   0.18512	  0.184812	  0.177893	  0.177906	  0.175911	  0.165467	  0.169266	  0.167695	  0.168341	  0.167812	  0.171241	 0.0906412	 0.0864792	 0.0689288	 0.0755971	 0.0862127	 0.0830299	 0.0853951	 0.0727982	 0.0681317	 0.0718663	 0.0728215	 0.0257037	 0.0182134	 0.0221437	 0.0188595	 0.0196814	 0.0172641	 0.0165776	 0.0213517	 0.0176816	 0.0178719	 0.0209357
    47		  0.168231	  0.168087	   0.16162	  0.159253	  0.159973	  0.153489	  0.153493	  0.157962	  0.146542	  0.155113	   0.15153	 0.0854722	 0.0587719	  0.062975	 0.0700056	 0.0484804	 0.0498155	  0.058802	 0.0638265	 0.0694516	 0.0715301	 0.0564208	 0.0247606	 0.0216071	 0.0155631	 0.0199067	 0.0235287	 0.0182232	 0.0194811	   0.01735	 0.0180252	 0.0233785	 0.0140312
    48		  0.175618	  0.163176	  0.161755	  0.159703	  0.158674	  0.155108	  0.152616	  0.145104	  0.151068	  0.148143	  0.155877	 0.0816411	 0.0685421	 0.0629455	 0.0599312	  0.076429	 0.0701839	 0.0791915	 0.0747113	  0.056193	 0.0653944	 0.0712571	 0.0140163	  0.015518	 0.0127405	0.00976308	0.00778277	 0.0134678	 0.0205993	 0.0154527	 0.0184539	 0.0187883	 0.0165526
    49		  0.194134	  0.185472	  0.182627	  0.183269	  0.177203	  0.175378	  0.174167	  0.180375	  0.172328	  0.172384	  0.183151	 0.0667972	 0.0630311	 0.0704137	  0.051167	 0.0619424	  0.063833	 0.0607752	 0.0742149	 0.0770388	 0.0784566	 0.0826125	 0.0245641	 0.0270507	 0.0224411	 0.0249019	 0.0154378	 0.0204281	 0.0254078	 0.0215772	 0.0235585	 0.0270165	 0.0310885
