     0		     14733	     15204	     15591	     16038	     16482	     16880	     17334	     17762	     18172	     18557	     18959	     19339	     19670	     20064	     20445	     20789	     21168	     21483	     21860	     22195	     22552	     22899	     23221	     23602	     23931	     24263	     24648	     25014	         0	         0
     1		     14698	     15094	     15488	     15966	     16401	     16789	     17188	     17586	     17965	     18346	     18723	     19056	     19428	     19796	     20136	     20480	     20821	     21095	     21448	     21825	     22192	     22533	     22865	     23221	     23583	     23933	     24269	     24623	         0	         0
     2		     14738	     15121	     15560	     15962	     16385	     16826	     17173	     17579	     17985	     18373	     18728	     19114	     19504	     19838	     20193	     20562	     20931	     21281	     21627	     21963	     22330	     22684	     23039	     23408	     23786	     24096	     24439	     24813	         0	         0
     3		     14737	     15153	     15544	     15951	     16402	     16781	     17218	     17591	     17943	     18327	     18715	     19117	     19503	     19908	     20310	     20622	     20950	     21274	     21612	     21980	     22311	     22703	     23015	     23373	     23696	     24076	     24383	     24727	         0	         0
     4		     14794	     15222	     15645	     16075	     16529	     16947	     17395	     17791	     18205	     18624	     19024	     19442	     19844	     20224	     20547	     20890	     21262	     21652	     22012	     22396	     22729	     23055	     23429	     23782	     24132	     24583	     24897	     25231	         0	         0
     5		     14784	     15198	     15578	     16005	     16412	     16791	     17161	     17573	     17993	     18390	     18749	     19086	     19448	     19788	     20164	     20477	     20807	     21136	     21461	     21814	     22135	     22473	     22798	     23155	     23490	     23863	     24206	     24543	         0	         0
     6		     14838	     15244	     15629	     16133	     16517	     16892	     17256	     17645	     18060	     18442	     18850	     19187	     19604	     19978	     20308	     20692	     21007	     21340	     21716	     22087	     22415	     22770	     23109	     23455	     23871	     24162	     24475	     24825	         0	         0
     7		     14847	     15284	     15683	     16154	     16530	     16949	     17349	     17739	     18129	     18562	     18920	     19334	     19694	     20055	     20396	     20735	     21084	     21461	     21869	     22228	     22576	     22924	     23230	     23548	     23874	     24262	     24611	     24963	         0	         0
     8		     14789	     15207	     15618	     16034	     16443	     16876	     17316	     17751	     18166	     18551	     18935	     19288	     19680	     20080	     20409	     20756	     21106	     21443	     21826	     22164	     22490	     22809	     23142	     23500	     23840	     24199	     24490	     24827	         0	         0
     9		     14716	     15177	     15563	     15973	     16395	     16779	     17185	     17592	     17960	     18335	     18721	     19130	     19517	     19892	     20205	     20546	     20835	     21166	     21508	     21907	     22232	     22565	     22907	     23253	     23596	     23922	     24279	     24614	         0	         0
