157	1	0.6612286512	0.0864569182	0.4743129271	0.8726500766	0.8118345786	0.880626547	0.572893283	0.046138334
297	1	0.7122082775	0.6997864952	0.0149582741	0.7032177807	0.0878895542	0.981678005	0.258839838	0.818398582
412	1	0.3445670973	0.4544069208	0.2651344698	0.9138275376	0.0532531412	0.311590795	0.754141937	0.986150571
37	2	0.4191869143	0.4704624312	0.2725845822	0.8500574918	0.3978723260	0.12776238	0.774167687	0.756702213
94	2	0.7721942582	0.4980067045	0.5929169371	0.1126980931	0.2453001966	0.703961911	0.55396137	0.36533099
262	2	0.2626509832	0.9263223249	0.6099079475	0.7752480998	0.6581053410	0.235136781	0.71646617	0.463798225
497	3	0.8587367297	0.4049312659	0.4474667206	0.6919142173	0.6900326449	0.587130467	0.194285476	0.631635038
344	4	0.2657880555	0.3380235855	0.8036467431	0.4629023548	0.8732548028	0.675833457	0.531798865	0.775003586
82	6	0.2930853697	0.5574040620	0.3363690004	0.9265422933	0.1402889616	0.268148843	0.016135121	0.021311217
128	6	0.4461812372	0.6900627450	0.5004104699	0.8579459998	0.2778795164	0.405057706	0.970580313	0.416555204
349	8	0.5676725153	0.3203539653	0.6479654773	0.0167729624	0.9554129790	0.679860921	0.458770724	0.122432797
304	9	0.4401738343	0.4920279642	0.4546846889	0.4480207365	0.9305193247	0.32562228	0.118255963	0.283378589
296	11	0.1919076638	0.6153356214	0.9511988044	0.5821789908	0.5041817874	0.71667955	0.874325232	0.549969474
312	12	0.1913325400	0.9015156336	0.6206128192	0.7244224399	0.8216426917	0.339172316	0.025346402	0.56445773
72	13	0.2640898749	0.5756314872	0.2934990227	0.6957642930	0.9611757621	0.385187622	0.480328915	0.429270419
138	13	0.1135941399	0.8268579200	0.5603072532	0.7770107735	0.7356687768	0.397061365	0.935122919	0.783620382
158	14	0.1027732748	0.0117243794	0.8355877253	0.9388780314	0.6038509542	0.083842789	0.2131911	0.88748019
493	15	0.5621561874	0.9025976392	0.0387096189	0.3268235018	0.0555150262	0.202815782	0.83051915	0.116341774
406	16	0.6234297100	0.0023679703	0.4010123662	0.8500749886	0.6501404394	0.697564871	0.602283919	0.162647107
215	17	0.0983014144	0.3814750582	0.1494758888	0.8940371580	0.9472625593	0.677967604	0.100070574	0.706800935
375	18	0.5192114466	0.5218755598	0.0696832000	0.6164266751	0.0950995889	0.749829983	0.809692374	0.657357157
442	19	0.0206955364	0.1553368615	0.7705074397	0.3852817700	0.9199892969	0.391062009	0.657631433	0.187075766
