    10		   1.91213	   1.79847	   1.41198	   1.00991	  0.681601	  0.651782	  0.699978	  0.738628	  0.757974	   0.75573	  0.731656	  0.705118	  0.676063	  0.639329	  0.603344	  0.585556	  0.579446	  0.578946	  0.565763	  0.533403	  0.506094	  0.467297	   0.43546	  0.410063	  0.392138	  0.384669	  0.378051	  0.363184	  0.330785	  0.314114	  0.321492	  0.337478	  0.323495	  0.270162	  0.181701
    11		    53.656	   41.7063	   25.4534	   11.1099	  0.812632	  0.736826	   0.76288	  0.799954	  0.813752	  0.802657	  0.779137	  0.759006	  0.749569	  0.750486	  0.734518	  0.695079	  0.628005	  0.547232	  0.481828	  0.431514	  0.408811	   0.39621	  0.378081	  0.363318	  0.342809	   0.33266	  0.340318	  0.363312	  0.398875	   0.57443	   5.50369	   14.0124	   24.0528	   32.1839	   28.2426
    12		   1.10828	    1.1282	  0.986759	   0.80766	  0.659258	  0.666358	  0.719145	  0.773435	  0.815131	  0.838811	  0.834149	    0.7942	  0.745525	  0.681068	  0.621758	  0.585096	  0.562126	  0.561725	   0.56657	  0.567097	  0.547749	  0.520258	  0.493277	  0.455314	  0.435332	  0.411423	  0.376939	   0.35359	  0.311947	  0.276374	  0.248181	  0.213321	   0.17879	  0.136614	 0.0944738
    13		   1.35411	   1.31062	   1.09611	  0.835963	  0.640989	  0.645216	  0.700876	  0.758811	  0.778043	  0.798232	  0.798195	  0.783263	  0.764306	  0.720906	  0.660878	  0.601898	  0.556494	  0.518387	  0.491724	  0.471353	  0.458338	  0.457734	  0.457717	  0.444274	  0.418494	   0.38632	  0.343521	  0.302186	  0.253506	  0.204744	  0.175153	  0.180086	  0.200175	  0.220203	  0.212867
    14		   8.34487	    6.7888	   4.50596	   2.38919	  0.843383	  0.822192	  0.834385	  0.872448	  0.902161	  0.915301	  0.904683	  0.885309	  0.858004	  0.802262	   0.73259	  0.653434	   0.57582	  0.512654	  0.464958	  0.440296	  0.430609	  0.420221	  0.404208	  0.381977	  0.382656	  0.429223	  0.674478	   5.76576	   12.8388	   20.8183	   34.9485	   42.8764	   51.1961	   57.3962	   44.5597
    15		  0.677032	   1.01242	   1.10813	   1.03952	  0.921674	  0.819537	  0.811103	  0.829039	  0.855369	  0.864809	  0.852533	  0.852308	  0.840569	  0.838322	  0.831647	  0.802658	  0.773756	  0.723071	  0.656551	  0.589168	  0.529144	  0.469445	  0.410921	  0.363736	  0.334571	  0.361393	   0.44734	   0.73109	     1.559	   2.54948	   3.47802	   9.02501	   15.4316	   22.7303	   28.1093
    16		   1.91409	   1.70027	   1.28305	  0.874605	  0.561299	  0.556432	  0.583428	  0.618048	  0.661537	  0.709542	  0.753392	  0.766651	  0.735531	  0.678947	  0.618099	  0.571479	  0.538331	  0.515428	  0.493352	  0.474227	  0.459105	     0.443	   0.43006	  0.420829	  0.413706	  0.412268	  0.410793	  0.400832	  0.379336	   0.33647	   0.29582	   1.25643	   2.61646	   4.17793	   5.31785
    17		   13.1504	    10.896	   7.22907	   3.74174	   1.14019	  0.916614	  0.894451	  0.924156	  0.949304	  0.961033	  0.970097	  0.972148	  0.959147	   0.93235	  0.884965	   0.82179	  0.743584	  0.658371	  0.584484	  0.515962	  0.476612	  0.460329	  0.448992	  0.432627	  0.386204	  0.343141	  0.302713	  0.280841	  0.281062	  0.268726	  0.258596	  0.484795	   0.79403	   1.15172	   1.39945
    18		   14.9995	   11.9314	   7.62503	   3.70859	  0.857287	  0.809311	  0.814854	  0.822828	  0.814118	  0.816541	  0.812042	  0.819408	  0.817862	  0.782988	   0.74954	  0.709149	  0.666167	  0.624924	  0.573947	  0.528301	  0.491157	  0.462835	  0.436714	  0.402668	  0.357342	  0.311592	  0.277667	  0.254041	  0.238126	  0.223411	  0.478316	  0.845236	   1.27164	   1.58164	   1.21086
    19		   7.57071	   6.13726	   4.01324	   2.08336	  0.676272	  0.637727	  0.648805	  0.678343	  0.708406	  0.747164	  0.777989	  0.764529	  0.721659	  0.663846	  0.616204	  0.597038	  0.587082	  0.570934	  0.538349	  0.495645	  0.452037	  0.426008	  0.413296	   0.40938	  0.406767	  0.378424	   0.34275	  0.305258	  0.280436	  0.267889	  0.247248	  0.228988	  0.194473	  0.162846	  0.133514
    20		  0.501832	  0.809279	  0.987925	  0.995415	  0.912711	  0.806177	  0.759709	  0.762867	  0.771475	  0.794663	  0.816098	  0.825418	  0.817019	  0.770997	  0.705191	  0.644858	  0.586828	  0.536226	  0.499172	  0.458638	  0.429495	   0.41118	  0.385127	  0.369608	  0.355881	  0.338198	   0.32744	   0.31929	  0.316746	  0.309502	  0.287887	   1.20965	   2.50596	   3.99826	   5.10706
    21		   3.68589	     4.375	   3.68344	   2.57467	    1.5488	  0.955089	  0.908041	  0.939788	  0.964914	  0.966061	  0.952179	  0.926052	  0.900405	  0.844628	  0.774122	   0.71108	  0.640544	   0.58092	  0.526733	  0.464524	  0.421717	  0.383397	  0.360771	  0.360875	  0.547177	  0.924651	    1.4442	   2.11955	   3.26388	   4.41271	   5.70925	   6.45365	   5.36654	   4.04925	   2.43315
    22		   2.55926	   2.32273	   1.76015	   1.18892	   0.73846	  0.729876	  0.799589	  0.855244	   0.90347	  0.905057	  0.884551	  0.874341	  0.844865	  0.812268	  0.764296	  0.685369	    0.6175	  0.566201	  0.532934	  0.504419	  0.475029	  0.442031	  0.407472	  0.388298	  0.381187	  0.389402	  0.403814	  0.404067	  0.390987	  0.357332	  0.357607	  0.399531	  0.461901	   0.50751	  0.411006
    23		   2.04728	   1.97709	    1.5983	   1.14724	  0.770408	  0.703847	  0.731325	  0.769947	  0.786325	  0.778811	  0.744125	  0.705243	  0.669892	  0.636063	  0.605509	  0.572181	  0.537577	  0.494364	  0.457144	  0.435446	   0.42381	  0.422022	  0.426724	  0.424199	  0.418439	  0.400829	  0.348678	  0.295424	  0.248393	  0.212265	  0.197704	  0.176614	  0.140655	  0.100493	 0.0558594
    24		  0.732832	  0.815062	  0.790326	  0.706897	  0.636294	  0.642359	  0.670495	  0.719115	  0.749609	  0.766138	  0.769511	  0.742173	  0.722216	  0.706906	  0.679955	   0.66525	  0.643894	  0.600415	  0.563778	  0.519953	  0.475436	  0.448859	  0.421519	  0.405686	  0.395687	   0.39206	  0.400368	  0.402043	  0.411095	   0.39449	  0.431645	   0.52034	  0.593111	  0.643227	  0.520715
    25		   1.03939	   1.19187	   1.11423	  0.951996	  0.793931	  0.742336	  0.759298	  0.775284	  0.771815	  0.757005	  0.752457	   0.74863	  0.760508	  0.770201	  0.750155	  0.716464	    0.6587	  0.589529	  0.527562	  0.477266	  0.444293	  0.426717	  0.414161	  0.393556	  0.367479	  0.337237	  0.301575	  0.271793	  0.253982	  0.240473	  0.238052	  0.337848	  0.456898	  0.591637	   0.66934
    26		  0.383484	  0.604178	  0.714007	  0.724541	  0.681588	  0.640909	  0.649338	  0.674311	  0.695604	  0.715833	  0.759767	   0.78707	  0.810767	  0.817604	  0.772402	  0.731175	  0.678008	  0.606873	  0.542289	  0.474935	   0.42015	  0.386336	  0.367514	  0.359622	  0.348661	  0.331907	  0.307696	  0.274311	  0.241148	  0.215116	  0.211839	  0.243579	  0.289418	   0.31986	  0.285054
    27		   1.28723	   1.27577	   1.13075	  0.932128	  0.778078	  0.782268	    0.8223	  0.846961	  0.833436	  0.822213	  0.778715	  0.749888	  0.733837	   0.69507	   0.66028	  0.622293	  0.574386	  0.528169	  0.483671	   0.44289	  0.415796	  0.410352	  0.409224	  0.413855	  0.429509	  0.468584	  0.532823	  0.598581	  0.649027	  0.653902	  0.697815	   1.83521	   3.36496	   5.07131	   6.18441
    28		  0.933152	   1.03077	  0.982282	  0.868837	  0.734087	  0.702605	  0.703382	  0.709567	  0.740198	  0.766713	  0.803604	  0.832702	   0.80065	  0.743507	  0.671562	  0.603825	  0.569031	   0.53957	  0.505702	  0.453853	  0.404447	   0.37049	  0.355178	  0.357327	  0.351804	  0.334309	   0.30772	  0.281858	  0.300987	  0.385636	  0.492515	  0.786002	   1.04514	   1.21721	   1.28625
    29		   2.38652	    2.3601	   1.89629	   1.35208	  0.875016	  0.740816	  0.749573	  0.776894	  0.810401	  0.835048	  0.845202	  0.839982	  0.819734	  0.781219	  0.732921	  0.674313	  0.617735	  0.569617	  0.524263	  0.492983	  0.459305	  0.423806	  0.395587	  0.374034	  0.364255	  0.354789	  0.333905	  0.302572	  0.957091	   2.31524	   3.99674	   11.3008	   19.0988	    26.756	   32.0295
    30		   1.44735	   1.50256	   1.29136	   1.00976	  0.747518	  0.678764	  0.708997	   0.77304	  0.846479	  0.876069	  0.876525	  0.838393	  0.780826	  0.721224	  0.659086	   0.62011	  0.585881	   0.56029	  0.525974	  0.478957	  0.434665	  0.400186	  0.392794	  0.391386	  0.397106	  0.398178	  0.533275	   1.29637	   2.38578	   3.58297	   4.19368	    3.3646	    2.1434	  0.973685	  0.205921
    31		   2.68631	   2.63905	   2.17195	   1.54866	   1.01105	  0.864011	  0.859651	  0.906757	  0.936836	    0.9431	  0.903233	  0.872406	  0.859765	  0.834512	   0.80935	  0.748296	  0.662262	  0.588293	    0.5197	  0.480656	  0.464931	  0.446071	  0.428105	  0.408484	  0.386822	  0.381716	  0.373417	  0.354554	  0.334452	  0.308213	  0.291799	   2.73972	   6.14461	   10.0176	   12.9011
    32		   1.21283	   1.24017	   1.07576	  0.847066	  0.651306	  0.617993	  0.656886	  0.735142	  0.794496	  0.853953	   0.90519	  0.908883	   0.88664	  0.824013	   0.73536	  0.688385	  0.668017	  0.648321	  0.616236	   0.55378	  0.496611	  0.460051	   0.44443	  0.435265	  0.415178	  0.403247	  0.389624	  0.379537	  0.412789	  0.493002	   3.30302	   7.19504	   11.5295	   14.6536	   11.2307
    33		   1.14836	   1.18001	   1.03476	  0.818404	  0.619075	  0.566757	  0.564878	  0.583925	  0.607028	  0.645411	  0.691955	  0.725044	  0.739217	  0.722503	  0.697589	  0.674559	  0.629388	  0.575985	  0.522762	  0.471277	  0.438278	  0.415573	  0.383806	  0.357057	  0.347983	  0.337466	  0.338975	  0.341892	  0.342475	    6.9524	   16.2396	   26.8644	   34.7984	   26.8704	   16.2119
    34		   3.64327	   3.23026	   2.43507	   1.56981	  0.881783	  0.765859	  0.733867	  0.761715	  0.787504	  0.808134	   0.79039	  0.753461	  0.724021	  0.697427	  0.662856	  0.623329	  0.588901	  0.556257	   0.53183	  0.520951	  0.489455	  0.454667	  0.420495	  0.375669	  0.384693	  0.419522	  0.468929	  0.506704	  0.456661	   0.38575	  0.305267	  0.238949	  0.208033	  0.186627	  0.158666
    35		   1.78375	   2.17193	   1.84857	   1.34374	  0.878916	  0.584673	  0.586654	  0.620635	  0.653607	  0.686795	  0.709835	  0.730218	  0.754502	    0.7642	  0.749101	  0.720312	  0.664536	  0.591735	    0.5198	   0.45159	  0.399806	  0.368147	  0.353895	  0.355103	  0.381313	  0.403615	   0.41467	  0.398968	  0.337094	  0.278135	  0.238882	  0.223902	  0.223029	  0.211975	  0.166396
    36		   2.40627	   2.23018	   1.75807	   1.24102	  0.782854	  0.715783	  0.715875	    0.7323	  0.769292	  0.773965	  0.768448	  0.776063	  0.787546	  0.812849	  0.824964	  0.791118	  0.730884	  0.652041	  0.581847	  0.516562	  0.460711	  0.420244	   0.39164	   0.38458	   0.37894	  0.368644	  0.354384	   0.33664	  0.321717	  0.319736	     0.328	  0.338542	  0.314661	  0.257182	  0.174954
    37		   6.34738	   5.10502	   3.33221	   1.72995	  0.587694	  0.611376	  0.658482	  0.696215	  0.711443	  0.734999	  0.765052	  0.805481	  0.823863	  0.822616	  0.786268	  0.716536	  0.650789	  0.572415	  0.505162	  0.451952	  0.408036	  0.376324	  0.349183	  0.328248	  0.313584	  0.315427	   0.31912	  0.323585	  0.357807	  0.413861	  0.677337	   1.06786	    1.4223	   1.61119	    1.2902
    38		  0.939239	   1.06511	  0.989974	  0.850296	  0.730017	  0.693679	   0.73143	  0.768506	  0.788771	  0.800234	  0.780264	  0.752024	   0.73736	  0.718939	  0.687495	  0.655914	  0.602912	  0.545973	  0.496387	  0.443222	  0.412006	  0.391561	  0.374845	  0.368178	  0.346763	  0.323734	  0.304792	  0.278257	  0.288692	  0.314064	  0.344076	  0.360013	  0.301518	   0.21789	  0.129566
    39		   1.92601	   1.98003	    1.7948	    1.3389	  0.885399	  0.697893	  0.603026	  0.632245	  0.675203	  0.720823	  0.749492	  0.758569	   0.73305	  0.682946	  0.626873	  0.583604	  0.569894	  0.557133	  0.530137	  0.489333	  0.440564	  0.402533	  0.387203	  0.388826	  0.398385	  0.402669	  0.386173	  0.371606	  0.383446	  0.425077	  0.585877	  0.769696	  0.922961	  0.987335	  0.750722
    40		   3.42436	   2.84805	   1.97907	   1.17092	  0.575759	  0.607037	  0.683412	  0.745206	  0.799399	   0.81294	  0.791353	  0.789026	  0.769458	  0.773691	   0.78768	  0.769591	  0.730701	  0.644254	  0.547606	  0.474418	  0.426398	  0.405569	   0.38158	  0.358992	  0.340267	  0.315291	  0.304269	  0.301387	  0.307307	  0.371312	  0.458015	  0.577445	  0.660917	  0.612366	  0.491667
    41		   2.19086	   2.58782	   2.23733	    1.7225	   1.23543	  0.979813	    1.0024	   1.02584	   1.02437	  0.978312	  0.895195	  0.814438	  0.765923	  0.726858	  0.686421	  0.630856	  0.564913	  0.515245	   0.47977	  0.460651	  0.449036	  0.436304	  0.427566	  0.428492	  0.489507	   1.06722	   26.4384	   63.5642	   114.135	   157.263	   146.132	   119.218	   78.0292	     42.67	   24.5331
    42		   2.50855	   2.40116	   1.92505	   1.37054	  0.882658	  0.772552	  0.763586	  0.776991	  0.782863	  0.774548	  0.765839	  0.770689	  0.781562	  0.774019	  0.759037	  0.725729	  0.666269	  0.597555	  0.520886	  0.462906	  0.435252	   0.43161	  0.436846	  0.429374	  0.413993	  0.453496	  0.591384	  0.850949	   1.17568	    1.3665	   12.2749	   29.9918	   50.8297	   67.8801	   57.7364
    43		   2.01649	   1.81238	    1.3877	  0.942069	   0.58125	  0.554533	  0.577445	  0.636419	    0.7022	  0.742848	  0.758749	  0.753147	  0.745512	  0.728091	   0.70661	  0.677498	  0.622291	  0.560306	  0.512626	  0.473443	  0.457222	  0.451884	  0.441787	  0.444463	  0.442493	   0.43297	   0.42662	  0.415255	  0.414968	  0.442029	  0.520596	  0.606586	  0.658874	  0.620668	  0.420945
    44		  0.842273	  0.939212	  0.884183	  0.774377	  0.676719	  0.659879	  0.688136	  0.717524	  0.749318	  0.773391	  0.807831	  0.837734	  0.852335	  0.851775	  0.776814	  0.688032	  0.599749	  0.517753	    0.4727	    0.4344	  0.405496	  0.393453	  0.395592	  0.396346	  0.380113	  0.347259	  0.305833	  0.264581	  0.237848	  0.245397	  0.279237	   0.38361	  0.489954	  0.531807	  0.502209
    45		   1.21942	   1.21898	   1.06197	  0.860788	  0.696117	  0.693644	  0.709363	  0.729745	   0.74863	  0.761708	  0.770777	  0.758632	  0.728709	  0.694624	  0.667641	  0.638111	  0.593878	  0.544998	   0.48882	  0.442311	    0.4143	  0.386993	  0.366653	  0.357226	  0.345352	  0.340662	  0.334578	  0.322737	  0.325776	   0.38866	  0.613031	   1.50638	   2.61248	    3.6167	   4.01113
    46		   5.35109	   4.61463	   3.30561	    1.9542	  0.872307	  0.713094	  0.665111	  0.699119	  0.751126	  0.790599	  0.809718	  0.792919	   0.75095	   0.68992	   0.62771	  0.577279	   0.53881	  0.527376	  0.516878	  0.510101	  0.491367	  0.452477	  0.416197	  0.372304	  0.339548	  0.317673	   0.30624	  0.308937	  0.325863	  0.352395	  0.371641	  0.370248	  0.314454	  0.239453	  0.167574
    47		   14.5465	   12.1342	   8.02651	   4.12045	   1.21568	  0.932254	  0.937207	  0.980126	   0.99558	  0.997556	  0.973812	   0.91396	  0.849943	  0.781999	  0.721502	    0.6596	  0.593556	  0.538216	  0.497109	  0.464882	  0.442164	   0.42569	  0.403085	  0.386611	  0.358533	  0.330216	  0.306445	  0.291328	  0.288327	  0.294398	    0.3191	  0.361991	  0.390444	  0.367065	   0.29668
    48		   2.26384	   2.22572	   1.83949	   1.38859	   1.04539	   1.01254	   1.04635	   1.05248	   1.03051	  0.994511	  0.971508	   0.98046	  0.961213	  0.933833	  0.882671	  0.797055	  0.714959	  0.634122	  0.561049	  0.492212	  0.430001	  0.382927	  0.357885	  0.358399	  0.369155	  0.383755	  0.379112	  0.350074	  0.324133	  0.350562	   7.99398	   18.6735	    30.803	   39.7627	   30.5134
    49		    1.6188	   1.53462	   1.23053	  0.884189	  0.612016	  0.592119	  0.629354	  0.692944	  0.743446	  0.762331	   0.76696	  0.772025	  0.801155	  0.829187	  0.848121	  0.847363	   0.81207	   0.75946	  0.663499	   0.57087	  0.491574	  0.429819	  0.405735	   0.38312	  0.360639	  0.337457	  0.304536	  0.265932	  0.232275	  0.226003	   8.34074	   19.7466	    32.774	    42.514	   32.7765
