    10		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	  0.149233	  0.116861	  0.137509	  0.250311	  0.196451	  0.194795	  0.155422	 0.0845295	  0.130053	  0.110916	  0.104764	  0.165928	  0.223959	  0.284304	  0.558369	  0.613744	  0.628859	  0.717929	  0.717766	  0.714721	  0.773362	  0.803805	  0.836577	  0.857906	  0.884985	  0.856171	  0.878728	   0.90091	  0.895482	  0.889604	  0.923621	  0.976482	  0.970948	  0.969167	  0.960467	  0.964021	  0.966005	  0.958047	  0.950568	  0.924359	  0.941136	  0.921142	   0.91938	  0.947262	   0.94382
    11		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  0.147413	         0	         0	         0	 0.0606217	 0.0812098	 0.0604039	  0.224752	  0.397691	  0.540173	   0.62604	  0.644746	  0.696856	  0.706045	   0.66856	  0.662857	  0.698174	  0.729371	  0.881204	  0.858706	  0.844066	  0.922803	  0.900782	  0.841715	  0.767146	   0.81211	  0.887284	  0.887398	  0.924171	  0.911666	  0.919463	  0.878702	  0.869843	  0.857819	   0.86347	  0.854443	  0.890564	  0.869617	   0.88441	  0.922236
    12		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	      -nan	         0	      -nan	      -nan	      -nan	         0	         0	         0	 0.0798004	 0.0843207	 0.0751782	  0.128881	  0.235716	  0.184449	  0.184789	  0.369608	  0.301761	  0.474426	  0.627522	  0.567643	  0.604737	  0.709918	  0.806816	  0.786985	  0.865669	   0.89173	    0.8735	  0.943211	  0.908015	   0.93437	  0.937802	  0.973538	  0.937695	  0.856436	  0.875668	  0.825023	  0.836414	  0.896672	  0.928512	  0.937853	  0.916532	  0.930402	   0.94892	  0.960316	  0.943226	  0.901202	  0.922968	  0.928018
    13		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	 0.0760256	 0.0586845	 0.0573207	  0.100424	  0.104994	  0.077977	  0.100924	  0.177105	  0.212319	  0.405136	  0.488379	  0.628594	   0.71436	  0.788748	  0.824366	  0.773124	  0.871402	  0.861885	  0.873865	  0.879884	  0.906233	  0.934711	  0.942896	  0.931254	  0.900859	  0.934106	   0.90894	  0.917653	  0.936032	  0.933672	  0.953381	   0.97252	  0.941649	  0.922394	  0.886344	  0.895549	  0.892571	  0.908326	  0.886827	  0.892475	  0.904611	  0.919774
    14		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	   0.20823	   0.25223	  0.221686	  0.221323	  0.182394	 0.0849279	 0.0841896	 0.0529482	  0.146835	  0.253183	  0.406227	  0.536661	   0.61278	  0.587745	   0.66058	  0.763579	   0.85984	  0.794514	  0.786391	  0.854561	  0.819537	  0.945331	  0.903087	  0.882832	  0.840834	  0.905793	  0.927048	  0.896598	  0.855392	  0.896565	  0.910968	  0.944406	  0.948947	  0.935713	  0.880544	  0.907557	  0.867662	  0.824919	   0.85587	  0.910542	  0.905385	  0.887976
    15		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	      -nan	      -nan	  0.545687	         0	         0	         0	  0.103327	  0.125597	 0.0765232	  0.109583	  0.109926	  0.104567	 0.0744806	   0.08437	 0.0709605	  0.213538	  0.277163	  0.283248	  0.554836	  0.708996	  0.800255	  0.842441	  0.825952	  0.786202	  0.829208	    0.8781	  0.901979	  0.923109	  0.946036	  0.947791	  0.950626	  0.966719	  0.936889	  0.965529	  0.981721	  0.964671	  0.954452	  0.955706	  0.922227	  0.892444	  0.917849	  0.908074	  0.913463	  0.892174	  0.922268	  0.921196	  0.935172	  0.920005	  0.941366
    16		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	  0.121482	 0.0971058	 0.0854573	 0.0675023	         0	  0.229342	  0.196588	  0.234913	  0.238131	   0.22881	  0.264965	  0.446261	  0.579394	  0.692447	  0.590537	  0.588289	  0.683091	  0.734515	  0.693614	  0.747777	  0.840737	  0.939844	  0.957313	  0.979752	  0.938394	  0.928621	  0.938352	  0.905278	    0.8688	  0.945582	  0.939478	  0.921471	   0.95157	  0.916732	  0.897486	  0.905105	  0.944062	  0.936171	  0.959434	  0.941004	  0.900169	  0.870026
    17		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	   0.16601	  0.155526	  0.219437	  0.101189	 0.0829973	  0.140718	 0.0459521	 0.0777323	 0.0638626	  0.161388	  0.151792	  0.376328	  0.485616	  0.590301	  0.719498	  0.710607	  0.730767	  0.735266	  0.738148	  0.765293	  0.805081	  0.853287	  0.885771	   0.92814	  0.913345	  0.909773	  0.915198	  0.924622	     0.936	   0.92475	   0.93338	   0.94638	  0.922301	  0.899631	  0.920392	  0.909339	  0.910774	  0.915051	  0.897113	  0.890398	  0.874163	  0.915694	  0.918405	   0.92791
    18		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	 0.0329021	  0.180744	  0.280667	  0.278119	  0.198205	  0.236251	  0.276474	  0.225505	  0.249877	  0.285752	  0.351337	  0.449187	  0.541282	   0.73799	   0.75845	  0.802024	  0.784099	  0.825959	  0.874041	  0.865617	   0.89792	  0.848456	  0.887207	  0.920781	  0.974493	  0.938906	  0.937613	  0.942858	  0.954439	  0.943319	  0.935356	  0.933986	  0.935755	  0.967968	  0.956902	  0.919192	  0.913132	   0.90586	  0.893512	  0.925136	  0.928877	  0.937171	  0.945662	  0.862525
    19		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	  0.207977	         0	         0	 0.0927433	 0.0741646	  0.081241	  0.059342	  0.060777	  0.170209	  0.130061	  0.114935	 0.0795045	  0.142418	  0.215921	  0.239778	  0.221415	  0.331122	  0.374507	  0.617449	  0.720826	  0.711293	  0.761967	  0.826122	  0.820781	  0.872735	  0.896889	  0.903944	  0.872874	  0.939356	  0.973192	   0.95199	  0.930804	  0.927303	  0.938946	  0.964174	  0.944959	  0.924156	  0.916597	  0.931808	  0.949594	  0.964996	   0.97197	  0.930992	  0.906127	  0.929351	         1	  0.982374	  0.952245	  0.941191
    20		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	 0.0777841	 0.0537449	 0.0498886	 0.0837786	  0.166724	  0.247522	  0.381884	  0.512745	  0.641778	  0.737212	  0.741595	  0.826299	   0.87226	  0.812744	  0.806105	  0.842825	  0.881142	  0.924272	  0.907844	  0.956033	  0.931993	  0.928524	  0.937122	  0.935931	  0.932966	  0.887671	  0.835333	  0.820737	  0.894562	  0.918954	  0.938674	  0.965819	  0.943327	  0.967332	  0.951897	  0.936762	  0.906548	  0.926651
    21		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	  0.190859	 0.0340757	  0.030066	 0.0226299	  0.136614	  0.108635	 0.0999138	 0.0781243	  0.150049	  0.192455	  0.261375	  0.281825	  0.345556	  0.357453	   0.47218	  0.659832	  0.755426	  0.757736	  0.810614	  0.818346	   0.83102	  0.849172	  0.874278	  0.847703	  0.899925	  0.931062	  0.903277	  0.907559	  0.928819	  0.961145	  0.947102	  0.895546	  0.903772	  0.911031	  0.945428	  0.969403	  0.923711	  0.891239	  0.947606	  0.937881	  0.954094	  0.970254	   0.99102	  0.982316	  0.982191	  0.961641
    22		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	 0.0388953	 0.0325676	 0.0499532	   0.16278	  0.206764	  0.175038	  0.120746	  0.167343	  0.204588	  0.237227	  0.296932	  0.417187	  0.492384	  0.497324	  0.657318	   0.73191	  0.863021	  0.884048	  0.884792	  0.911851	  0.963132	  0.972921	  0.960454	  0.925269	      0.87	   0.93236	  0.871235	  0.921697	  0.942888	  0.908247	  0.910316	   0.91148	   0.91293	  0.895267	  0.880895	  0.901145	   0.90517	   0.89808	  0.933505	  0.948141	  0.978543	  0.965477	  0.978388	  0.967437	  0.981217
    23		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	 0.0885839	         0	         0	 0.0511857	 0.0398837	 0.0759876	  0.171825	  0.430598	  0.476647	  0.579456	  0.630613	  0.638902	  0.734543	  0.745119	  0.772296	  0.769943	  0.822551	  0.895975	  0.914399	  0.870235	  0.878134	   0.88511	  0.864739	  0.888017	  0.903393	  0.879201	  0.889092	  0.897712	  0.912346	   0.92886	   0.92933	  0.933236	  0.913557	  0.915291	  0.883663	  0.869882	  0.880871	  0.895158	  0.946898	  0.901455
    24		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  0.104427	  0.115133	  0.129228	  0.217066	  0.376369	  0.494449	   0.57005	  0.516078	  0.610278	  0.808804	  0.745021	  0.774233	  0.648034	  0.892683	  0.869171	  0.883976	         1	  0.955808	  0.972071	  0.891347	  0.973397	  0.946443	  0.946592	  0.939262	  0.924261	  0.894236	  0.914245	  0.908311	  0.922753	  0.880644	   0.87812	  0.950901	  0.975083	  0.979196
    25		      -nan	      -nan	      -nan	      -nan	      -nan	         0	      -nan	      -nan	         0	         0	      -nan	         0	         0	         0	         0	         0	         0	  0.242959	  0.281216	  0.440674	   0.37416	  0.197817	  0.307155	  0.208959	  0.311442	  0.464003	  0.654667	  0.578982	  0.479015	  0.484889	  0.781257	   0.78586	  0.824239	  0.905608	   0.95548	  0.866856	  0.844562	  0.857448	  0.821609	  0.795382	  0.933005	  0.970225	   0.93475	  0.960856	  0.925226	  0.713981	  0.790085	   0.79691	  0.775828	  0.897775	  0.853434	  0.873853	  0.798336	  0.829128	  0.830862	  0.842737
    26		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	 0.0504787	  0.128285	  0.122155	 0.0955189	  0.222174	   0.24482	  0.213977	  0.290504	  0.395396	  0.496628	  0.534011	  0.705221	  0.717393	  0.729282	  0.751692	  0.803679	  0.832932	    0.7432	  0.783053	   0.81863	  0.891739	  0.929088	  0.977814	  0.973955	  0.951324	  0.941003	  0.971524	  0.960649	   0.97831	  0.967191	  0.952716	   0.90833	  0.866426	  0.862715	  0.906211	  0.889344	  0.919321	  0.918712	  0.940416	  0.913008	  0.926043
    27		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	  0.320528	  0.329618	  0.199994	  0.140365	   0.15523	  0.185853	   0.19056	  0.150361	  0.265268	   0.16418	   0.16282	  0.395945	  0.451948	  0.531761	  0.557628	  0.549957	  0.670943	  0.708286	  0.845863	  0.795814	  0.866182	  0.860517	  0.814565	  0.841991	  0.840666	  0.878298	   0.90878	  0.885888	  0.947596	  0.938747	  0.972634	  0.959454	  0.909465	  0.915835	  0.958243	  0.951609	  0.972716	  0.962754	  0.919666	  0.882502	  0.898423	  0.897262
    28		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	 0.0381119	 0.0303293	 0.0254059	 0.0673953	  0.095564	  0.120307	  0.193776	  0.232412	  0.222964	  0.316754	  0.533852	  0.575034	  0.625582	  0.755385	  0.773521	  0.770706	  0.804164	  0.803581	   0.85606	  0.946186	  0.960312	  0.946301	  0.920906	  0.921623	  0.938246	  0.918646	  0.961051	  0.963746	   0.93253	  0.905213	  0.913337	  0.941404	  0.869162	  0.866751	  0.896768	  0.922517	  0.917692	  0.968034	  0.941768	  0.935457	  0.927638	   0.92126
    29		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	 0.0445371	 0.0877834	 0.0779625	 0.0681049	   0.07712	   0.18346	  0.242276	  0.252159	   0.31056	  0.438107	  0.578468	  0.666645	  0.731687	  0.722303	  0.824059	  0.842726	  0.862172	  0.878874	  0.904186	  0.905941	  0.944092	  0.965878	  0.964181	  0.935436	   0.94297	  0.890111	  0.931539	  0.884892	  0.915192	  0.966376	  0.949707	   0.96027	  0.928291	  0.900489	  0.897688	  0.876012	   0.85989	  0.905852	  0.895914	  0.915302
    30		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	  0.291343	   0.25237	  0.253633	  0.192839	  0.272802	  0.300045	  0.334996	  0.364809	  0.431874	   0.50247	  0.476333	  0.581871	   0.74494	   0.80374	  0.827209	  0.819979	  0.786949	  0.802814	  0.851576	  0.952585	  0.857557	  0.906257	  0.908176	  0.965038	  0.964144	  0.913216	  0.914457	  0.929923	  0.882486	  0.859075	   0.93595	  0.892354	  0.881096	  0.900737	  0.858561	  0.859426	  0.850192	  0.848112	  0.899512
    31		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  0.159174	         0	  0.158196	         0	         0	  0.100183	 0.0584362	 0.0525694	 0.0423356	  0.268339	  0.591446	  0.788449	  0.844922	  0.874404	  0.810508	  0.704739	  0.804005	  0.756391	  0.762875	  0.805568	  0.789019	  0.842303	  0.853189	   0.84079	   0.92152	  0.878248	  0.898597	  0.871869	   0.91858	   0.87145	  0.844277	  0.898641	  0.900113	  0.921084	  0.928798	  0.934559	  0.935049	  0.919884	  0.895273	  0.908742	   0.92204
    32		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	  0.157664	  0.102204	  0.069648	  0.104591	 0.0805506	  0.162191	  0.319345	  0.443074	    0.6195	  0.682342	   0.76393	  0.738859	   0.85858	    0.9288	  0.923202	  0.899558	  0.962313	  0.937147	  0.887162	  0.960358	  0.868118	  0.852152	   0.97121	  0.963858	  0.917708	  0.924435	  0.865798	  0.854723	  0.902646	  0.864098	  0.897496	  0.925769	  0.892717	  0.842568	  0.935621	  0.935731	   0.93171	  0.915296	  0.932228	  0.944468
    33		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	 0.0625105	         0	 0.0633973	 0.0549822	  0.300126	  0.353776	  0.730348	  0.851725	   0.78988	  0.794934	  0.776752	  0.909377	  0.914899	  0.899749	  0.788555	  0.729004	  0.755618	  0.808565	  0.778947	  0.690809	  0.763928	  0.853949	  0.858591	  0.914245	  0.893738	  0.921768	  0.862919	  0.846472	  0.803351	  0.905655	  0.910616	  0.918145	   0.88459	  0.882963	  0.893762	  0.901518	  0.927887
    34		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	 0.0708852	  0.127933	 0.0810386	  0.184089	  0.178422	  0.221399	  0.227989	  0.156137	  0.243533	  0.401648	  0.495538	   0.63662	  0.701835	  0.781138	  0.818545	   0.86814	  0.899917	  0.900149	  0.882908	  0.931042	  0.894141	  0.893682	  0.851949	  0.871155	  0.856156	  0.894671	  0.878137	  0.853377	  0.954354	  0.969268	  0.962294	  0.968818	  0.950167	  0.940087	  0.938595	  0.941828	  0.956609	  0.934826	  0.964024	  0.897129	   0.89309	  0.852147
    35		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	  0.165049	  0.181695	 0.0999692	  0.085465	 0.0772443	  0.252411	   0.19017	  0.257792	  0.297648	  0.312094	  0.363597	  0.366239	  0.404049	  0.520988	  0.690174	   0.74798	  0.782287	  0.779955	  0.757069	  0.784182	  0.698487	  0.729114	  0.803359	  0.844607	  0.858648	  0.919931	  0.933451	   0.92083	  0.895138	  0.889949	  0.917395	  0.899301	  0.868117	  0.881598	  0.926723	  0.905516	  0.913561	  0.920423	  0.927608	  0.927628	   0.95635	  0.927442	  0.942261	  0.967348
    36		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	         0	 0.0381742	 0.0327906	 0.0519868	 0.0520466	  0.144898	  0.198502	  0.256292	  0.407999	  0.620339	     0.729	  0.791863	  0.827934	   0.77113	  0.709752	  0.756932	   0.76684	  0.826649	  0.882896	  0.915488	  0.917638	  0.941785	  0.876362	  0.871327	  0.899799	  0.925625	  0.903709	  0.951899	  0.929001	  0.884312	  0.902355	  0.952013	  0.927338	  0.938046	   0.95816	  0.886842	  0.862282	  0.905682	  0.959693	  0.895493	  0.881683
    37		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	      -nan	      -nan	  0.666334	  0.666667	  0.357133	  0.136515	  0.114587	  0.100171	  0.378142	  0.244895	  0.146805	  0.143407	  0.221303	   0.25793	  0.325923	  0.434669	  0.429105	   0.53862	  0.676758	  0.745159	  0.724148	  0.732979	  0.897124	  0.899748	  0.927081	  0.895674	  0.961007	  0.935252	  0.970132	  0.967015	  0.972839	  0.954584	  0.938968	  0.856042	  0.862126	  0.896361	  0.899298	  0.939228	   0.85833	  0.855819	  0.898577	  0.870135	  0.833289	  0.858959	  0.871247	  0.869402	  0.846845
    38		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	  0.146349	  0.226065	  0.149514	  0.242502	  0.249017	  0.436462	  0.564776	  0.716478	   0.64089	  0.763508	  0.789652	  0.849686	  0.836899	  0.776564	  0.797794	  0.873566	  0.692378	  0.762218	  0.793035	  0.853162	  0.933062	   0.81783	  0.944518	   0.94022	  0.818562	  0.871764	  0.868188	   0.91702	  0.896796	  0.854737	  0.890485	  0.922271	  0.955448	  0.944175	  0.934586	   0.92597
    39		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	  0.102094	  0.122186	 0.0689309	  0.145066	  0.114173	  0.208182	  0.236147	  0.245467	  0.321054	  0.344957	  0.355548	  0.403627	   0.51334	  0.643752	  0.674547	  0.740148	  0.769812	  0.813142	  0.864853	   0.90795	  0.895831	   0.87955	  0.886883	  0.874631	  0.926215	  0.918093	  0.941462	  0.908544	  0.912655	   0.93977	  0.899283	   0.88111	  0.848021	  0.905884	  0.911584	  0.947354	  0.910075	  0.946917	  0.937265	  0.936301	  0.936861	  0.921288	  0.920131
    40		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	 0.0691604	 0.0474867	 0.0622888	 0.0748578	 0.0891507	 0.0872326	 0.0960007	  0.114138	  0.119158	    0.1515	  0.139293	  0.265093	  0.262569	  0.326779	  0.412397	   0.40902	   0.58469	   0.72072	  0.773715	  0.777982	  0.874357	  0.838463	  0.841407	  0.864444	  0.905542	  0.903751	  0.874405	  0.902586	  0.946359	  0.910176	  0.889052	  0.929927	  0.936027	  0.963334	  0.953563	  0.964567	  0.980825	  0.952129	   0.93376	  0.921935	  0.916359	   0.92855	  0.921387	  0.912243	  0.923102	  0.899022
    41		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	   0.17249	         0	         0	   0.17248	  0.128388	   0.09318	  0.184086	  0.184992	  0.231949	 0.0522223	   0.35504	  0.484337	  0.560039	  0.562358	   0.59284	  0.694597	  0.766101	  0.780172	  0.793992	  0.803813	  0.862695	  0.850581	  0.880337	  0.874322	   0.92252	  0.911223	  0.911737	  0.955774	  0.844792	  0.867817	  0.877938	  0.852233	  0.839181	  0.848278	  0.873813	  0.935434	  0.945571	   0.91116	  0.934059	  0.959506	  0.927687
    42		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	         0	         0	         0	         0	  0.181341	  0.171255	  0.158812	  0.202683	  0.174436	  0.196318	  0.204459	  0.173411	  0.207938	  0.203104	  0.314813	  0.408859	  0.543357	  0.675742	  0.767678	  0.789683	  0.766966	  0.777495	  0.772797	  0.731069	  0.783426	  0.838883	   0.83651	  0.870552	  0.859644	  0.918984	  0.918377	  0.947552	  0.925805	  0.931178	  0.912124	  0.930635	  0.927341	  0.932564	  0.928573	  0.929546	  0.953427	  0.946849	  0.921659	  0.941225	  0.928954	  0.948287	   0.91783
    43		      -nan	      -nan	      -nan	      -nan	      -nan	         0	      -nan	         0	      -nan	         0	  0.210226	  0.288078	  0.209703	  0.132796	 0.0805195	  0.133196	  0.284474	  0.212978	   0.20143	  0.317505	  0.280435	  0.333436	   0.34099	  0.513214	  0.569912	  0.638966	  0.695389	  0.711276	  0.754153	   0.75619	   0.74283	  0.824154	  0.844051	  0.829706	  0.884327	  0.926164	  0.951138	  0.938346	  0.936407	  0.951187	  0.929114	  0.924506	  0.892886	  0.921877	  0.935756	  0.948463	  0.934274	  0.973214	  0.930435	  0.898836	  0.898469	  0.914697	     0.913	  0.940079	   0.95098	  0.954198
