     0		  0.378293	   0.40532	  0.374259	   0.34337	  0.406072	  0.425435	  0.498765	  0.422244	  0.592386	  0.532034	  0.467548	  0.399143	  0.484914	  0.425172	  0.448026	  0.388872	   0.50165	  0.507196	  0.442519	  0.496841	  0.444636	  0.432156	  0.517601	     0.415	  0.461588	  0.430306	  0.387695	  0.471064	  0.425332	  0.465578	  0.489759	  0.460071	  0.435209	  0.423661	  0.432658	  0.423219	  0.366957	  0.461548	  0.460069	  0.519942	  0.415093	  0.554211	   0.47326	   0.39508	  0.426622	  0.387865	  0.502934	  0.496608	  0.448074	  0.485604	   0.49314
     1		  0.408857	  0.447989	  0.383624	   0.33889	   0.44718	  0.445232	  0.397551	  0.450213	  0.391042	  0.276403	  0.361395	  0.377343	  0.430474	  0.404446	    0.4982	  0.445079	  0.422418	  0.433412	  0.440121	  0.468317	  0.392398	  0.319061	  0.391801	  0.390826	   0.44139	   0.38293	  0.435759	  0.426324	   0.56033	  0.545345	  0.492074	   0.49517	  0.536154	  0.504488	  0.457876	  0.501313	  0.461771	  0.539459	  0.461856	  0.454569	   0.50017	  0.449747	  0.371406	  0.399365	  0.396804	  0.409344	   0.42551	   0.45345	  0.378951	  0.413795	  0.482189
     2		  0.351964	  0.315851	   0.32748	  0.419692	  0.409671	  0.450497	   0.48181	  0.388131	  0.416713	   0.43479	  0.408065	  0.411403	  0.340057	  0.316364	  0.526873	  0.424689	  0.463981	  0.447922	  0.505109	  0.480844	  0.330033	  0.347005	  0.382358	  0.324915	  0.377314	   0.37117	  0.428986	  0.395318	  0.293976	  0.371121	  0.413161	  0.494169	  0.469461	  0.445257	  0.449797	  0.542887	  0.472673	  0.434915	  0.514069	  0.400337	  0.478698	  0.454853	  0.445251	  0.447828	  0.414104	  0.402168	  0.469054	  0.401762	   0.39742	  0.459066	  0.454736
     3		  0.343206	  0.388312	   0.44211	  0.480557	  0.358855	  0.468573	   0.48091	  0.476284	  0.377762	  0.379217	  0.425154	  0.514053	  0.426856	  0.472553	  0.348155	  0.430258	  0.376106	  0.432286	   0.46176	  0.432808	  0.377969	  0.365673	  0.496814	  0.345388	  0.330007	  0.316335	   0.48498	  0.519119	  0.514002	  0.407419	  0.405017	  0.408728	  0.374789	  0.322026	  0.383554	  0.367938	  0.444708	  0.448015	  0.480334	  0.462139	   0.44702	    0.4149	   0.45089	  0.495028	  0.496316	  0.491705	  0.497786	  0.535379	  0.530631	   0.47414	  0.398558
     4		  0.281377	  0.411864	  0.445552	  0.367042	  0.361406	  0.322486	  0.443485	  0.371398	  0.388064	  0.321632	  0.347323	  0.417329	  0.490196	  0.412146	  0.473394	  0.505294	  0.454159	  0.452704	  0.453996	  0.384602	  0.366233	  0.409857	  0.432627	  0.372022	  0.444387	  0.465171	  0.370233	  0.392491	  0.511123	  0.472074	  0.510394	  0.456127	  0.438231	  0.444427	  0.405516	  0.445373	  0.466869	   0.37992	  0.376299	    0.3894	  0.361572	  0.479874	  0.454152	  0.489686	  0.501502	  0.460951	  0.520992	  0.414625	  0.447843	  0.492394	  0.445535
     5		  0.428526	  0.517582	  0.459518	  0.407506	  0.274199	  0.338556	  0.565729	  0.486625	  0.458993	  0.428141	  0.484659	  0.343158	  0.339646	  0.387843	   0.50104	  0.479111	  0.388669	  0.402661	  0.464759	   0.45653	  0.443523	   0.48521	  0.478634	  0.438067	  0.497488	  0.420077	  0.444236	  0.430197	  0.398605	  0.468969	  0.447964	  0.379017	  0.452073	  0.530396	  0.446248	  0.402728	  0.370344	   0.50542	  0.447392	  0.414362	  0.492638	  0.558508	   0.51025	  0.491164	  0.524624	  0.454812	  0.410157	  0.459899	  0.363575	  0.351803	  0.408225
     6		  0.352093	  0.401481	  0.374649	  0.440639	  0.404223	  0.405526	  0.326313	  0.413453	  0.525973	  0.396421	  0.484083	  0.552923	  0.471829	    0.4663	  0.546398	  0.505246	  0.457182	  0.376033	  0.412656	  0.458291	  0.482338	  0.520219	  0.426222	  0.399751	  0.515039	  0.496267	  0.454883	  0.468569	  0.454554	  0.523254	  0.516775	  0.486573	  0.481366	  0.453881	  0.528312	  0.503234	  0.505686	  0.455427	  0.443683	  0.436737	  0.510597	  0.475741	  0.452377	  0.487647	  0.375193	  0.395695	  0.424472	  0.489797	  0.502322	  0.445925	  0.373276
     7		  0.424335	  0.553569	  0.468131	     0.452	  0.434768	  0.501249	  0.475554	  0.547605	  0.480441	  0.468259	  0.440045	  0.383637	  0.415802	  0.394723	  0.335085	  0.439031	  0.515674	  0.480577	  0.453072	  0.454493	  0.418808	    0.4744	  0.432182	  0.400968	  0.298304	   0.38083	  0.472305	  0.495097	  0.472682	  0.440241	  0.359814	  0.356887	  0.399909	  0.501665	  0.487873	  0.434033	  0.480769	  0.452124	  0.455591	  0.464122	  0.501527	  0.490368	   0.47341	  0.503043	   0.49894	   0.39602	  0.452194	  0.476856	  0.478391	  0.478286	  0.425139
     8		  0.390175	  0.376187	  0.329178	  0.315171	  0.358637	  0.453538	  0.314577	  0.413304	  0.467037	   0.38604	  0.360985	  0.454382	  0.463459	   0.46367	  0.550004	  0.486666	  0.545552	  0.487564	  0.439525	  0.410709	   0.42097	  0.448281	  0.368816	  0.398985	  0.416221	  0.382137	  0.480798	  0.460244	  0.537503	  0.567526	  0.567741	  0.503871	  0.486575	  0.507238	  0.516888	  0.472208	  0.470062	  0.527918	   0.42638	  0.424054	  0.359093	  0.412936	  0.449094	  0.528661	  0.472451	  0.474329	   0.49332	  0.436425	   0.47762	  0.428295	  0.449862
     9		  0.300578	  0.357753	  0.360219	  0.346428	  0.405887	  0.381564	  0.396355	  0.403876	  0.445986	  0.402611	  0.427316	  0.410662	  0.337674	  0.355393	  0.395238	  0.453913	  0.492706	  0.477642	  0.480435	  0.447264	  0.468364	  0.481002	  0.533156	  0.444707	  0.383973	  0.352812	  0.357183	  0.396333	  0.448525	  0.481462	  0.459839	  0.462997	  0.434395	  0.438643	  0.497237	  0.483896	   0.38497	  0.421702	  0.409544	  0.280237	  0.347013	  0.463093	  0.447435	  0.531874	  0.484849	  0.479477	   0.39936	  0.454845	  0.425481	  0.413918	  0.377199
