    10		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         1	  0.857143	   0.52381	       0.6	  0.603456	  0.491714	   0.56412	   0.33849	  0.424068	  0.399466	  0.474058	  0.367805	  0.365134	  0.359087	  0.365471	  0.410405	  0.405676	  0.432068	  0.353507	  0.413422	  0.388093	   0.40875	   0.40098	  0.321377	  0.401934	  0.284161	  0.266973	  0.101104	  0.203897	  0.149641	  0.182588	  0.226177	  0.159323	  0.137583	  0.173492	  0.173354	  0.127828	   0.16323	   0.16863	  0.204279	  0.188763	  0.181064	  0.142502	  0.177456	  0.181854	  0.142798	  0.145697	  0.117602	 0.0357231	  0.133208
    11		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	         1	  0.782609	  0.486486	  0.485714	  0.522727	  0.458333	  0.377751	   0.40116	  0.424889	  0.555337	  0.511851	  0.409846	  0.483712	   0.49014	  0.409511	  0.440937	  0.516374	  0.360396	  0.677978	  0.477008	  0.347511	  0.428571	  0.552901	  0.250089	  0.276995	  0.299644	   0.25804	  0.212009	  0.270488	  0.154878	   0.18223	   0.15133	  0.210086	  0.205462	  0.251129	  0.303088	  0.300516	  0.206083	  0.145279	   0.11588	  0.322958	  0.269363	  0.130899	 0.0731622	  0.211841	  0.159077	  0.176677
    12		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	       0.5	         1	  0.666667	     0.625	     0.625	   0.71875	  0.595745	  0.616667	  0.358402	  0.371131	   0.48127	  0.444202	   0.41784	  0.329154	  0.540304	  0.364733	  0.270668	   0.49628	  0.413553	  0.310702	  0.387755	       0.3	  0.368421	  0.323606	  0.434703	  0.140067	  0.290323	  0.217743	   0.24146	   0.28967	    0.3704	  0.284134	  0.250082	  0.188948	  0.147492	  0.264338	  0.302565	  0.210766	  0.198212	  0.144485	  0.285467	  0.246423	  0.266148	  0.253333	  0.212774	  0.166729	 0.0935413	  0.192201	  0.135004
    13		      -nan	      -nan	      -nan	      -nan	      -nan	         1	       0.5	      0.75	  0.714286	  0.578947	       0.5	  0.653858	  0.463342	  0.455168	  0.506957	  0.437865	  0.505633	  0.326994	  0.546069	  0.326155	  0.520361	  0.439325	  0.394999	  0.418542	  0.408608	  0.509804	  0.478118	  0.400794	  0.287883	  0.360662	   0.26988	  0.296088	  0.365831	  0.123097	  0.264238	  0.158591	  0.232685	   0.18187	  0.178172	  0.198796	  0.218757	   0.23136	  0.220976	  0.210871	  0.225231	  0.148434	  0.108696	  0.219044	  0.120453	  0.153342	   0.14127	  0.197044	  0.121505	  0.210976	   0.14747	   0.21014
    14		      -nan	      -nan	      -nan	      -nan	      -nan	         1	  0.487723	  0.519789	  0.352785	  0.518668	  0.513655	     0.875	  0.582479	  0.691532	   0.46042	       0.5	  0.538462	  0.636364	  0.511628	  0.333333	  0.428571	  0.605263	  0.519529	  0.551079	  0.527022	  0.419377	  0.378514	  0.487649	  0.529343	  0.485492	  0.423374	  0.314821	  0.245453	  0.440189	  0.282087	      0.25	  0.244653	  0.227025	  0.146207	  0.231248	  0.273287	   0.23655	  0.133083	  0.295331	  0.176373	  0.229158	 0.0367583	  0.240345	  0.192026	  0.237348	  0.264715	  0.172792	  0.212936	  0.292678	  0.166185	  0.280977
    15		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         1	  0.333333	  0.771205	   0.73966	  0.500792	   0.62473	   0.50708	  0.314733	   0.45098	  0.568627	  0.527273	  0.551724	  0.435889	  0.505794	  0.305135	   0.24115	  0.547008	  0.419223	  0.483269	   0.51949	  0.393996	   0.49874	  0.472619	  0.574727	  0.414261	  0.321195	  0.372289	  0.214548	  0.405507	  0.279385	   0.23784	  0.323157	  0.233969	  0.167461	  0.155493	  0.181161	  0.120422	 0.0736108	  0.178984	  0.221165	   0.25207	  0.176707	  0.287826	  0.160017	  0.255195	 0.0796036	  0.180792	     0.239	  0.211288	  0.337474
    16		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	         0	  0.923077	  0.735294	  0.422124	  0.420936	   0.44186	  0.545455	  0.481994	  0.511905	    0.3527	  0.434056	  0.377054	  0.390543	  0.518822	   0.43142	  0.476741	  0.418689	  0.363056	  0.442217	  0.441824	   0.28761	  0.511936	  0.271426	   0.34531	  0.304623	  0.360398	  0.291906	  0.135005	  0.229322	   0.32069	  0.146387	  0.230509	  0.125615	  0.149446	   0.19664	    0.1452	  0.150037	 0.0693232	  0.206179	  0.180376	  0.216039	 0.0807808	  0.195579	  0.126863	  0.255846	  0.228266	  0.313204	  0.124849	  0.200015
    17		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	       0.8	  0.502614	  0.745338	  0.727273	  0.581818	  0.429858	   0.46875	  0.395703	       0.5	   0.39083	   0.47996	  0.411765	  0.383333	   0.47069	  0.455981	  0.494929	  0.455093	  0.575733	  0.389125	  0.411311	  0.242424	  0.304348	  0.470434	  0.477156	  0.366321	  0.223457	  0.420967	  0.394403	  0.155568	  0.055588	  0.316666	  0.192936	  0.229101	  0.280626	  0.197162	  0.176028	   0.22644	   0.13036	  0.171101	  0.247073	  0.267623	    0.2844	  0.171914	  0.153994	   0.20307	  0.263967	  0.130445	  0.272678	  0.169755
    18		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         1	  0.833333	  0.789474	  0.600385	  0.393337	  0.453219	  0.380023	  0.474887	  0.422327	  0.431604	  0.438258	  0.407979	  0.424236	  0.412939	  0.496206	  0.355517	  0.401644	  0.415406	  0.484041	  0.570574	  0.346831	  0.438204	  0.330984	  0.507972	  0.280399	  0.369492	  0.311587	  0.199474	  0.225859	  0.255196	   0.21147	   0.28507	  0.238287	  0.220099	   0.17722	 0.0483279	  0.216574	  0.147751	  0.161796	  0.139538	   0.10834	  0.149739	  0.225642	  0.167171	  0.272129	 0.0785423	  0.196857	  0.168781
    19		      -nan	      -nan	      -nan	      -nan	      -nan	         1	      -nan	         1	      0.85	  0.558824	  0.590909	  0.459459	  0.581818	  0.376372	   0.36453	  0.476848	  0.460261	  0.370413	  0.435973	  0.466471	   0.36873	  0.369714	  0.421256	  0.378204	  0.427106	   0.43173	  0.386678	  0.488166	  0.460111	  0.365395	  0.385948	  0.271073	  0.245897	  0.378438	   0.27027	 0.0689655	  0.307692	  0.166138	  0.190804	  0.221172	  0.217972	  0.196078	  0.189583	   0.04641	  0.174407	  0.241709	 0.0905462	  0.144274	  0.139195	  0.284253	  0.168978	   0.18586	  0.153058	   0.14103	 0.0827363	  0.233465
    20		      -nan	      -nan	      -nan	      -nan	      -nan	         1	       0.5	      -nan	      -nan	      -nan	         1	       0.8	  0.856795	     0.625	       0.5	       0.5	  0.514286	       0.5	  0.444444	      0.72	  0.307692	  0.325581	  0.484699	  0.521087	  0.491721	  0.402495	  0.408555	  0.529412	  0.285714	  0.470588	  0.389472	    0.3633	  0.342385	  0.396656	  0.337433	  0.108931	  0.300778	  0.261173	  0.198549	  0.302615	  0.193548	  0.130435	  0.230769	      0.28	  0.200662	  0.128383	  0.311966	 0.0327172	  0.140226	  0.204525	  0.200947	  0.117558	  0.347826	     0.125	  0.251361	  0.267718
    21		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	         0	  0.888889	      0.75	       0.5	  0.454067	  0.583333	  0.513939	  0.363927	  0.657042	  0.626508	  0.487471	  0.446567	  0.590861	   0.45811	       0.5	  0.447368	   0.50211	  0.248719	  0.432281	  0.468914	  0.635592	  0.439727	  0.266667	  0.306403	    0.4962	  0.196543	   0.25146	  0.257117	  0.181677	  0.293312	  0.168661	  0.111111	       0.2	 0.0526316	 0.0325949	  0.297057	  0.304098	   0.18024	  0.363157	  0.250631	  0.480886	  0.289675	  0.116149	  0.114384	  0.242401	  0.243977	 0.0693755
    22		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         1	  0.937293	  0.645161	  0.636364	   0.53125	    0.5869	  0.397574	   0.47619	  0.392082	    0.3953	  0.455602	  0.501065	  0.435066	  0.381477	  0.562173	  0.429747	  0.314049	  0.552716	  0.377049	  0.381486	  0.303425	  0.359292	  0.472305	  0.590195	  0.353207	  0.308645	  0.256263	  0.305345	   0.22627	  0.186054	  0.236436	  0.122923	  0.377791	  0.271839	  0.202706	 0.0514514	  0.174568	 0.0971154	  0.116794	  0.133409	 0.0714953	  0.186021	  0.137981	  0.206273	   0.25225	 0.0757249	  0.238838	  0.137555	   0.18076	  0.173978
    23		      -nan	      -nan	      -nan	      -nan	      -nan	         1	      -nan	      -nan	         1	     0.625	  0.722222	  0.707103	  0.491468	  0.455882	  0.373589	  0.419867	  0.411668	  0.440791	  0.418461	  0.379118	  0.434384	   0.46459	  0.524598	  0.348814	  0.337205	  0.571157	  0.404032	  0.404924	  0.435726	  0.288993	   0.26121	  0.468374	  0.191043	  0.319278	  0.300713	  0.192779	  0.202968	  0.243432	 0.0565254	   0.28674	  0.236886	  0.106129	  0.193481	  0.133333	  0.259457	 0.0886895	  0.108286	  0.202321	  0.202693	  0.143227	  0.156582	  0.249486	  0.223425	  0.251033	  0.191686	   0.30637
    24		      -nan	      -nan	      -nan	      -nan	      -nan	         1	  0.857143	      0.25	  0.733333	      0.45	  0.444444	  0.642857	       0.5	  0.592857	  0.433262	  0.346124	  0.334446	  0.539569	  0.386369	  0.457398	  0.486866	  0.384048	  0.452251	  0.324057	  0.372795	   0.51064	  0.431709	  0.297058	  0.326778	  0.468721	  0.433422	      0.25	  0.234443	  0.320291	  0.290325	  0.192119	  0.167235	  0.154364	  0.170034	  0.188742	  0.129012	  0.267563	  0.258129	  0.129871	  0.147848	  0.086848	  0.206508	  0.196101	   0.14615	  0.197289	  0.159307	  0.109116	  0.180498	   0.19494	  0.138226	 0.0464202
    25		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	       0.8	  0.769231	  0.428571	  0.761905	  0.624304	  0.441225	  0.473372	  0.483485	  0.426971	  0.441367	  0.403395	    0.4828	  0.366291	  0.451734	  0.261584	  0.391557	  0.407018	   0.30651	  0.451389	  0.294347	  0.421891	  0.376649	  0.323529	  0.405301	  0.377983	  0.407428	  0.186917	  0.233462	  0.367471	  0.225343	  0.247499	  0.114754	  0.221352	  0.120134	  0.118694	  0.101318	 0.0732935	  0.167957	  0.162698	  0.159172	 0.0820483	    0.1773	  0.157782	 0.0879394	  0.113985	  0.181303	  0.234757	  0.059739	  0.135066
    26		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	         0	         1	         1	  0.857143	  0.421053	  0.666667	  0.477167	  0.488068	  0.555623	   0.40455	  0.445788	  0.354498	   0.49807	  0.517317	  0.422798	  0.419285	  0.562819	  0.397428	  0.410762	  0.400309	  0.349937	  0.323609	  0.521246	  0.440858	   0.26688	  0.417704	  0.283942	  0.214939	  0.303818	  0.271451	  0.151795	  0.184218	    0.2294	  0.130684	  0.202184	  0.191467	  0.190911	    0.2001	  0.150639	  0.261319	  0.149438	  0.127377	 0.0774347	  0.136179	  0.231691	  0.131786	  0.195563	 0.0874391	  0.250298
    27		      -nan	      -nan	      -nan	      -nan	      -nan	         1	  0.333333	  0.333333	  0.818182	  0.772727	  0.702703	  0.650557	  0.492324	  0.383652	  0.467792	  0.385542	       0.5	  0.437189	  0.433087	  0.402439	  0.406462	   0.40133	  0.341731	  0.343604	  0.304411	  0.334825	  0.488282	  0.449169	  0.272727	  0.523174	   0.21065	  0.334223	  0.372834	  0.388827	   0.32528	  0.175324	  0.262099	 0.0729565	  0.204527	  0.154343	  0.211643	   0.19951	  0.110294	  0.174266	   0.14377	  0.158462	  0.129429	  0.201593	  0.161609	  0.182216	  0.206841	   0.17156	  0.146184	  0.135468	  0.150215	  0.218267
    28		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         1	  0.834735	  0.475648	  0.592377	    0.5718	  0.540851	  0.632811	  0.530324	  0.538365	  0.465024	  0.595412	  0.515915	  0.506657	  0.375698	  0.532921	  0.388591	  0.410918	  0.406886	  0.473482	  0.429216	  0.415979	  0.371131	  0.532128	  0.580699	  0.283221	  0.230429	  0.216428	  0.384443	  0.300828	  0.183847	  0.438541	  0.171228	  0.244288	  0.228571	  0.131957	   0.13574	  0.164377	   0.11223	   0.10588	  0.183309	  0.277213	  0.181768	  0.101052	  0.151248	 0.0878278	  0.210619	  0.185195	  0.163189	  0.199188	  0.153528
    29		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         1	      0.75	       0.6	  0.604741	  0.692853	  0.639056	  0.675617	  0.500407	  0.439986	  0.485422	  0.397904	  0.358747	  0.493188	  0.431765	  0.415074	  0.338109	  0.476365	  0.342173	  0.534879	  0.423999	  0.401101	  0.422857	  0.403421	    0.3818	  0.302306	  0.424698	  0.284844	  0.322514	 0.0774548	  0.249564	  0.166485	   0.21005	  0.127754	  0.245948	  0.183486	    0.1875	  0.176113	  0.124888	   0.16795	  0.199028	  0.133435	  0.229458	  0.174762	 0.0831046	  0.083099	  0.184682	  0.157721	 0.0850741	  0.324898	  0.261046
    30		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	         1	   0.64911	  0.348205	     0.875	  0.714286	  0.461538	      0.64	  0.574468	  0.480769	  0.459016	  0.389831	  0.552672	  0.351613	  0.306917	  0.393361	  0.366667	   0.38206	  0.445163	  0.401871	  0.468185	  0.362043	  0.309419	   0.41448	  0.436586	  0.259769	  0.197704	   0.29167	  0.153215	  0.284275	  0.265412	  0.194043	  0.170288	  0.154238	  0.157806	  0.239678	  0.254474	  0.204873	  0.147762	  0.158214	  0.167543	  0.154072	  0.277131	  0.245104	  0.206425	  0.169897	  0.176829	  0.182866	  0.148543	  0.163041
    31		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         1	         1	  0.782609	    0.5625	       0.5	  0.509434	  0.428571	   0.45283	   0.45614	  0.462963	  0.471698	  0.553277	  0.509195	  0.520542	  0.395765	  0.512627	  0.422528	  0.566512	  0.564735	       0.5	  0.399927	  0.443528	  0.485584	   0.36614	  0.248828	  0.415796	  0.371811	  0.269277	  0.304211	  0.079502	  0.211678	  0.234545	  0.299168	  0.192557	  0.194455	  0.136397	  0.168577	  0.170316	  0.103365	  0.145691	  0.228642	  0.163432	  0.219111	  0.360774	  0.121698	  0.259017	  0.224931	  0.263215	  0.196761
    32		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	  0.666667	  0.909091	  0.551189	  0.500342	  0.515152	  0.556969	  0.491015	  0.532354	  0.453061	  0.421248	  0.389436	   0.44086	  0.366667	  0.428571	  0.329268	  0.365089	  0.499808	   0.34904	  0.385573	  0.443996	  0.359632	  0.353142	  0.299894	   0.15976	  0.345179	  0.387348	  0.300005	  0.234526	  0.201509	  0.229707	  0.159007	  0.178237	  0.197927	  0.159197	 0.0922571	 0.0759969	  0.167336	  0.176102	 0.0791956	  0.164333	  0.119871	  0.170681	  0.155491	 0.0890741	  0.170116	  0.139807	  0.132403	  0.173972	  0.267892
    33		      -nan	      -nan	      -nan	      -nan	      -nan	         1	       0.5	     0.875	  0.588235	       0.6	  0.566667	  0.432432	  0.526316	  0.526316	  0.428571	  0.368851	  0.346881	  0.475325	  0.445783	   0.43814	  0.427053	  0.496442	  0.447523	  0.337153	  0.353897	  0.367808	  0.349323	  0.255377	  0.503244	  0.326674	  0.473797	  0.367839	  0.267901	  0.343257	  0.275403	  0.179871	  0.107184	  0.305368	  0.151715	  0.232932	  0.191065	  0.127139	  0.171445	  0.155452	  0.182727	  0.235837	   0.14706	  0.102522	  0.176498	  0.153064	  0.183436	  0.132874	  0.204215	  0.241643	  0.182877	 0.0870501
    34		      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	      -nan	         1	  0.814107	  0.735979	  0.487805	  0.582051	  0.513903	    0.4261	  0.370349	  0.380522	  0.480259	  0.428262	  0.467371	  0.376673	  0.435624	  0.421403	  0.272353	  0.404564	  0.427207	  0.327164	  0.364615	  0.472755	  0.291812	  0.244628	  0.401728	  0.295272	  0.294948	  0.288332	  0.225806	  0.135533	  0.243995	  0.263159	  0.147941	 0.0752724	 0.0741012	    0.1161	  0.127262	  0.184866	  0.173043	    0.0689	  0.157024	  0.189414	  0.183048	  0.165178	  0.109739	  0.140608	  0.163951	  0.165917	  0.132321	  0.244511
    35		      -nan	      -nan	      -nan	      -nan	      -nan	         1	      0.75	  0.777778	  0.764706	  0.726687	  0.532342	  0.467361	  0.351519	  0.467038	  0.428571	  0.481837	   0.33066	   0.54837	  0.444469	   0.32083	  0.378045	  0.405725	  0.469168	  0.536489	  0.428516	   0.34588	  0.319076	  0.260387	   0.54799	  0.427711	  0.316387	  0.163243	  0.318214	  0.169616	  0.243393	  0.275104	  0.301307	  0.159173	  0.142857	  0.191674	  0.145768	  0.072483	  0.189207	  0.159878	  0.122752	 0.0928625	  0.058119	  0.161098	  0.175227	  0.167044	   0.16817	  0.167514	  0.138023	  0.141185	  0.105697	  0.210816
    36		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         1	       0.5	      0.75	  0.604748	      0.75	  0.571429	  0.666667	  0.542857	  0.363636	  0.581395	  0.478261	      0.46	  0.432486	  0.351351	  0.625327	  0.581395	  0.488372	  0.402358	  0.495436	  0.403021	   0.36973	  0.638494	  0.362293	  0.331338	  0.384637	  0.240815	  0.313828	  0.318182	  0.123813	  0.326634	  0.260219	  0.226909	  0.110498	   0.28007	  0.166651	 0.0675774	  0.184983	  0.188096	  0.197389	  0.169502	  0.162517	   0.15241	  0.160404	 0.0800723	   0.14524	  0.170956	  0.170954	  0.173383	  0.156938	  0.246648
    37		      -nan	      -nan	      -nan	      -nan	      -nan	         1	         0	       0.5	  0.666667	  0.668362	  0.698456	  0.694861	  0.353941	  0.375286	       0.4	  0.440937	   0.68754	  0.344814	  0.491847	  0.340426	  0.464402	  0.443368	  0.427903	  0.476106	   0.33403	  0.432563	  0.461292	  0.422669	  0.415766	  0.325169	  0.466494	    0.3022	  0.191167	  0.455061	  0.147458	   0.17447	  0.163135	  0.164177	  0.191133	  0.257132	  0.228654	  0.147087	  0.170028	 0.0720341	  0.212638	  0.194965	   0.14412	  0.229464	  0.174687	   0.19358	  0.165459	  0.192877	  0.118296	 0.0884145	  0.361238	  0.292897
    38		      -nan	      -nan	      -nan	      -nan	      -nan	         1	       0.5	         0	         1	       0.5	         1	         1	  0.571429	  0.727273	  0.363636	  0.566476	  0.733575	  0.486315	  0.567724	  0.600972	  0.419864	  0.435825	  0.552455	  0.535696	  0.452777	  0.488545	  0.332232	  0.442663	  0.329776	  0.394069	  0.540819	    0.5281	  0.252006	  0.356529	  0.362684	  0.338571	  0.369233	  0.205946	  0.155571	  0.241904	  0.280739	  0.228662	  0.241105	   0.14952	  0.293122	  0.230364	  0.115397	  0.108146	  0.138228	  0.228571	  0.267607	 0.0851715	   0.18379	   0.12665	  0.141426	  0.200605
    39		      -nan	      -nan	      -nan	      -nan	      -nan	         1	       0.5	  0.888889	    0.7209	  0.721905	  0.540271	  0.398053	  0.526479	  0.406027	  0.468679	  0.544629	  0.412596	  0.361175	  0.372995	  0.469199	  0.494667	  0.504186	  0.383675	  0.432582	  0.427088	  0.292635	  0.362321	  0.367228	  0.386838	  0.258892	  0.394046	  0.377447	  0.378642	  0.194892	  0.169961	  0.274021	  0.256707	   0.17313	  0.150618	  0.221334	  0.225167	   0.13168	  0.172741	  0.102887	  0.104369	  0.105549	 0.0773681	 0.0909386	  0.176879	  0.162956	  0.205988	  0.106246	  0.250481	  0.153211	  0.121444	  0.144357
    40		      -nan	      -nan	      -nan	      -nan	      -nan	         1	  0.333333	       0.8	  0.817637	    0.5625	  0.655172	  0.636364	  0.528302	  0.377049	   0.37038	   0.53227	  0.422074	  0.384543	  0.457047	  0.477818	  0.289358	  0.458627	  0.360096	  0.461967	  0.358462	  0.324342	  0.504113	  0.298593	   0.44635	  0.485375	  0.282286	  0.277778	  0.421593	  0.319149	  0.161062	  0.153381	  0.320912	  0.279385	  0.109992	  0.193927	  0.166952	  0.176901	  0.191315	 0.0874517	  0.220131	  0.124994	  0.110148	  0.254275	  0.239435	  0.230209	  0.226488	  0.202462	  0.212093	  0.158244	  0.293506	  0.133224
    41		      -nan	      -nan	      -nan	      -nan	      -nan	         1	       0.5	       0.6	      0.75	  0.454545	  0.727273	  0.730769	  0.514286	  0.522727	  0.510204	   0.42623	  0.411765	  0.410256	  0.487805	      0.46	  0.489796	     0.425	  0.578947	  0.538462	  0.510638	      0.35	  0.382353	  0.448276	  0.571047	  0.285714	  0.320694	  0.325887	  0.280376	  0.418991	  0.328594	  0.216287	  0.268622	  0.366667	  0.181818	  0.263158	  0.210526	  0.130431	  0.194141	  0.307352	  0.246511	  0.171362	  0.230769	      0.16	  0.178571	  0.258634	  0.211873	  0.207702	  0.222205	  0.271988	 0.0822406	  0.316129
