27	1	0.488945	0.426062	0.164793	0.044107	0.895963	0.408594	0.557175	0.860089	0.900586	0.466112	0.088849
253	1	0.445806	0.458343	0.023583	0.461741	0.083237	0.418157	0.341041	0.132576	0.984689	0.329000	0.157893
483	1	0.466338	0.202630	0.436925	0.677805	0.511300	0.445961	0.778244	0.324693	0.956091	0.532306	0.176809
569	1	0.466479	0.501608	0.075646	0.336424	0.743817	0.506969	0.982437	0.104699	0.770620	0.593763	0.104602
901	1	0.380218	0.032775	0.441722	0.396254	0.959387	0.122801	0.889028	0.063434	0.619970	0.529825	0.345051
1126	1	0.705915	0.118795	0.008599	0.825082	0.754188	0.544607	0.582475	0.427954	0.826375	0.659317	0.252540
1161	1	0.627103	0.440277	0.078089	0.015757	0.955312	0.951172	0.158208	0.468197	0.414253	0.557858	0.150088
1371	1	0.223722	0.552038	0.060692	0.115991	0.606465	0.377691	0.138335	0.013137	0.859530	0.265267	0.237679
1460	1	0.513541	0.455888	0.154466	0.391966	0.767324	0.945728	0.284066	0.740284	0.488902	0.371248	0.149614
1542	1	0.736961	0.513295	0.047882	0.699742	0.437884	0.357665	0.985327	0.210107	0.511294	0.276273	0.270325
1810	1	0.433667	0.588856	0.042239	0.732993	0.901803	0.535987	0.711809	0.616665	0.889475	0.069035	0.397991
2071	1	0.647344	0.128348	0.153010	0.055681	0.246162	0.193805	0.323995	0.380758	0.969621	0.747248	0.317006
2106	1	0.497195	0.049902	0.096618	0.202482	0.892317	0.489005	0.785862	0.622350	0.633925	0.743189	0.130273
2122	1	0.668575	0.739337	0.001556	0.544383	0.638672	0.204465	0.688965	0.606165	0.894365	0.832697	0.278418
2167	1	0.948161	0.828176	0.232495	0.108803	0.534559	0.584087	0.979489	0.837653	0.980875	0.347104	0.320091
2696	1	0.303403	0.531511	0.043648	0.899792	0.994604	0.157567	0.902308	0.087722	0.401544	0.262290	0.194257
2717	1	0.546142	0.855020	0.028037	0.840279	0.869371	0.495704	0.372665	0.340524	0.140145	0.084580	0.362531
2893	1	0.444676	0.285931	0.134806	0.083701	0.205936	0.846742	0.412779	0.994246	0.641771	0.324141	0.190617
2959	1	0.895276	0.847993	0.002479	0.026205	0.521163	0.948268	0.568732	0.259550	0.155047	0.462120	0.434576
