     0		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0246603	 0.0278728	 0.0367459	 0.0479091	 0.0664886	 0.0919718	  0.121414	  0.143608	  0.172263	  0.202235	  0.230822	  0.260242	  0.291341	  0.358307	  0.423699	   0.52932	    0.6115	  0.720442	  0.809732	  0.862542	  0.895332	  0.911481	  0.922237	  0.935044	   0.94113	  0.942271	  0.945423	  0.964938	  0.962735	  0.958137	  0.957911	   0.96268	  0.962632	  0.968753	  0.965423	   0.96453	  0.965455	  0.968577	  0.968454	  0.964457	  0.962636	  0.964165	  0.960104	  0.957855	  0.963401	  0.967523	  0.961715	  0.962745
     1		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0049365	 0.0189107	 0.0222004	 0.0381511	 0.0690009	 0.0904445	  0.113382	  0.144528	  0.166636	  0.203167	  0.244405	  0.274705	  0.311345	    0.3871	  0.460926	  0.535651	   0.61882	  0.735401	  0.817608	  0.859296	  0.896623	  0.907378	  0.924497	  0.932439	  0.938825	  0.942452	  0.947232	  0.954523	  0.952399	  0.955698	   0.95872	  0.962285	  0.962319	  0.961784	  0.963352	   0.96803	  0.961381	  0.963892	  0.962362	  0.964549	  0.961255	  0.963681	  0.962301	  0.962649	  0.961649	  0.965539	  0.967399	  0.961105
     2		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	 0.0101985	 0.0211439	 0.0443738	 0.0775362	 0.0799311	 0.0974767	  0.104057	  0.128816	  0.155746	  0.191638	  0.230612	  0.273733	  0.337374	  0.402203	  0.492355	  0.583868	  0.696075	  0.772328	   0.83265	  0.865513	  0.891999	  0.907466	  0.918718	  0.931381	  0.936574	  0.941079	  0.952555	  0.950098	  0.949568	  0.958597	  0.961455	   0.96215	  0.957026	  0.959108	  0.954378	   0.95547	  0.957818	  0.955017	  0.958263	  0.957451	  0.961186	   0.96488	  0.956355	  0.958242	  0.960893	  0.959775	  0.961353
     3		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0132512	 0.0136609	 0.0147944	 0.0240405	 0.0449885	 0.0681742	  0.107611	  0.125753	   0.15718	  0.187035	  0.221035	  0.254556	  0.295107	  0.369463	  0.434919	  0.504316	  0.572609	  0.689462	  0.782931	   0.84458	  0.873687	  0.888873	  0.900802	  0.904939	  0.920165	  0.927103	    0.9378	   0.94794	  0.952841	  0.956528	  0.957685	  0.957424	  0.960587	  0.956566	  0.956229	  0.955725	  0.954386	  0.953732	  0.956022	  0.961522	  0.955491	  0.955209	  0.957534	  0.957774	  0.956562	   0.95813	  0.961711	  0.954341
     4		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	0.00687471	 0.0126995	 0.0184276	 0.0371641	 0.0587285	 0.0857135	  0.116025	  0.143708	  0.174159	  0.214103	  0.252116	  0.287524	  0.320018	   0.37239	   0.44444	  0.524264	  0.600428	  0.713985	  0.789722	  0.852376	  0.889514	  0.901753	  0.917916	  0.925986	  0.939847	  0.943275	  0.945986	  0.950603	   0.95298	  0.955022	  0.955502	  0.959822	  0.960459	   0.95565	  0.959869	  0.962565	  0.961761	  0.967576	  0.965997	  0.961538	  0.963561	  0.966451	  0.967008	  0.963784	  0.963829	  0.960744	  0.963565	  0.964878
     5		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	 0.0143708	  0.020864	 0.0305406	 0.0519075	 0.0793368	  0.103048	  0.125277	  0.152855	  0.174222	  0.208449	  0.248451	  0.287942	  0.362961	  0.423929	  0.507894	  0.588297	  0.692447	  0.789046	  0.845257	  0.881018	  0.887127	  0.900993	  0.917514	  0.932743	  0.942591	   0.94484	  0.954077	   0.94757	  0.957583	  0.956072	  0.963097	  0.957897	  0.959803	  0.969257	  0.961926	  0.956728	  0.960652	  0.964031	  0.963142	  0.962707	  0.959926	  0.960347	  0.964861	  0.967559	  0.965905	  0.956148	  0.952163
     6		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	 0.0248212	 0.0184337	 0.0108326	 0.0145466	 0.0181436	 0.0287491	 0.0514948	 0.0810565	  0.109811	  0.140126	  0.176054	  0.205226	  0.240313	  0.277687	   0.34026	  0.408569	  0.477967	  0.532228	  0.664619	  0.756854	  0.816045	  0.853886	  0.872946	  0.900514	  0.919721	  0.927401	  0.935618	  0.941877	   0.94625	  0.947286	   0.95035	  0.956832	  0.955939	  0.958113	  0.959037	  0.960097	  0.962864	  0.959991	  0.961151	  0.958879	  0.962528	  0.960378	  0.959512	   0.96367	  0.959212	  0.959338	  0.959806	  0.965651	  0.957026
     7		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	  0.014681	  0.026691	 0.0203279	 0.0398289	 0.0594133	 0.0748844	  0.100205	  0.125857	  0.153453	   0.16441	  0.193903	  0.239636	  0.272975	  0.331378	  0.404627	  0.483436	  0.550718	  0.689379	  0.783511	   0.84074	  0.874783	  0.894121	  0.898884	   0.92094	  0.933696	  0.942291	  0.941445	  0.949602	  0.949509	  0.949848	   0.95512	   0.96468	  0.958395	  0.955279	  0.955123	  0.963316	  0.963561	  0.962685	   0.96854	   0.96786	  0.963583	   0.95862	  0.956927	  0.965469	  0.964351	  0.963248	  0.963046	  0.961954
     8		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	 0.0569295	  0.038529	  0.022924	0.00974431	 0.0261146	 0.0421845	  0.067157	 0.0882507	  0.113829	   0.12971	  0.147347	  0.184517	  0.221421	  0.255656	  0.320401	   0.38776	  0.463635	  0.541347	   0.65511	  0.764153	  0.817765	  0.851548	  0.876106	  0.896387	  0.912876	  0.929406	  0.937248	  0.943986	  0.954972	  0.959243	  0.964897	  0.961492	  0.964388	  0.961745	  0.957689	   0.94677	  0.946989	  0.952664	  0.960897	  0.959674	  0.957033	  0.957346	  0.959264	  0.958947	  0.955555	  0.953993	  0.959927	  0.960858	   0.96034
     9		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	 0.0134503	 0.0118035	 0.0202715	 0.0353359	  0.044434	 0.0544809	 0.0779607	  0.100856	  0.121004	  0.153371	  0.191653	  0.226204	  0.256785	  0.295776	   0.36411	  0.460842	  0.547538	  0.637672	  0.737681	  0.805298	  0.845491	  0.885228	   0.90798	  0.921105	  0.931711	   0.94218	  0.946646	  0.946057	  0.950624	  0.952248	   0.95337	  0.956808	  0.955178	  0.951791	  0.952795	    0.9521	  0.947659	  0.952383	  0.953802	  0.955041	  0.955442	  0.956915	  0.950334	  0.956608	  0.957848	  0.957992	  0.960699	  0.959652	  0.965237
    10		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	 0.0245302	 0.0246382	 0.0395144	 0.0350652	  0.037846	 0.0562195	 0.0827565	   0.11339	  0.135955	  0.157883	  0.187861	  0.225108	  0.263469	  0.311933	  0.381633	  0.446898	     0.508	  0.589246	  0.705897	   0.79887	  0.838634	  0.876202	  0.893563	  0.898688	  0.911896	  0.930277	  0.948027	  0.945538	  0.956468	  0.956219	  0.954248	  0.956177	  0.963263	  0.963376	  0.964459	  0.965007	  0.962834	  0.962197	  0.962052	  0.961328	  0.965048	  0.962533	  0.965011	  0.966705	  0.969134	  0.974004	  0.974481	  0.970141	    0.9644
    11		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0249586	 0.0154972	 0.0232694	 0.0504141	 0.0641516	 0.0835008	  0.103112	   0.11443	  0.140111	  0.163538	  0.210832	  0.247387	  0.272116	  0.347982	   0.41465	   0.49183	  0.597154	  0.722949	  0.811332	  0.852445	  0.878301	  0.891022	  0.899269	  0.919478	  0.930355	  0.940817	  0.939204	  0.940461	  0.943101	  0.953353	  0.954867	  0.956121	  0.956301	  0.950571	  0.955132	   0.96051	   0.96158	  0.964785	  0.962124	  0.963034	  0.964396	    0.9649	  0.963143	  0.963102	  0.963808	  0.964069	  0.963151	  0.961761
    12		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	 0.0238009	 0.0220054	 0.0286521	 0.0488924	 0.0599432	 0.0740099	 0.0940749	  0.128596	  0.171928	  0.201373	  0.241923	  0.271636	  0.322254	  0.396873	   0.48385	  0.564022	  0.686693	  0.793871	  0.833987	  0.864369	  0.870412	  0.893575	  0.911011	  0.923387	  0.932524	  0.939841	  0.948854	  0.947511	  0.948303	  0.950035	  0.950776	  0.953538	  0.954994	  0.958409	  0.956014	  0.956865	  0.956757	  0.957389	  0.957569	  0.952094	  0.959375	  0.953758	  0.956645	  0.949894	  0.950491	  0.953588	  0.955307
    13		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0137644	 0.0213312	  0.024443	 0.0424682	 0.0588895	 0.0904162	  0.108805	   0.14149	  0.167249	  0.198164	  0.220263	  0.249216	  0.292693	   0.35365	  0.436957	  0.525451	  0.606155	  0.708727	  0.808182	  0.852412	  0.887998	  0.904907	  0.922011	  0.925948	  0.926549	  0.936523	  0.941072	  0.956401	  0.955926	    0.9581	  0.960626	  0.963583	  0.957595	  0.957445	  0.958964	  0.960419	  0.958952	  0.958163	  0.959089	  0.960864	  0.961151	  0.967769	  0.968275	  0.961793	  0.969884	  0.966681	  0.963778	  0.966648
    14		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	  0.101917	 0.0600815	 0.0435062	 0.0422027	 0.0703216	 0.0659404	 0.0833293	  0.102756	  0.115621	  0.131322	  0.156675	  0.197615	  0.241748	  0.311769	  0.378976	  0.440211	  0.513975	  0.643658	  0.751708	  0.809342	  0.831911	  0.843798	  0.855985	  0.892441	  0.917319	  0.923766	  0.927193	  0.938303	  0.933598	  0.941181	  0.950338	  0.951006	  0.951971	  0.948344	  0.950336	  0.952881	  0.955721	  0.960223	  0.961194	  0.955155	  0.953445	  0.957529	  0.962659	  0.961311	  0.960896	  0.959643	  0.963147	  0.964344
    15		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	         0	0.00843049	 0.0220882	 0.0336332	  0.054066	  0.084159	  0.100508	  0.111764	  0.147763	  0.189831	  0.231059	  0.257827	  0.296176	  0.367065	  0.446362	  0.530083	   0.59833	  0.719487	   0.79204	  0.832166	   0.87141	  0.884876	  0.896925	  0.914124	  0.931542	  0.936249	  0.943131	  0.955884	  0.955812	  0.955797	  0.954607	  0.951394	  0.958742	  0.956589	  0.959614	  0.965969	  0.958856	  0.958887	  0.957054	  0.962095	  0.960548	  0.956007	  0.956939	  0.960882	  0.960833	  0.962723	  0.960314	  0.959683
    16		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	0.00869502	 0.0216108	 0.0250879	 0.0566695	 0.0674128	 0.0885846	 0.0947947	  0.114142	   0.13722	  0.175933	  0.205761	   0.24713	  0.287122	  0.351383	  0.424098	  0.501705	  0.587715	  0.700019	  0.800209	  0.841484	   0.86687	  0.885436	  0.900505	  0.916924	  0.934599	  0.943859	  0.953232	  0.957115	  0.948641	  0.952556	  0.950337	  0.958795	  0.963782	  0.960374	  0.963969	  0.961044	  0.954148	  0.955009	   0.95933	  0.962176	  0.962758	   0.95802	  0.956995	   0.95753	  0.958131	  0.956351	  0.956798	  0.954746
    17		      -nan	      -nan	      -nan	      -nan	      -nan	         0	         0	         0	 0.0213106	 0.0251253	 0.0277677	 0.0355865	 0.0598293	 0.0785615	  0.104618	   0.13035	  0.156915	  0.183124	  0.211662	   0.24211	  0.286488	   0.35213	  0.436728	  0.509978	  0.593843	  0.716482	  0.792942	  0.843381	  0.877608	  0.892061	  0.912113	   0.92363	  0.938867	  0.944101	  0.943591	  0.954272	   0.95817	  0.952414	  0.956284	  0.960139	  0.960539	  0.966399	  0.967755	  0.963621	  0.965702	  0.958192	  0.958023	  0.950967	  0.947694	  0.951629	  0.956509	  0.956959	  0.958584	  0.965752	  0.960363	  0.961879
