     0		   0.18404	   0.39186	  0.365225	  0.280318	  0.179518	 0.0880829	     0.025	  0.053918	  0.130088	  0.115915	  0.147117	  0.113253	 0.0984456	 0.0392857	         0	0.00239425	 0.0229991	  0.084493	  0.179518	  0.244819	  0.303571
     1		   0.22974	  0.418074	  0.346654	  0.254717	  0.192264	 0.0899855	 0.0281924	 0.0550186	  0.124155	  0.114312	  0.160377	  0.151308	 0.0754717	 0.0414594	0.00148699	0.00337838	 0.0269517	 0.0733753	  0.175199	  0.256894	  0.300166
     2		  0.140028	  0.373913	  0.351377	  0.284125	  0.199544	   0.11065	 0.0183333	 0.0473833	  0.118577	  0.140551	  0.155713	  0.124287	 0.0968188	 0.0366667	         0	0.00158103	  0.017094	 0.0930233	    0.1813	  0.226833	  0.256667
     3		  0.128427	  0.386633	  0.360825	  0.261616	  0.174944	 0.0837989	 0.0221465	  0.027417	 0.0905245	  0.116214	  0.125253	  0.129797	 0.0837989	 0.0374787	         0	0.00338409	 0.0309278	 0.0888889	  0.199774	  0.248603	  0.258944
     4		  0.173455	  0.399376	  0.310772	   0.29478	  0.179088	 0.0906702	 0.0196078	 0.0414326	  0.116225	  0.163966	  0.142272	  0.143493	 0.0709593	 0.0294118	         0	0.00156006	 0.0190658	 0.0818833	  0.197998	  0.236531	  0.264706
     5		  0.155347	  0.405691	  0.315684	  0.275025	  0.196682	 0.0963855	 0.0212766	 0.0368497	  0.117073	   0.12987	  0.146613	  0.127962	 0.0937082	 0.0621931	         0	0.00487805	  0.021978	 0.0819009	   0.17891	  0.248996	  0.265139
     6		  0.207792	  0.431649	   0.34013	  0.249243	  0.211449	 0.0820106	 0.0258176	 0.0367965	  0.114333	  0.127896	  0.125126	  0.130841	 0.0992063	 0.0395869	0.000721501	 0.0008285	 0.0231696	 0.0968718	  0.195093	  0.256614	  0.261618
     7		  0.179693	  0.406807	  0.347948	  0.281662	  0.174353	 0.0729167	 0.0285714	 0.0489408	   0.13128	  0.136194	  0.134752	  0.136108	 0.0848214	 0.0453782	         0	         0	 0.0186567	 0.0891591	  0.212598	  0.270833	  0.295798
     8		  0.184604	  0.402894	  0.363548	  0.280665	  0.190591	 0.0956522	 0.0250896	 0.0498931	  0.107388	  0.107212	  0.155925	   0.12304	  0.108696	 0.0358423	         0	0.00304646	 0.0302144	 0.0852391	  0.206273	  0.253623	   0.27957
     9		  0.111654	  0.324598	  0.308462	  0.293834	  0.184834	  0.077957	 0.0219092	 0.0209351	 0.0946746	  0.122839	  0.141618	  0.120853	 0.0860215	 0.0344288	         0	0.000845309	 0.0272975	 0.0741811	  0.187204	  0.248656	  0.262911
    10		  0.197023	  0.397571	  0.344383	  0.310669	  0.181384	 0.0826331	 0.0277325	 0.0503189	  0.118219	  0.117864	  0.124477	  0.133652	  0.102241	 0.0489396	         0	0.00404858	 0.0322284	 0.0753138	  0.181384	  0.263305	  0.270799
    11		  0.136099	  0.358933	  0.333333	   0.26494	  0.196101	 0.0909091	    0.0224	 0.0393013	  0.101051	  0.114458	  0.139442	  0.119266	  0.109354	    0.0256	         0	0.000808407	 0.0230924	 0.0936255	  0.174312	   0.27141	    0.2784
    12		   0.18977	  0.411382	  0.364073	   0.27772	  0.187783	 0.0896287	  0.031405	 0.0363232	  0.139024	  0.131604	  0.128497	  0.144796	  0.110115	 0.0264463	         0	0.00406504	 0.0297791	 0.0974093	  0.202489	  0.257362	  0.261157
    13		   0.17903	  0.415033	  0.332748	  0.277778	  0.208235	 0.0912647	 0.0198347	 0.0506419	  0.123366	   0.14223	  0.138365	  0.138824	 0.0730117	 0.0495868	         0	0.00163399	 0.0342406	 0.0859539	  0.168235	  0.250326	  0.292562
    14		  0.181818	  0.401503	   0.33241	     0.283	   0.18149	 0.0717423	  0.017452	 0.0440559	  0.112688	  0.135734	     0.154	  0.157452	 0.0585652	 0.0401396	         0	0.000834725	 0.0286242	     0.087	  0.161058	   0.24451	   0.25829
    15		  0.159286	  0.391667	  0.378759	  0.280683	  0.202546	 0.0784314	 0.0202703	 0.0292857	  0.126667	  0.112782	  0.146211	  0.119213	 0.0797386	 0.0287162	         0	0.000833333	 0.0253759	 0.0981857	  0.196759	  0.257516	  0.258446
    16		  0.193374	  0.407916	  0.311047	  0.262997	  0.186576	 0.0794979	 0.0288136	 0.0400616	  0.105008	  0.128876	  0.142712	  0.139932	 0.0962343	 0.0372881	         0	0.00161551	 0.0251938	 0.0835882	  0.194539	  0.267782	   0.29322
    17		  0.146601	  0.378594	   0.31177	   0.27902	  0.195991	  0.105943	 0.0412371	 0.0311615	  0.109425	  0.138365	  0.166134	  0.132517	 0.0904393	 0.0343643	         0	0.00159744	 0.0287511	 0.0830671	  0.195991	   0.24031	  0.286942
    18		  0.180115	  0.381307	  0.313953	   0.28169	   0.19265	 0.0895522	 0.0205224	 0.0439481	  0.116625	  0.136852	  0.116432	  0.122494	 0.0990502	 0.0597015	         0	0.00082713	  0.029517	 0.0835681	  0.181514	  0.248304	   0.29291
    19		   0.16885	  0.382191	  0.326275	  0.279279	  0.174678	 0.0823699	 0.0393996	 0.0371179	  0.118203	  0.143407	  0.131131	  0.123095	 0.0939306	 0.0393996	         0	0.000788022	 0.0221367	 0.0870871	   0.17585	  0.276012	  0.249531
    20		  0.156491	  0.378641	  0.344498	    0.2878	  0.193735	  0.100132	 0.0264463	 0.0315789	  0.106796	  0.122488	  0.126173	   0.12181	  0.088274	 0.0760331	         0	0.000809061	 0.0220096	 0.0980188	  0.192575	  0.245059	  0.241322
    21		   0.11038	  0.332206	  0.295175	  0.271984	  0.183021	 0.0949936	 0.0221465	 0.0204678	 0.0938292	  0.117313	  0.132924	  0.151047	 0.0860077	 0.0425894	         0	0.00253593	 0.0264901	 0.0869121	  0.167585	  0.219512	  0.240204
    22		  0.164201	  0.424314	  0.332072	  0.279307	  0.207186	 0.0946746	 0.0285205	 0.0414201	  0.094902	  0.131504	  0.143731	  0.135329	 0.0991124	 0.0463458	         0	0.00313725	 0.0302744	 0.0876656	  0.188024	  0.266272	  0.247772
