     0		      0.25	  0.682678	  0.770574	  0.789883	 0.0650134	  0.243086	  0.406484	    0.5107
     1		  0.267701	  0.692133	  0.804834	  0.751717	 0.0775455	  0.228442	  0.374217	  0.481845
     2		  0.186813	  0.639568	  0.746353	   0.77832	 0.0508242	  0.223741	  0.361426	  0.498047
     3		  0.165517	  0.632117	  0.772964	  0.768186	 0.0557994	  0.209489	  0.324957	  0.495635
     4		  0.207742	  0.679771	  0.785251	   0.77023	  0.056129	  0.246605	  0.354133	  0.533467
     5		  0.188496	  0.666667	  0.780753	  0.748686	 0.0589051	   0.23348	   0.36318	  0.504732
     6		   0.24112	  0.698251	  0.779966	  0.775665	  0.057377	  0.227405	  0.344178	  0.499049
     7		  0.211679	  0.698225	  0.771115	  0.770955	 0.0564035	  0.234467	  0.378378	  0.506823
     8		  0.203546	  0.678726	  0.769171	  0.780849	 0.0459619	  0.235166	   0.35244	  0.479763
     9		  0.121631	  0.583746	  0.707187	  0.717287	  0.026956	   0.19364	  0.337178	  0.499522
    10		  0.260201	  0.705376	  0.792088	  0.784276	 0.0682274	  0.250896	  0.372054	  0.507191
    11		  0.144602	  0.601614	  0.738589	      0.75	 0.0366324	  0.209098	  0.357676	  0.502066
    12		  0.227781	  0.712782	  0.771595	  0.779628	 0.0651745	   0.22406	  0.381229	  0.502449
    13		  0.237721	   0.70737	  0.777778	  0.771769	 0.0622135	   0.24711	  0.382997	  0.519707
    14		  0.177619	  0.661256	  0.757422	  0.780961	 0.0520494	  0.223712	  0.343511	  0.465804
    15		  0.178878	  0.645652	  0.769494	  0.779612	 0.0462046	  0.207246	   0.34533	   0.47767
    16		  0.217991	   0.70542	  0.792785	      0.75	 0.0643467	  0.231736	  0.355705	  0.517068
    17		  0.173943	  0.608602	  0.739348	  0.726079	 0.0409277	  0.197849	  0.367586	  0.520638
    18		  0.202218	  0.666912	  0.780258	  0.773567	 0.0424005	  0.226471	  0.369957	  0.523105
    19		  0.206461	  0.666912	  0.756337	  0.780488	  0.070927	  0.222059	  0.372036	  0.486789
    20		  0.176813	  0.634752	  0.768534	  0.755043	 0.0563472	  0.213475	  0.348435	  0.510086
    21		  0.111039	  0.548861	  0.729965	  0.719417	 0.0342156	  0.185158	  0.328397	  0.457282
    22		  0.188406	  0.632807	  0.788871	  0.749745	 0.0454545	  0.220467	  0.336334	  0.489275
    23		  0.203909	  0.663351	   0.78367	  0.771292	  0.047557	  0.219587	  0.350168	  0.492823
    24		  0.236111	  0.675056	  0.795016	  0.778199	 0.0634921	  0.242783	  0.360932	  0.495735
    25		  0.249536	  0.681004	  0.777124	  0.766208	 0.0594427	  0.234409	  0.367536	  0.495088
    26		  0.201592	  0.692133	  0.791903	  0.783349	 0.0464191	  0.231467	  0.357085	  0.500473
    27		  0.234772	  0.694171	  0.793664	  0.767233	 0.0583756	  0.261923	  0.353596	   0.51049
    28		  0.211921	  0.656901	  0.770096	  0.773786	 0.0417219	  0.228219	  0.336013	       0.5
    29		  0.222884	  0.693182	  0.787954	  0.787645	 0.0608466	   0.21875	  0.386139	   0.52027
    30		  0.248674	  0.712601	  0.794564	  0.767035	 0.0881963	  0.240973	  0.382094	  0.494475
    31		  0.161022	  0.613603	  0.747664	  0.775629	 0.0396166	  0.214182	   0.35514	  0.490329
    32		  0.233207	  0.706821	  0.802716	  0.799438	 0.0602028	  0.249637	  0.383387	  0.500469
    33		  0.234459	  0.679715	  0.793218	  0.745562	 0.0547297	  0.222064	  0.355666	  0.512821
    34		  0.252472	  0.745562	  0.798298	  0.789216	 0.0520765	  0.223373	  0.387234	  0.496078
    35		  0.220828	  0.670821	  0.767797	     0.775	 0.0483061	  0.228006	  0.377119	     0.513
    36		  0.230769	  0.700515	  0.787587	  0.758308	 0.0664037	  0.223694	     0.375	  0.496475
    37		  0.261348	  0.702461	  0.800349	  0.795878	 0.0591472	  0.222222	  0.338274	  0.501472
    38		  0.209171	  0.655322	  0.770695	  0.778696	 0.0521357	  0.221579	  0.365894	  0.498623
    39		  0.203378	  0.683113	  0.771253	  0.750751	 0.0567568	  0.239055	  0.388256	  0.523524
    40		  0.228175	  0.699254	  0.801863	  0.780303	 0.0621693	  0.239552	  0.378493	  0.515152
    41		  0.160943	   0.58309	  0.761785	  0.760417	 0.0363636	  0.205539	  0.363636	  0.494318
    42		   0.22273	  0.683564	  0.768196	  0.755063	 0.0483344	  0.235791	   0.35443	  0.479267
    43		  0.222791	  0.696174	  0.781201	   0.76145	 0.0627401	  0.242311	   0.35782	  0.514313
    44		  0.231275	  0.701318	  0.794783	  0.757236	  0.065046	  0.245242	  0.369565	  0.526611
    45		  0.246753	    0.6901	  0.803177	  0.773966	 0.0655844	  0.249641	  0.379523	  0.523713
    46		  0.206918	  0.639942	  0.788557	   0.78194	 0.0509434	  0.246356	  0.358209	  0.507205
    47		  0.123724	   0.57477	  0.727348	  0.705486	 0.0408163	  0.211198	  0.339152	  0.492782
    48		  0.129357	  0.583824	  0.724556	  0.743818	 0.0442359	  0.205147	   0.34168	  0.496538
    49		  0.243041	  0.699147	   0.78357	  0.782901	 0.0692464	  0.249644	  0.372828	  0.492795
