     0		         0	 0.0213441	   0.16708	  0.271626	  0.487067	  0.567393	  0.745362	  0.759896	  0.855454	  0.832616	  0.898355	 0.0459774	  0.197925	  0.608182	  0.761526	  0.874243	  0.932274	  0.935718	  0.945825	  0.972214	  0.978294	  0.981337
     1		 0.0185243	 0.0421436	  0.251453	  0.534624	  0.674022	  0.781422	  0.864035	  0.855914	  0.900114	  0.930344	   0.94147	 0.0339245	  0.276869	  0.685794	  0.837242	  0.932608	  0.958688	  0.969642	  0.993351	  0.959064	  0.980527	  0.988502
     2		0.00524837	 0.0242476	  0.195967	  0.368973	  0.591835	  0.694494	   0.81536	  0.788656	  0.848452	  0.917603	  0.942834	0.00628032	  0.123733	  0.305351	  0.518381	  0.642661	  0.716965	   0.85755	  0.910436	  0.889252	   0.93826	  0.954432
     3		0.00864295	0.00336343	   0.15701	  0.350345	  0.499131	  0.592456	  0.699354	   0.79304	   0.85259	    0.8781	  0.910427	 0.0163949	  0.132822	  0.346147	  0.579573	  0.652819	  0.762294	  0.864219	  0.904773	  0.924592	  0.948805	  0.946736
     4		0.00269353	 0.0121319	  0.210564	   0.40458	  0.626219	     0.725	   0.79834	  0.866494	  0.887872	  0.928352	  0.906925	 0.0151281	  0.128908	  0.421091	  0.617674	  0.729639	  0.837349	  0.905734	  0.950265	  0.953243	   0.95653	  0.968752
     5		0.00358191	0.00632589	  0.091455	  0.225286	  0.336095	  0.483909	   0.64302	  0.666815	  0.757429	  0.764208	  0.871639	 0.0266357	  0.153345	  0.434529	  0.643116	  0.825036	  0.876398	  0.869729	  0.925066	  0.958812	  0.974337	   0.96679
     6		 0.0188583	 0.0561832	  0.247149	  0.446855	  0.671547	  0.760652	  0.805515	  0.881416	  0.908985	  0.912848	  0.925905	  0.039734	  0.224699	  0.567447	  0.745253	  0.879011	  0.910134	  0.947776	  0.987405	  0.959683	  0.970565	  0.978808
     7		0.00669022	 0.0559607	   0.23449	  0.447828	  0.694648	  0.778406	  0.807203	  0.883368	  0.903443	  0.933111	  0.956935	 0.0308792	  0.191642	  0.476868	  0.626224	  0.833648	  0.910153	  0.942744	  0.911626	  0.972872	  0.960064	  0.983018
     8		0.00859284	 0.0446469	  0.238841	  0.455076	  0.666845	  0.766385	  0.830438	  0.897484	  0.887524	  0.883347	  0.964314	0.00898443	  0.162856	  0.379012	  0.619054	  0.765799	  0.826795	  0.882119	   0.92279	  0.953272	  0.961706	  0.970904
     9		         0	0.00250207	 0.0958946	  0.265992	  0.419598	  0.557156	   0.59205	  0.741827	  0.747375	  0.847403	  0.864681	0.00605317	 0.0413292	  0.189299	  0.322515	  0.523001	  0.586572	  0.661058	  0.791329	  0.872919	   0.87187	  0.911222
    10		 0.0125185	 0.0483198	  0.267601	  0.505067	  0.652313	  0.764091	  0.891685	   0.90292	  0.893811	  0.934494	  0.948495	 0.0388568	  0.306364	  0.679866	  0.833874	  0.912483	  0.941953	  0.956844	  0.967847	  0.972936	  0.997191	  0.985942
    11		         0	 0.0340978	  0.235198	  0.483153	  0.624712	  0.753586	  0.795655	  0.864506	  0.901215	  0.905392	  0.930081	 0.0151962	 0.0660113	  0.243995	  0.408108	  0.586634	  0.655997	  0.797226	  0.820671	  0.899298	  0.908771	  0.928603
    12		 0.0063299	  0.018665	  0.213788	  0.521878	  0.628818	  0.751618	  0.819463	  0.897761	  0.876533	   0.87611	  0.912933	 0.0255816	  0.218295	   0.54688	  0.749187	  0.856573	  0.937663	  0.929735	  0.968787	  0.979297	  0.980873	  0.988272
    13		 0.0102739	 0.0383882	  0.267092	  0.424241	  0.626668	  0.729335	  0.771602	  0.802149	  0.870845	  0.933504	  0.922919	 0.0298403	   0.22577	  0.521717	  0.770482	  0.861028	  0.930227	  0.941824	  0.965645	  0.958202	  0.975136	  0.986457
    14		0.00322838	 0.0241913	  0.294608	  0.497098	  0.679944	  0.731282	  0.860166	  0.900534	  0.931068	  0.941261	  0.934943	 0.0202823	 0.0884954	  0.317553	  0.474909	  0.694633	  0.795944	  0.833172	  0.860293	   0.91034	  0.925323	  0.969017
    15		 0.0055931	0.00621691	  0.229639	  0.452736	  0.613183	  0.792607	  0.861729	  0.854955	  0.916426	  0.930648	  0.920233	0.00766621	  0.100343	  0.340332	  0.511844	  0.675925	  0.778116	  0.821836	  0.868898	  0.880742	  0.951775	  0.984763
    16		0.00558015	 0.0277441	  0.153489	  0.337681	   0.56612	  0.624008	  0.761936	   0.83172	  0.825315	  0.848354	  0.905821	 0.0212161	  0.226882	  0.514191	  0.678118	  0.843761	  0.897499	  0.930956	  0.965869	  0.972076	  0.970417	  0.972229
    17		0.00654607	0.00642155	  0.242925	  0.532225	  0.621001	  0.775441	  0.821827	  0.852927	  0.877443	  0.901497	  0.912747	 0.0128463	 0.0936792	  0.231074	  0.457555	  0.604874	  0.716933	  0.799535	  0.866045	  0.900256	   0.94652	  0.927325
    18		 0.0123209	  0.035344	  0.323717	  0.493447	  0.685552	  0.812011	  0.826472	  0.836569	  0.910129	  0.911962	  0.966333	 0.0206178	  0.148484	  0.479956	  0.618385	  0.761104	  0.811686	  0.919263	  0.923667	  0.952649	  0.949962	  0.963692
    19		0.00631118	 0.0311252	  0.199154	  0.365769	   0.62132	  0.722409	  0.774231	  0.826457	  0.891042	  0.900704	   0.93609	 0.0198278	  0.181752	  0.371236	  0.602211	  0.771055	  0.831377	  0.881121	  0.925766	  0.938266	   0.96455	  0.981532
    20		0.00349177	0.00925404	  0.254914	  0.498254	  0.661317	  0.807729	  0.832384	  0.910814	  0.918694	  0.950997	  0.935747	0.00966663	 0.0952758	  0.317313	  0.503738	  0.648071	  0.747371	  0.835635	  0.902992	  0.922624	  0.952024	  0.954557
    21		         0	 0.0152854	  0.150865	  0.367085	  0.517302	  0.673729	  0.727662	   0.79023	  0.811238	  0.892401	  0.921481	         0	 0.0417072	  0.172929	  0.339699	  0.453726	  0.608228	  0.715857	  0.771414	  0.821816	    0.8739	   0.92023
    22		0.00290206	 0.0344859	  0.230907	  0.466527	   0.69154	   0.74084	  0.802494	  0.872363	  0.911005	  0.940937	   0.94781	 0.0161115	 0.0993815	  0.333094	  0.572668	  0.751803	  0.785952	  0.821212	  0.908254	  0.933267	  0.930426	  0.947809
    23		0.00296926	 0.0235712	  0.211806	  0.463045	  0.655338	  0.764816	  0.822414	  0.890117	   0.89284	  0.906215	  0.926473	 0.0168734	   0.13102	  0.453799	  0.643358	  0.752237	  0.850584	  0.886596	  0.926608	  0.938772	  0.968032	  0.982492
    24		 0.0032966	 0.0358377	  0.235493	   0.48357	    0.6085	  0.787944	  0.792442	  0.862634	  0.890852	  0.909564	  0.914528	 0.0378388	  0.233465	  0.605887	  0.773323	  0.879526	   0.93838	   0.94045	  0.938024	  0.975621	  0.989065	  0.990463
    25		0.00946318	 0.0235912	  0.153264	  0.291471	  0.497696	  0.606285	  0.728388	  0.778253	  0.844379	  0.841935	  0.883281	 0.0313277	  0.224422	  0.564817	  0.735528	  0.865403	  0.904092	  0.916002	  0.934462	  0.950232	  0.967661	   0.97184
    26		 0.0050325	 0.0198398	  0.128886	  0.334388	  0.476455	  0.686348	  0.703152	  0.803714	   0.81982	  0.874038	   0.90278	  0.035188	  0.173488	  0.430749	  0.653843	  0.787747	  0.898036	  0.920506	  0.925413	  0.953968	  0.982256	  0.975628
    27		 0.0086474	 0.0125526	   0.24552	  0.495375	  0.679838	  0.779619	  0.848595	  0.864813	  0.886221	  0.922588	  0.914196	 0.0147768	  0.168998	  0.527179	  0.707748	  0.827902	  0.889787	  0.924819	  0.945257	  0.970518	  0.969259	  0.986354
    28		0.00845648	 0.0572109	  0.228588	  0.457933	  0.711234	  0.785391	  0.845807	  0.877239	   0.88718	  0.932222	  0.925717	  0.024281	    0.1519	  0.414672	   0.56644	   0.74607	  0.899948	  0.905812	  0.925182	  0.949292	  0.950384	  0.965404
    29		 0.0141423	 0.0275379	  0.236362	  0.465654	  0.653543	  0.783105	  0.827975	  0.890038	  0.937014	  0.950628	    0.9286	 0.0220937	  0.173918	   0.46083	  0.607322	  0.743526	  0.860185	  0.880236	  0.931704	   0.94868	  0.936005	   0.97597
    30		0.00485876	   0.04508	   0.23564	  0.496745	  0.637825	  0.777673	  0.828928	  0.858067	  0.882308	  0.904272	  0.922481	 0.0517582	  0.285131	  0.653972	  0.849667	  0.915534	  0.959223	   0.95456	  0.977574	  0.974227	  0.993788	  0.996507
    31		0.00334193	  0.010832	  0.165224	  0.361293	  0.565626	  0.705309	  0.761154	  0.792933	  0.847021	  0.886011	  0.909727	0.00837709	 0.0932225	  0.256237	  0.437127	   0.66175	  0.715833	  0.789236	  0.859215	  0.873165	  0.913124	  0.962465
    32		 0.0133418	 0.0350221	  0.211088	  0.419087	  0.581683	  0.708436	   0.78592	  0.852428	  0.858779	  0.948437	   0.93178	 0.0373445	  0.217222	  0.617799	   0.76915	  0.858974	  0.936905	  0.936971	  0.962536	  0.984089	  0.983433	  0.996674
    33		0.00268953	 0.0311627	  0.189377	  0.387065	  0.549789	  0.647614	  0.743234	  0.790325	  0.844475	  0.876875	  0.915125	 0.0231942	  0.182229	  0.561657	  0.752408	  0.829754	  0.906625	  0.940188	  0.940962	  0.963274	  0.973337	   0.98267
