28	54	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
2	528	435	77	20	0	0	0	0	0	0	0	0	0	0	0	
0	13	708	445	87	19	17	0	0	0	0	0	0	0	0	0	
0	0	39	413	217	71	9	5	3	1	0	0	0	0	0	0	
0	0	0	49	210	131	37	4	5	12	1	0	0	0	0	0	
0	0	0	0	16	138	71	48	2	6	0	6	0	0	0	0	
0	0	0	0	2	18	101	76	40	5	2	3	0	0	0	0	
0	0	0	0	0	1	18	50	64	25	4	6	2	0	0	0	
0	0	0	0	0	0	1	13	42	48	15	4	3	0	0	0	
0	0	0	0	0	0	0	2	17	25	15	17	3	1	0	0	
0	0	0	0	0	0	0	0	1	10	17	8	6	0	0	0	
0	0	0	0	0	0	0	0	0	0	4	8	9	4	1	0	
0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
