     0		  0.412545	  0.480807	  0.415171	  0.508536	  0.513851	  0.506856	  0.355644	  0.425148	  0.430392	  0.469864	   0.43946	  0.489708	  0.476917	  0.479415	    0.5017	  0.428997	  0.474938	  0.374837	  0.445427	   0.43124	  0.472935	  0.438891	  0.443902	  0.461195	  0.478439	  0.525377	  0.558072	  0.400039	  0.432054	  0.409185	  0.360848	  0.357482	  0.368936	  0.354659	  0.337947	  0.420428	  0.366852	  0.275149	  0.351493	  0.366266	  0.379229	  0.313492	  0.326513	   0.30315	  0.300365	  0.353308	  0.276094	  0.363704	  0.430894	  0.338157	  0.298834
     1		  0.636474	  0.551824	  0.514888	  0.526919	  0.404084	  0.440488	  0.486231	  0.403676	   0.48958	  0.389119	  0.428391	  0.335949	  0.399884	  0.453372	   0.38814	  0.413569	  0.444931	  0.332648	  0.397587	  0.467791	  0.485575	  0.484073	   0.37459	   0.42558	  0.442117	  0.373741	  0.448725	  0.409342	  0.408351	    0.3856	  0.353505	  0.333965	  0.341144	  0.300019	   0.35715	  0.375902	  0.339764	  0.248888	  0.292477	  0.389171	  0.259873	  0.350042	  0.338213	  0.344244	  0.370135	  0.380676	  0.407754	  0.320735	  0.422763	  0.352291	  0.360856
     2		  0.509001	  0.477307	  0.485905	  0.464915	  0.455174	  0.513131	  0.448272	  0.482591	  0.400598	  0.427302	  0.364915	  0.428871	   0.45407	  0.478132	  0.298623	  0.435455	  0.422104	  0.361926	  0.337343	  0.305255	  0.297695	  0.401399	  0.386326	  0.445465	  0.440681	   0.42011	  0.373211	  0.490483	  0.432427	  0.436495	  0.356995	  0.336916	  0.295607	  0.305715	  0.348516	  0.348427	  0.429529	  0.376536	  0.363688	  0.368706	  0.287777	  0.321486	  0.362425	  0.409525	   0.36345	  0.374407	  0.237806	  0.322872	  0.326104	  0.381686	  0.369843
     3		  0.447573	  0.474124	  0.481656	  0.413366	  0.453108	  0.347568	  0.373588	  0.455937	  0.447522	  0.506871	  0.422797	  0.363333	   0.35164	  0.335258	  0.367929	   0.39342	  0.432288	  0.439033	  0.526426	  0.422815	  0.481866	  0.507005	  0.489389	  0.528626	  0.436035	  0.474672	  0.480489	  0.413517	  0.353469	  0.464138	  0.397988	  0.462825	  0.341174	  0.381049	   0.40738	  0.341514	  0.362148	  0.335779	  0.364478	  0.297083	  0.336469	  0.315198	  0.267835	  0.311652	  0.370668	   0.32793	  0.276055	  0.309985	  0.277281	  0.372644	  0.383631
     4		  0.459063	  0.417861	  0.528503	  0.486384	  0.573474	  0.582505	  0.478053	  0.464352	  0.394076	  0.472909	  0.472202	  0.414638	  0.337739	  0.385414	  0.450096	  0.438976	  0.368761	   0.31679	  0.385853	  0.312907	  0.279043	  0.389191	  0.351457	  0.365541	  0.314048	  0.354052	  0.351769	  0.363069	  0.277225	  0.352422	  0.346224	  0.434631	  0.365612	  0.382089	  0.320689	  0.279013	  0.341217	  0.425017	  0.374708	  0.407093	  0.328647	      0.32	  0.345778	   0.34955	  0.312396	  0.386584	  0.342081	  0.387261	  0.353659	    0.2555	  0.303464
     5		  0.488381	  0.456368	  0.506739	  0.461947	  0.354748	  0.430853	  0.411127	  0.385495	  0.401775	  0.355876	  0.441145	  0.366599	  0.400334	  0.365106	  0.429688	  0.478725	  0.458359	  0.483123	  0.307358	  0.278723	  0.448042	  0.474085	  0.471349	  0.517337	   0.49058	  0.394266	  0.322364	   0.33621	  0.325271	  0.373861	  0.381706	  0.415948	  0.337965	  0.281978	  0.389567	  0.363247	  0.361843	  0.228718	  0.276442	  0.308238	  0.292179	  0.303547	  0.363758	  0.336139	  0.368176	  0.349551	  0.400215	  0.388929	    0.4135	  0.301948	  0.439442
     6		  0.520152	  0.451953	  0.393662	  0.564819	  0.418623	  0.519162	  0.533884	  0.509895	  0.451586	  0.478052	  0.350414	  0.331635	  0.395116	  0.329894	  0.292808	  0.388902	  0.351587	  0.458306	  0.464889	  0.492737	  0.407614	  0.442436	  0.443505	  0.450912	  0.342801	  0.403435	  0.419988	  0.377565	  0.327126	  0.376479	  0.352518	  0.327129	  0.352554	  0.344285	  0.352422	  0.356717	  0.362274	  0.286654	  0.377305	  0.361174	  0.319933	  0.284212	  0.366464	  0.346416	  0.339217	   0.37305	   0.36312	  0.381459	  0.390366	  0.387594	   0.38297
     7		  0.442729	  0.495268	  0.479393	  0.493605	  0.316219	  0.379123	  0.383312	  0.353227	  0.391305	  0.390667	  0.507756	  0.468996	  0.376542	  0.362905	  0.420922	  0.448708	  0.292813	  0.273848	  0.305541	  0.493724	  0.504302	  0.435993	   0.49951	  0.435417	  0.544435	   0.48215	  0.341668	  0.394784	  0.412608	  0.449437	  0.496729	  0.370822	  0.377967	  0.350185	   0.33902	  0.353608	  0.355119	  0.361882	  0.333313	  0.351088	  0.367465	  0.401073	   0.52215	  0.390055	  0.320754	  0.479319	  0.479088	  0.468289	  0.396133	  0.357663	  0.313416
     8		  0.450438	  0.541207	  0.601605	  0.469892	  0.543933	  0.510188	  0.506227	  0.377758	   0.38935	  0.394995	  0.407019	  0.398568	  0.475359	  0.502307	  0.371217	  0.424425	  0.423486	  0.424043	  0.472144	  0.430369	  0.458352	  0.503946	  0.430169	  0.452115	   0.52722	  0.518279	  0.452837	  0.419592	  0.347589	  0.349897	  0.332889	   0.31353	  0.375611	  0.393802	  0.359982	  0.340062	  0.347956	  0.298261	   0.29467	  0.315419	  0.428032	  0.404808	  0.346918	  0.321725	  0.326911	  0.299096	  0.361618	  0.256034	  0.312136	  0.332112	  0.360061
     9		  0.489896	  0.488796	  0.533854	  0.575976	  0.437792	  0.442394	  0.501707	  0.451672	  0.515651	  0.481898	  0.417337	  0.383883	  0.414249	  0.405225	  0.349823	  0.392893	  0.371478	  0.352206	  0.404247	  0.480434	  0.386891	  0.463374	  0.392029	  0.428262	  0.477068	  0.543133	  0.514805	  0.417388	  0.394814	   0.39851	  0.382848	  0.345181	   0.38781	  0.374774	  0.337696	  0.359524	  0.372806	  0.383316	  0.383828	  0.450942	  0.481118	  0.440731	  0.404715	  0.378276	  0.377526	  0.295748	  0.412103	   0.38328	  0.320192	  0.385523	  0.352565
