21	1	13	20	1	2060.6	3	84	0.157	0.195
22	1	13	20	1	2060.6	3	84	-0.105	0.139
8	1	13	20	1	2060.6	3	36	-0.105	0.157
24	1	13	20	1	2060.6	3	84	-0.062	0.110
17	1	13	20	1	2060.6	3	36	-0.083	0.083
11	1	13	20	1	2060.6	3	18	-0.211	0.102
14	1	13	20	1	2060.6	3	18	-0.151	0.126
19	1	13	20	1	2060.6	3	18	-0.105	0.113
15	1	13	20	1	2060.6	3	18	-0.051	0.099
21	2	15	19	1	629.6	3	84	0.182	0.247
22	2	15	19	1	629.6	3	84	-0.357	0.105
12	2	11	21	3	2160.6	3	48	0.084	0.108
14	2	11	21	3	2160.6	3	48	-0.458	0.338
17	1	11	21	3	2160.6	1	48	-0.552	0.209
17	0	11	21	3	2160.6	1	48	-0.298	0.171
24	1	8	20	3	2160.6	3	84	-0.298	0.144
20	1	8	20	3	2160.6	3	84	-0.038	0.087
20	0	14	26	3	2160.6	3	84	-0.044	0.140
8	1	13	22	1	1081.8	1	12	-0.199	0.238
24	1	13	22	1	1081.8	1	84	-1.833	-0.723
17	1	13	22	1	1081.8	1	12	-0.329	0.339
25	1	13	22	1	1081.8	1	18	-0.755	0.620
26	1	13	22	1	1081.8	1	18	-2.526	1.036
23	0	18	30	3	299.5	3	12	0.270	0.243
23	1	18	30	3	299.5	3	12	-0.020	0.191
23	0	18	30	3	599.0	3	12	-0.386	0.378
23	1	18	30	3	599.0	3	12	-0.274	0.215
17	0	15	20	3	1025.3	3	12	0.276	0.398
17	1	15	20	3	1025.3	3	12	0.153	0.186
12	0	15	29	3	1025.3	3	12	0.070	0.185
12	1	15	29	3	1025.3	3	12	-0.011	0.240
12	0	30	54	3	1025.3	3	84	-0.101	0.245
12	1	30	54	3	1025.3	3	84	0.051	0.136
14	0	15	29	3	1025.3	3	12	0.396	0.273
14	0	30	54	3	1025.3	3	12	-0.225	0.366
14	1	30	54	3	1025.3	3	12	-0.274	0.508
8	0	15	20	3	1025.3	3	12	-0.394	0.181
8	1	15	20	3	1025.3	3	12	0.034	0.131
11	0	18	100	3	36.1	3	1	0.161	0.078
11	1	18	100	3	36.1	3	1	-0.154	0.090
11	0	18	100	3	144.3	3	1	0.168	0.092
11	1	18	100	3	144.3	3	1	-0.085	0.081
17	2	13	20	3	928.1	3	36	0.018	0.069
24	1	13	20	3	928.1	3	36	0.095	0.098
12	2	13	20	3	928.1	3	36	0.033	0.132
19	2	13	20	3	928.1	3	36	0.438	0.168
17	0	13	19	3	797.9	3	27	0.037	0.095
17	1	13	19	3	797.9	3	27	-0.146	0.122
24	1	13	19	3	797.9	3	27	0.076	0.112
12	2	13	19	3	797.9	3	27	-0.123	0.109
19	2	13	19	3	797.9	3	27	-1.211	0.947


