     0		      3393	      3431	      3464	      3513	      3547	      3581	      3612	      3654	      3710	      3762	      3808	      3833	      3894	      3932	      3978	      4012	      4037	      4067	      4103	      4121	      4130	      4142	      4145	      4151	      4149	      4155	      4157	      4158	         0	         0
     1		      3428	      3478	      3535	      3575	      3636	      3659	      3701	      3742	      3769	      3794	      3815	      3854	      3867	      3874	      3908	      3924	      3935	      3967	      3979	      3960	      3974	      3974	      3969	      3973	      3974	      3986	      3994	      3991	         0	         0
     2		      3348	      3389	      3427	      3472	      3489	      3532	      3572	      3606	      3637	      3694	      3724	      3748	      3788	      3822	      3872	      3892	      3916	      3931	      3956	      3973	      3987	      3976	      3964	      3965	      3976	      3959	      3941	      3934	         0	         0
     3		      3358	      3409	      3448	      3504	      3561	      3610	      3658	      3691	      3755	      3779	      3802	      3841	      3877	      3919	      3951	      3982	      3991	      4009	      4020	      4035	      4048	      4068	      4074	      4088	      4106	      4104	      4113	      4111	         0	         0
     4		      3341	      3385	      3425	      3473	      3521	      3559	      3603	      3630	      3652	      3703	      3733	      3763	      3790	      3842	      3866	      3879	      3909	      3923	      3942	      3962	      3978	      3961	      3981	      3983	      3993	      4004	      4005	      3998	         0	         0
     5		      3299	      3332	      3377	      3423	      3464	      3501	      3551	      3577	      3602	      3639	      3661	      3697	      3741	      3763	      3777	      3814	      3822	      3848	      3871	      3875	      3888	      3893	      3881	      3881	      3881	      3873	      3891	      3897	         0	         0
     6		      3320	      3351	      3384	      3432	      3474	      3511	      3529	      3566	      3594	      3625	      3660	      3689	      3715	      3749	      3769	      3792	      3792	      3786	      3802	      3824	      3831	      3824	      3842	      3841	      3822	      3827	      3827	      3834	         0	         0
     7		      3267	      3314	      3363	      3407	      3428	      3463	      3508	      3547	      3582	      3604	      3630	      3673	      3715	      3741	      3774	      3779	      3807	      3824	      3835	      3860	      3884	      3891	      3908	      3909	      3906	      3923	      3934	      3935	         0	         0
     8		      3297	      3331	      3351	      3395	      3421	      3462	      3493	      3523	      3564	      3594	      3618	      3632	      3667	      3694	      3727	      3756	      3773	      3792	      3822	      3844	      3853	      3885	      3893	      3900	      3912	      3901	      3891	      3878	         0	         0
     9		      3438	      3491	      3530	      3573	      3620	      3660	      3702	      3741	      3759	      3787	      3829	      3853	      3873	      3923	      3950	      3962	      3980	      3997	      4016	      4017	      4028	      4030	      4030	      4052	      4060	      4052	      4045	      4036	         0	         0
