     0		 0.0167811	  0.123818	  0.323529	  0.450324	  0.566145	  0.596429	  0.607477	  0.599068	   0.56044	  0.457778	      0.05	  0.186869	  0.517544	  0.655914	  0.607143	  0.715596	       0.7	  0.451613	      0.52	  0.489362	 0.0494505	  0.503356	  0.708075	  0.791045	  0.813253	  0.812865	  0.811594	  0.808824	   0.71875	  0.571429
     1		 0.0220588	  0.141809	   0.32917	  0.458525	  0.567568	  0.621864	  0.603586	  0.624709	  0.538012	  0.476923	 0.0295567	  0.186747	  0.543307	  0.677419	  0.697368	  0.784946	  0.662651	  0.651515	  0.617021	      0.52	     0.105	    0.5875	  0.807453	  0.901408	  0.908451	  0.906832	  0.855172	   0.76259	  0.781818	  0.675439
     2		 0.0160116	  0.146208	  0.314312	  0.462656	  0.565272	  0.645057	  0.651042	  0.582121	  0.564607	  0.491289	 0.0278746	  0.219512	  0.433962	  0.689076	  0.660377	  0.746667	  0.697674	  0.558442	  0.612903	  0.363636	 0.0829493	  0.427136	  0.755725	  0.764331	     0.808	  0.804348	   0.82906	   0.76087	  0.720339	  0.693878
     3		 0.0127208	  0.104059	  0.310696	  0.463784	  0.557143	  0.602389	  0.616462	  0.623679	  0.486068	  0.409091	  0.026616	  0.192308	  0.439024	   0.66055	  0.752809	  0.762376	    0.7375	    0.6375	  0.561404	   0.44186	 0.0756757	  0.402516	  0.697183	  0.821192	  0.821918	  0.874214	  0.863636	  0.789855	  0.786325	  0.678899
     4		 0.0194465	  0.129656	   0.29982	  0.427105	  0.552219	  0.608696	  0.592453	  0.559735	  0.567335	  0.475096	 0.0321285	  0.261905	       0.5	  0.440367	       0.7	  0.739726	  0.677778	  0.633333	  0.634615	  0.471698	 0.0365854	  0.462963	  0.772222	  0.863309	  0.818841	  0.845528	  0.862595	  0.786765	  0.814815	  0.639175
     5		 0.0213904	  0.141791	  0.314361	  0.459242	  0.573487	  0.627057	  0.626151	  0.609302	  0.531157	  0.481343	  0.039801	  0.247312	  0.549618	  0.504587	  0.712644	  0.783019	      0.75	       0.6	  0.477612	  0.408163	   0.09375	  0.424837	  0.671233	  0.759494	  0.807453	  0.863946	  0.822222	  0.773438	   0.76259	  0.735043
     6		 0.0178571	  0.144055	   0.32626	  0.469584	  0.594493	   0.63535	  0.640569	  0.589583	  0.526582	  0.514107	 0.0275229	  0.234568	  0.404959	  0.631068	  0.792793	  0.757895	  0.731183	  0.708861	  0.535714	       0.5	 0.0652174	  0.522613	  0.777027	  0.885135	       0.8	  0.854015	  0.849624	  0.819672	  0.823009	  0.722772
     7		  0.015775	  0.144074	  0.273128	  0.487059	  0.548473	  0.615517	   0.59176	  0.621483	  0.574603	  0.511278	 0.0316742	  0.202128	  0.503497	  0.554688	  0.684211	  0.739583	  0.731183	       0.6	  0.555556	  0.529412	 0.0957447	  0.431373	  0.758865	   0.84058	  0.821192	  0.865772	  0.872881	  0.775362	  0.807692	      0.66
     8		 0.0127261	  0.141213	  0.316163	   0.47449	  0.554217	  0.629382	  0.634369	  0.633708	  0.583569	  0.494465	     0.025	  0.242991	  0.495726	  0.579832	  0.632075	  0.745283	  0.790698	  0.661538	  0.454545	  0.555556	  0.120192	   0.47644	  0.717105	  0.869565	  0.877863	  0.855263	  0.874214	  0.846154	  0.732283	  0.594203
     9		0.00953678	  0.103906	  0.282551	  0.458377	   0.54298	  0.606897	  0.593449	  0.613744	  0.541033	  0.453287	 0.0350195	  0.205128	  0.445255	  0.543103	      0.71	  0.763441	  0.730435	      0.55	  0.525424	  0.395833	 0.0384615	  0.323353	  0.576471	  0.731343	  0.777108	  0.805714	  0.855172	  0.798319	       0.8	  0.761468
    10		 0.0176341	  0.117069	  0.305508	  0.490044	  0.550642	  0.619134	  0.636727	  0.593824	  0.513661	  0.519856	  0.021097	  0.217105	  0.564286	  0.644231	  0.765306	  0.756757	  0.712766	  0.626667	      0.55	       0.5	  0.131868	  0.490323	  0.706215	  0.887417	  0.894737	  0.882716	  0.845161	  0.763514	  0.752294	  0.639344
    11		 0.0119617	  0.115414	  0.285714	  0.484459	  0.553221	  0.642628	  0.639847	  0.624454	  0.558739	  0.507634	 0.0152284	   0.22314	  0.474138	  0.607843	  0.634146	  0.695652	  0.783784	  0.681159	   0.56962	  0.295455	 0.0526316	   0.38587	  0.645963	  0.751592	  0.786667	  0.892655	  0.821192	  0.823899	  0.650407	  0.663866
    12		 0.0209538	  0.150727	  0.336323	  0.476626	  0.579021	     0.645	  0.631579	  0.572597	  0.573892	  0.412639	      0.02	  0.210526	  0.439394	  0.616822	  0.736842	  0.726316	   0.59633	  0.539474	  0.693548	  0.512195	  0.100529	  0.484663	   0.80303	  0.852941	  0.810976	  0.880952	  0.832117	  0.798742	  0.708661	  0.685185
    13		 0.0128788	  0.120144	  0.306011	  0.453488	  0.553947	  0.642981	  0.646943	  0.596529	  0.573529	  0.504065	     0.025	  0.236715	  0.410256	  0.700935	   0.62963	  0.649485	  0.714286	  0.634146	      0.55	  0.314815	 0.0432692	  0.411765	  0.699387	  0.868217	  0.903226	  0.899371	  0.859259	  0.788732	  0.846715	  0.626984
    14		 0.0100402	  0.133641	  0.315179	  0.438579	  0.569726	  0.630657	  0.625424	  0.608315	  0.591133	  0.511029	  0.026455	  0.229885	  0.553719	  0.568807	  0.679245	  0.755319	  0.673469	       0.7	   0.54386	  0.463415	 0.0829016	  0.417178	   0.71831	  0.864865	  0.828947	  0.874214	  0.856115	  0.826087	  0.858333	  0.737374
    15		 0.0174338	  0.123648	  0.288527	  0.453653	  0.531414	   0.58156	  0.637081	  0.621749	  0.512376	  0.449123	 0.0288066	   0.22807	  0.464567	   0.60396	  0.697674	  0.693878	  0.731707	   0.53012	  0.490909	  0.466667	 0.0854271	  0.368098	  0.708333	   0.82963	  0.823077	  0.867133	       0.8	  0.796748	  0.788079	   0.72093
    16		  0.019245	  0.131477	  0.325771	  0.446785	  0.600817	  0.652495	  0.642166	  0.589202	  0.571823	  0.431159	 0.0224719	  0.269663	  0.447368	  0.666667	       0.7	      0.75	  0.789474	  0.630435	  0.433962	  0.431373	 0.0630252	  0.437788	  0.744526	  0.857143	  0.775148	  0.842105	  0.851351	  0.748466	  0.702128	  0.678899
    17		 0.0165041	   0.10678	  0.297723	  0.442411	   0.51671	  0.571429	  0.614433	   0.55794	  0.527378	   0.46087	      0.02	  0.207447	  0.504132	  0.652632	   0.59322	  0.672566	  0.616279	  0.575342	  0.571429	      0.55	 0.0631068	  0.391304	  0.701863	  0.764228	  0.863309	  0.851852	  0.769697	  0.785235	  0.706767	  0.592593
    18		 0.0128205	  0.113686	  0.287992	  0.441614	  0.555402	  0.604069	  0.625418	  0.594787	  0.536193	   0.44958	 0.0240964	  0.156863	  0.531034	  0.642857	  0.752577	  0.735632	  0.719626	  0.617284	  0.711538	  0.422222	 0.0687831	  0.458333	  0.688312	  0.808824	  0.853333	  0.837662	   0.84058	  0.809524	  0.726415	  0.653465
    19		 0.0270898	  0.140962	  0.335734	  0.468852	  0.579515	  0.604693	  0.645714	  0.603524	  0.597938	  0.520161	 0.0203046	  0.323529	  0.504065	  0.613208	  0.757009	  0.691489	  0.771739	  0.633803	       0.7	  0.568182	  0.143646	  0.515337	  0.769784	  0.837398	  0.867925	  0.829932	  0.880282	   0.84507	  0.756757	  0.641026
    20		 0.0100154	   0.11615	  0.302676	  0.463682	  0.565271	  0.625608	  0.639706	  0.620424	       0.5	      0.45	 0.0374332	  0.278075	  0.390909	    0.5625	  0.696078	  0.785714	  0.712871	  0.623529	  0.583333	  0.555556	 0.0756757	   0.42487	   0.78125	  0.809524	  0.842105	  0.873333	  0.883562	  0.832215	  0.775194	  0.621849
    21		 0.0119048	 0.0902883	  0.313825	  0.427962	  0.558047	  0.641109	  0.658363	  0.616633	  0.549118	  0.478102	  0.025641	  0.148571	       0.5	      0.68	  0.674157	  0.722222	  0.688889	  0.693182	  0.584615	  0.454545	 0.0295567	  0.408046	  0.643939	  0.795082	  0.826389	  0.829114	  0.826087	  0.816901	  0.716981	   0.79798
