1	2	18	100	3	0	4	1	-0.250	0.064
1	2	18	100	3	0	4	2	-0.220	0.068
1	2	18	100	3	0	4	3	-0.170	0.070
2	2	18	100	3	0	4	1	-2.900	0.931
2	2	18	100	3	0	4	2	-3.500	1.089
2	2	18	100	3	0	4	3	-2.500	1.105
3	1	18	100	3	0	3	6	-0.942	0.358
3	1	18	100	3	0	3	12	-0.918	0.393
23	1	18	100	3	0	1	6	0.166	0.221
23	1	18	100	3	0	1	12	-0.274	0.282
11	1	18	100	3	0	1	6	0.128	0.146
11	1	18	100	3	0	1	12	0.030	0.147
16	1	18	100	3	0	1	6	-0.010	0.156
16	1	18	100	3	0	1	12	-0.171	0.167
11	1	18	100	3	0	1	6	0.010	0.156
11	1	18	100	3	0	1	12	-0.140	0.255
4	2	18	100	3	0	4	6	-3.090	0.840

