CumGrade African
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
0.920000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
0.674675	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
0.423423	0.827901	0.989990	0.989990	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
0.273273	0.404814	0.799148	0.949950	0.992993	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
0.177177	0.225242	0.404605	0.839840	0.962963	0.993994	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
0.136136	0.166484	0.280226	0.655656	0.869870	0.966967	0.993994	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
0.098098	0.126304	0.205612	0.487487	0.725726	0.896897	0.973974	0.995996	1.000000	1.000000	1.000000	1.000000	1.000000
0.093093	0.113968	0.177469	0.364364	0.576577	0.775776	0.912913	0.977978	0.994995	1.000000	1.000000	1.000000	1.000000
0.076076	0.097304	0.137980	0.258258	0.429429	0.628629	0.805806	0.926927	0.979980	0.996997	1.000000	1.000000	1.000000
0.078156	0.093461	0.123267	0.195391	0.316633	0.479960	0.660321	0.824649	0.931864	0.984970	0.997996	1.000000	1.000000
0.082082	0.097676	0.120451	0.171171	0.262262	0.386386	0.540541	0.711712	0.851852	0.953954	0.991992	0.998999	1.000000
0.093186	0.105120	0.123370	0.163327	0.233467	0.327655	0.450902	0.604208	0.748497	0.890782	0.972946	0.995992	1.000000
0.089178	0.097859	0.114016	0.149299	0.209419	0.287575	0.387776	0.521042	0.654309	0.810621	0.934870	0.985972	1.000000
0.120240	0.130243	0.146934	0.183367	0.244489	0.316633	0.403808	0.519038	0.623246	0.762525	0.896794	0.968938	1.000000
0.113226	0.123755	0.139651	0.174349	0.235471	0.305611	0.390782	0.505010	0.597194	0.723447	0.858717	0.944890	1.000000
0.154309	0.165631	0.182852	0.220441	0.286573	0.358717	0.442886	0.552104	0.633267	0.736473	0.851703	0.929860	1.000000
0.134269	0.145591	0.162812	0.200401	0.264529	0.337675	0.425852	0.542084	0.624248	0.726453	0.840681	0.914830	1.000000
0.151303	0.163101	0.181117	0.220441	0.292585	0.368737	0.458918	0.577154	0.656313	0.751503	0.856713	0.916834	0.998998
0.153307	0.165582	0.184392	0.225451	0.298597	0.377756	0.467936	0.587174	0.669339	0.760521	0.864729	0.918838	0.998998
0.165331	0.179084	0.198689	0.241483	0.315631	0.392786	0.485972	0.602204	0.687375	0.774549	0.876754	0.923848	0.998998
0.193387	0.205454	0.225589	0.269539	0.345691	0.423848	0.514028	0.632265	0.723447	0.804609	0.896794	0.934870	0.998998
0.182365	0.194749	0.215414	0.260521	0.336673	0.415832	0.509018	0.625251	0.731463	0.811623	0.905812	0.940882	0.998998
0.172345	0.184570	0.204971	0.249499	0.325651	0.404810	0.500000	0.620240	0.738477	0.819639	0.912826	0.944890	0.997996
0.213641	0.226356	0.247572	0.293882	0.373119	0.451354	0.543631	0.654965	0.776329	0.847543	0.929789	0.955868	0.998997
0.196393	0.209253	0.230714	0.277555	0.355711	0.435872	0.531062	0.644289	0.779559	0.850701	0.931864	0.957916	0.997996
0.288867	0.302376	0.324918	0.374122	0.453360	0.528586	0.613842	0.711133	0.832497	0.885657	0.949850	0.967904	0.997994
0.209629	0.222294	0.245102	0.294885	0.378134	0.462387	0.561685	0.672016	0.817452	0.879639	0.948847	0.967904	0.997994
0.231463	0.244115	0.266900	0.316633	0.402806	0.485972	0.583166	0.691383	0.835671	0.891784	0.955912	0.971944	0.997996
0.225451	0.239423	0.262738	0.313627	0.400802	0.485972	0.583166	0.692385	0.837675	0.892786	0.957916	0.973948	0.997996
0.250752	0.262047	0.285916	0.338014	0.424273	0.506520	0.603811	0.706118	0.847543	0.899699	0.960883	0.975928	0.997994
0.301906	0.314571	0.337379	0.387161	0.469408	0.547643	0.634905	0.734203	0.865597	0.910732	0.964895	0.978937	0.998997
0.274549	0.289206	0.311990	0.361723	0.445892	0.526052	0.619238	0.719439	0.860721	0.908818	0.965932	0.978958	0.997996
0.251755	0.265424	0.288231	0.338014	0.423270	0.506520	0.604814	0.710130	0.857573	0.907723	0.965898	0.978937	0.997994
0.312939	0.325286	0.347563	0.396189	0.477432	0.553661	0.642929	0.738215	0.870612	0.915747	0.968907	0.980943	0.998997
0.278837	0.292505	0.315312	0.365095	0.447342	0.526580	0.619860	0.721163	0.862588	0.909729	0.965898	0.979940	0.998997
0.418255	0.432926	0.455734	0.505517	0.580742	0.644935	0.719157	0.795386	0.901705	0.934804	0.974925	0.984955	0.998997
0.308927	0.322019	0.347214	0.402207	0.487462	0.567703	0.660983	0.753260	0.882648	0.923771	0.971916	0.983952	0.998997
0.323972	0.339646	0.362454	0.412237	0.496489	0.571715	0.661986	0.753260	0.881645	0.922768	0.972919	0.983952	0.998997
0.312939	0.328246	0.352114	0.404213	0.491474	0.572718	0.667001	0.760281	0.887663	0.927783	0.974925	0.984955	0.998997
0.329990	0.345248	0.370707	0.426279	0.512538	0.589769	0.681043	0.768305	0.888666	0.927783	0.973922	0.984955	0.998997
0.426279	0.439421	0.463024	0.514544	0.591775	0.658977	0.735206	0.810431	0.910732	0.941825	0.978937	0.987964	0.998997
0.360080	0.375387	0.399256	0.451354	0.529589	0.602808	0.690070	0.774323	0.893681	0.930792	0.975928	0.985958	0.998997
0.341023	0.356807	0.381471	0.435306	0.517553	0.591775	0.681043	0.770311	0.889669	0.928786	0.975928	0.985958	0.998997
0.414243	0.427385	0.450988	0.502508	0.579739	0.646941	0.726179	0.803410	0.906720	0.938816	0.978937	0.987964	0.998997
0.378134	0.393918	0.418582	0.472417	0.551655	0.621866	0.707121	0.789368	0.900702	0.935807	0.976931	0.986961	0.998997
0.536145	0.549986	0.573082	0.623494	0.689759	0.741968	0.803213	0.859438	0.935743	0.958835	0.984940	0.990964	0.998996
0.403614	0.419206	0.445222	0.502008	0.583333	0.652610	0.733936	0.810241	0.910643	0.943775	0.979920	0.987952	0.998996
0.422267	0.440007	0.466263	0.523571	0.604814	0.670010	0.748245	0.821464	0.918756	0.948847	0.981946	0.988967	0.998997
0.398594	0.415667	0.442479	0.501004	0.583333	0.653614	0.734940	0.811245	0.915663	0.946787	0.981928	0.988956	0.998996
0.422267	0.435677	0.461402	0.517553	0.597793	0.664995	0.743230	0.817452	0.916750	0.947844	0.980943	0.988967	0.998997
0.529116	0.544916	0.569605	0.623494	0.693775	0.748996	0.811245	0.868474	0.941767	0.963855	0.986948	0.991968	0.998996
0.483450	0.498549	0.523744	0.578736	0.653962	0.713139	0.782347	0.846540	0.934804	0.958877	0.984955	0.990973	0.998997
0.445783	0.461851	0.488664	0.547189	0.626506	0.690763	0.765060	0.834337	0.929719	0.956827	0.984940	0.990964	0.998996
0.532129	0.547083	0.572038	0.626506	0.696787	0.750000	0.812249	0.868474	0.943775	0.964859	0.986948	0.991968	0.998996
0.501004	0.516754	0.543036	0.600402	0.674699	0.731928	0.798193	0.858434	0.940763	0.962851	0.985944	0.991968	0.998996
0.644578	0.658578	0.681940	0.732932	0.793173	0.835341	0.881526	0.919679	0.968876	0.980924	0.992972	0.995984	1.000000
0.513052	0.529280	0.556358	0.615462	0.690763	0.746988	0.817269	0.877510	0.949799	0.970884	0.988956	0.992972	0.998996
0.548646	0.564539	0.591060	0.648947	0.723170	0.777332	0.837513	0.887663	0.955868	0.973922	0.990973	0.994985	1.000000
0.543173	0.557710	0.585319	0.645582	0.720884	0.777108	0.840361	0.890562	0.959839	0.975904	0.990964	0.993976	0.998996
0.547643	0.563487	0.591599	0.652959	0.730191	0.782347	0.844534	0.892678	0.959880	0.976931	0.991976	0.994985	0.998997
0.658635	0.672794	0.696421	0.747992	0.807229	0.847390	0.890562	0.926707	0.975904	0.985944	0.994980	0.996988	1.000000
0.609829	0.628047	0.655098	0.714142	0.779338	0.826479	0.878636	0.916750	0.971916	0.983952	0.994985	0.996991	1.000000
0.634905	0.651275	0.678591	0.738215	0.803410	0.846540	0.893681	0.930792	0.977934	0.986961	0.994985	0.996991	1.000000
0.692771	0.706980	0.729014	0.777108	0.832329	0.866466	0.906627	0.935743	0.977912	0.987952	0.994980	0.996988	1.000000
0.673019	0.688485	0.712619	0.765296	0.821464	0.856570	0.898696	0.931795	0.976931	0.986961	0.994985	0.996991	1.000000
0.763052	0.773980	0.793891	0.837349	0.882530	0.909639	0.937751	0.957831	0.984940	0.990964	0.996988	0.997992	1.000000
0.636546	0.654096	0.681705	0.741968	0.804217	0.848394	0.893574	0.928715	0.977912	0.986948	0.995984	0.996988	1.000000
0.672691	0.688540	0.711636	0.762048	0.822289	0.857430	0.897590	0.932731	0.978916	0.986948	0.994980	0.996988	1.000000
0.626506	0.643310	0.667999	0.721888	0.786145	0.830321	0.882530	0.921687	0.976908	0.985944	0.994980	0.996988	1.000000
0.618474	0.638350	0.666490	0.727912	0.793173	0.836345	0.886546	0.924699	0.976908	0.986948	0.994980	0.996988	1.000000
