     0		  0.370043	  0.558442
     1		  0.369579	   0.44124
     2		  0.376825	  0.530647
     3		   0.34866	  0.503059
     4		  0.351838	   0.43604
     5		   0.37299	  0.498686
     6		  0.353886	  0.508156
     7		  0.345282	  0.447909
     8		  0.356826	  0.465354
     9		  0.359563	  0.475108
    10		  0.368847	  0.477909
    11		  0.373842	  0.416166
    12		  0.345398	  0.460507
    13		  0.346957	  0.493499
    14		   0.34428	  0.450743
    15		  0.343496	  0.450659
    16		   0.37044	  0.517013
    17		  0.350447	  0.437147
    18		  0.320609	  0.419148
    19		  0.358804	  0.459659
    20		  0.349292	  0.426837
    21		  0.337689	  0.439118
    22		  0.326649	  0.450189
    23		  0.320402	   0.42903
    24		  0.369527	  0.499801
    25		  0.378912	  0.511061
    26		  0.385251	  0.477404
    27		  0.355261	  0.463676
    28		  0.342304	  0.469715
    29		  0.361711	  0.384121
    30		  0.351119	   0.51374
    31		  0.339158	  0.446164
    32		  0.384886	  0.483678
    33		  0.364295	  0.466712
    34		  0.374654	  0.493034
    35		  0.341597	  0.475676
    36		  0.366329	  0.467556
    37		  0.372917	  0.489556
    38		  0.336181	  0.413925
    39		  0.381488	  0.524229
    40		  0.347926	  0.462775
    41		  0.341024	  0.473065
    42		  0.348971	  0.459118
    43		  0.345824	  0.471265
    44		  0.356323	  0.435798
    45		  0.371943	   0.49855
    46		  0.340805	  0.432049
    47		  0.353611	  0.450859
    48		  0.316262	  0.394258
    49		  0.355876	  0.493158
