     0		         0	         0	         0	         0	         0	3.96933e+06	4.02221e+06	3.97921e+06	3.98071e+06	3.8118e+06	3.57596e+06	3.53138e+06	3.33864e+06	3.23748e+06	3.2034e+06	3.06287e+06	3.00247e+06	3.01633e+06	2.9874e+06	3.14131e+06	3.13818e+06	3.24056e+06	3.31014e+06	3.38354e+06	3.52795e+06	3.61433e+06	3.73164e+06	3.92109e+06	4.18107e+06	4.26713e+06	4.46988e+06	4.62114e+06	4.81512e+06	4.89666e+06	5.03463e+06	5.14285e+06
     1		         0	         0	         0	         0	         0	4.0264e+06	3.96995e+06	4.1331e+06	3.89178e+06	3.71176e+06	3.27242e+06	3.07305e+06	3.18832e+06	3.04548e+06	2.94294e+06	3.01679e+06	2.95797e+06	2.83243e+06	3.16831e+06	3.07309e+06	3.26016e+06	3.18456e+06	3.40772e+06	3.56889e+06	3.59442e+06	3.74397e+06	3.94382e+06	4.04554e+06	4.22953e+06	4.46416e+06	4.47758e+06	4.66626e+06	4.8159e+06	4.97336e+06	5.07956e+06	5.17892e+06
     2		         0	         0	         0	         0	         0	3.76556e+06	3.87303e+06	3.8574e+06	3.99426e+06	4.1868e+06	4.16593e+06	4.06843e+06	4.01983e+06	3.73307e+06	3.62031e+06	3.59366e+06	3.55435e+06	3.42076e+06	3.29305e+06	3.33215e+06	3.3976e+06	3.37891e+06	3.49706e+06	3.50095e+06	3.52545e+06	3.76716e+06	3.80941e+06	3.93416e+06	4.01021e+06	4.14978e+06	4.2524e+06	4.49801e+06	4.63289e+06	4.81551e+06	5.02377e+06	5.02915e+06
     3		         0	         0	         0	         0	         0	3.74775e+06	3.83346e+06	3.98127e+06	3.93018e+06	4.00202e+06	3.78273e+06	3.53454e+06	3.37159e+06	3.35811e+06	3.24409e+06	3.16598e+06	3.1722e+06	3.13493e+06	3.19029e+06	3.29747e+06	3.25314e+06	3.31559e+06	3.34091e+06	3.34327e+06	3.45527e+06	3.45539e+06	3.69501e+06	3.91379e+06	4.12328e+06	4.26115e+06	4.28962e+06	4.35577e+06	4.46897e+06	4.63578e+06	4.73796e+06	4.88942e+06
     4		         0	         0	         0	         0	         0	3.86697e+06	3.99843e+06	4.0732e+06	4.01595e+06	3.76866e+06	3.51066e+06	3.2525e+06	3.16066e+06	2.97282e+06	2.97438e+06	2.9766e+06	2.9942e+06	3.01161e+06	3.01924e+06	3.09295e+06	3.16121e+06	3.12499e+06	3.1712e+06	3.34591e+06	3.41668e+06	3.55438e+06	3.64613e+06	3.8411e+06	3.83614e+06	4.08194e+06	4.2526e+06	4.43382e+06	4.63259e+06	4.68421e+06	4.97257e+06	4.97974e+06
     5		         0	         0	         0	         0	         0	3.69373e+06	3.81778e+06	3.83211e+06	3.6332e+06	3.65124e+06	3.3192e+06	3.34479e+06	3.10147e+06	3.15857e+06	3.04748e+06	3.04571e+06	3.01254e+06	3.06419e+06	3.10009e+06	3.1196e+06	3.24894e+06	3.22995e+06	3.25535e+06	3.24049e+06	3.28403e+06	3.44758e+06	3.54216e+06	3.65176e+06	3.80579e+06	3.95355e+06	4.01489e+06	4.13228e+06	4.31885e+06	4.48685e+06	4.70665e+06	4.76273e+06
     6		         0	         0	         0	         0	         0	3.66061e+06	3.7711e+06	3.91553e+06	4.01515e+06	4.19861e+06	4.3315e+06	4.16719e+06	4.05331e+06	4.04359e+06	3.8719e+06	3.87445e+06	3.75251e+06	3.75518e+06	3.78977e+06	3.82025e+06	3.65421e+06	3.64384e+06	3.6448e+06	3.77899e+06	3.83459e+06	3.93904e+06	3.98006e+06	4.16747e+06	4.26207e+06	4.28134e+06	4.40232e+06	4.55638e+06	4.75245e+06	4.92414e+06	5.03928e+06	5.30234e+06
     7		         0	         0	         0	         0	         0	3.92434e+06	3.98546e+06	4.14465e+06	4.18809e+06	3.97588e+06	3.81864e+06	3.61192e+06	3.42119e+06	3.3401e+06	3.22633e+06	3.2278e+06	3.20305e+06	3.21491e+06	3.25193e+06	3.25079e+06	3.24942e+06	3.30705e+06	3.44496e+06	3.55908e+06	3.63829e+06	3.78661e+06	3.89132e+06	4.04211e+06	4.22277e+06	4.30752e+06	4.46781e+06	4.57012e+06	4.67495e+06	4.83659e+06	4.9549e+06	5.18028e+06
     8		         0	         0	         0	         0	         0	3.77906e+06	3.97295e+06	4.1667e+06	4.41112e+06	 4.365e+06	4.43522e+06	4.34517e+06	4.13335e+06	4.21295e+06	4.01641e+06	3.88919e+06	3.94195e+06	3.85344e+06	3.77998e+06	3.66392e+06	3.70883e+06	3.78003e+06	3.81492e+06	3.73736e+06	3.82194e+06	3.98025e+06	4.01436e+06	4.18251e+06	4.3379e+06	4.30999e+06	4.58705e+06	4.74068e+06	4.88284e+06	4.94765e+06	5.07732e+06	5.36444e+06
     9		         0	         0	         0	         0	         0	3.5457e+06	3.61562e+06	3.51733e+06	3.30112e+06	3.1144e+06	2.99349e+06	2.84738e+06	2.8547e+06	2.73563e+06	2.70345e+06	2.76728e+06	2.75823e+06	2.77847e+06	2.80929e+06	2.86858e+06	2.86317e+06	2.99586e+06	3.09082e+06	3.2026e+06	3.31573e+06	3.43063e+06	3.55352e+06	3.65687e+06	3.78938e+06	3.89203e+06	4.11788e+06	4.32001e+06	4.29935e+06	4.54063e+06	4.6426e+06	4.68287e+06
    10		         0	         0	         0	         0	         0	3.8583e+06	4.00319e+06	4.09476e+06	3.95191e+06	4.00605e+06	3.68444e+06	3.69323e+06	3.44454e+06	3.26389e+06	3.24413e+06	3.2198e+06	3.16125e+06	3.18125e+06	3.23266e+06	3.25028e+06	3.27188e+06	3.25584e+06	3.4736e+06	3.47249e+06	3.62973e+06	3.79178e+06	3.90666e+06	4.06522e+06	4.19174e+06	4.24577e+06	4.39144e+06	4.54383e+06	4.73074e+06	4.95076e+06	5.02772e+06	5.28628e+06
    11		         0	         0	         0	         0	         0	3.76286e+06	3.78934e+06	3.91911e+06	4.13963e+06	4.00558e+06	3.79247e+06	3.68813e+06	3.51924e+06	3.37543e+06	3.35528e+06	3.33243e+06	3.32039e+06	3.23599e+06	3.17723e+06	3.17281e+06	3.35935e+06	3.41483e+06	3.39212e+06	3.38242e+06	3.66994e+06	3.65692e+06	3.80658e+06	3.96485e+06	4.14322e+06	4.29626e+06	4.39437e+06	4.53898e+06	4.70334e+06	4.84312e+06	5.02869e+06	5.12613e+06
