     0		      3904	      3988	      4047	      4113	      4185	      4284	      4390	      4452	      4539	      4690	      4792	      4891	      4995	      5097	      5249	      5337	      5481	      5591	      5764	      5906	      6025	      6147	      6251	      6317	      6286	      6343	      6323	      6352	         0	         0
     1		      3946	      4014	      4065	      4118	      4210	      4277	      4347	      4409	      4471	      4593	      4747	      4875	      5026	      5158	      5272	      5437	      5574	      5685	      5878	      5982	      6024	      6096	      6104	      6118	      6128	      6096	      6070	      6105	         0	         0
     2		      3914	      3977	      4063	      4123	      4216	      4331	      4435	      4515	      4600	      4720	      4831	      4995	      5123	      5304	      5402	      5528	      5605	      5720	      5808	      5897	      5995	      5950	      5996	      5993	      6055	      6032	      6043	      6088	         0	         0
     3		      4022	      4123	      4217	      4241	      4367	      4454	      4501	      4579	      4670	      4800	      4904	      4993	      5037	      5202	      5295	      5403	      5499	      5587	      5691	      5773	      5849	      5940	      5997	      6014	      6065	      6097	      6127	      6183	         0	         0
     4		      3974	      4012	      4101	      4172	      4249	      4357	      4435	      4534	      4662	      4797	      4898	      5034	      5123	      5230	      5351	      5452	      5603	      5717	      5837	      5947	      6041	      6133	      6140	      6201	      6219	      6217	      6232	      6242	         0	         0
     5		      3933	      3968	      4025	      4078	      4139	      4213	      4306	      4394	      4525	      4688	      4880	      5011	      5143	      5284	      5491	      5565	      5676	      5770	      5873	      5907	      5903	      5932	      5981	      6018	      5982	      6003	      6004	      6013	         0	         0
     6		      4013	      4072	      4123	      4118	      4214	      4275	      4394	      4478	      4597	      4717	      4788	      4840	      4994	      5151	      5286	      5448	      5491	      5571	      5795	      5854	      5927	      5974	      5991	      6036	      6013	      5975	      5987	      6059	         0	         0
     7		      3914	      3940	      4056	      4177	      4326	      4390	      4511	      4606	      4740	      4838	      4978	      5082	      5196	      5274	      5368	      5480	      5581	      5707	      5864	      5923	      5979	      6073	      6052	      6097	      6122	      6113	      6128	      6112	         0	         0
     8		      4026	      4007	      4104	      4197	      4269	      4344	      4399	      4496	      4581	      4637	      4745	      4923	      5042	      5156	      5229	      5337	      5449	      5543	      5658	      5815	      5923	      6014	      6080	      6114	      6163	      6190	      6184	      6217	         0	         0
     9		      4043	      4103	      4114	      4175	      4297	      4424	      4497	      4599	      4664	      4722	      4828	      4957	      5080	      5210	      5294	      5380	      5543	      5638	      5727	      5868	      5929	      5967	      6059	      6062	      6100	      6127	      6119	      6132	         0	         0
