     0		   0.16689	  0.345706	  0.376559	  0.302529	  0.181144	 0.0833333	 0.0251046	 0.0428954	 0.0982533	  0.121363	  0.141051	  0.143008	  0.075641	  0.027894	         0	0.00291121	 0.0149626	 0.0690661	  0.152542	  0.244872	  0.280335
     1		  0.167229	  0.385023	  0.407341	  0.260059	    0.1813	 0.0978261	  0.027735	 0.0478759	 0.0907716	  0.121755	  0.123651	  0.128848	 0.0772947	 0.0338983	         0	0.00302572	 0.0179051	 0.0912659	  0.140251	  0.231884	  0.286595
     2		  0.131868	  0.346763	  0.341977	  0.288086	  0.190832	  0.111905	 0.0204978	  0.032967	  0.105755	   0.15235	  0.149414	  0.116205	 0.0880952	 0.0351391	         0	0.00143885	 0.0178282	 0.0693359	  0.164179	  0.239286	   0.24451
     3		   0.10721	  0.359124	  0.373484	  0.265761	   0.20973	 0.0854093	 0.0298507	 0.0332288	 0.0919708	  0.104853	   0.14452	  0.114595	  0.109134	 0.0298507	         0	0.00291971	 0.0190641	 0.0795344	  0.165405	  0.260973	  0.270149
     4		  0.134839	  0.358113	  0.359806	  0.291708	  0.207399	  0.100363	 0.0169492	 0.0322581	  0.109364	  0.118314	  0.146853	  0.128924	  0.070133	 0.0268362	         0	         0	 0.0194489	 0.0559441	  0.137892	  0.257557	  0.251412
     5		  0.118503	  0.342878	  0.355649	  0.280757	  0.195415	 0.0880893	 0.0339463	  0.036729	 0.0983847	  0.133054	  0.160883	  0.128821	 0.0918114	 0.0452617	         0	0.00146843	 0.0217573	 0.0757098	  0.152838	  0.235732	  0.274399
     6		  0.157104	   0.36516	   0.36387	  0.293726	  0.203354	  0.111922	 0.0302198	 0.0300546	  0.104956	  0.115582	  0.129278	  0.128931	 0.0705596	 0.0315934	         0	0.00145773	 0.0171233	 0.0665399	  0.165618	  0.246959	   0.28022
     7		   0.14864	  0.382396	  0.373311	  0.290448	   0.19935	 0.0833333	     0.016	 0.0378235	   0.10503	  0.125845	  0.134503	  0.133261	 0.0738095	    0.0368	         0	0.00295858	 0.0152027	 0.0740741	  0.163597	  0.257143	     0.296
     8		  0.136573	  0.387844	  0.353215	  0.306022	  0.192182	 0.0944099	 0.0361991	 0.0288903	  0.106368	  0.127033	  0.129319	  0.103149	  0.084472	 0.0527903	         0	0.000723589	 0.0193648	 0.0750247	  0.166124	  0.258385	  0.276018
     9		 0.0834977	  0.308834	  0.354925	  0.241643	  0.198321	  0.119078	 0.0320233	 0.0216963	 0.0869258	  0.122449	  0.153773	  0.136411	 0.0973111	 0.0422125	         0	0.00212014	 0.0133097	 0.0716332	  0.151102	  0.231754	   0.27802
    10		  0.155853	   0.36129	  0.358586	  0.291467	    0.1991	 0.0963245	 0.0338733	 0.0421405	 0.0953405	  0.130471	   0.12464	   0.12261	 0.0811153	 0.0397644	         0	0.00143369	 0.0151515	 0.0901246	  0.136108	  0.235741	  0.290133
    11		   0.10347	  0.338225	  0.353527	  0.275826	  0.197884	 0.0996399	 0.0339463	 0.0250643	 0.0843727	  0.146888	  0.146694	  0.124868	 0.0780312	 0.0523338	         0	0.00366838	 0.0190871	  0.071281	  0.171429	  0.241297	  0.289958
    12		  0.151415	  0.379699	  0.369601	   0.31048	  0.199346	 0.0883392	 0.0268456	  0.040158	  0.093985	  0.125415	  0.130264	  0.123094	 0.0824499	  0.052349	0.000658328	0.00150376	 0.0240864	  0.079334	  0.168845	  0.261484	  0.277852
    13		  0.141454	  0.363439	  0.361111	  0.278643	  0.189099	 0.0980149	 0.0405594	 0.0366732	 0.0932081	  0.128788	  0.120073	  0.125695	 0.0806452	 0.0265734	         0	         0	  0.016835	 0.0806599	  0.153504	  0.222084	  0.283916
