     0		         0	         0	         0	         0	         0	         0	         0	   1662.78	   16936.5	   78867.2	    168059	    323217	    535567	    741157	    967760	1.11574e+06	1.25041e+06	1.35811e+06	1.46392e+06	1.46271e+06	1.55958e+06	1.58709e+06	1.58026e+06	1.54835e+06	1.42745e+06	1.41993e+06	1.24902e+06	1.01781e+06	    856159	    721193
     1		         0	         0	         0	         0	         0	         0	         0	   4990.15	   11992.5	     56005	    181142	    359449	    626134	    924421	1.13047e+06	1.29331e+06	1.3523e+06	1.43114e+06	1.45697e+06	1.39839e+06	1.45335e+06	1.47192e+06	1.47137e+06	1.46932e+06	1.39218e+06	1.28493e+06	1.1703e+06	    990399	    829210	    749927
     2		         0	         0	         0	         0	         0	         0	         0	   3085.05	   11400.9	   30879.4	   55703.6	     95596	    165734	    263844	    469210	    653505	    841101	    985054	1.15957e+06	1.23141e+06	1.3176e+06	1.35128e+06	1.36185e+06	1.26409e+06	1.3084e+06	1.37507e+06	1.38296e+06	1.03358e+06	    893366	    727434
     3		         0	         0	         0	         0	         0	         0	         0	   3156.26	   13125.5	   32448.3	   58476.1	    134797	    247428	    412846	    617171	    841898	1.03435e+06	1.11572e+06	1.26598e+06	1.24634e+06	1.26996e+06	1.31905e+06	1.28806e+06	1.32149e+06	1.30767e+06	1.29709e+06	1.23491e+06	    960608	    799210	    698852
     4		         0	         0	         0	         0	         0	         0	   1696.32	   3324.21	   8518.73	   30755.8	   96154.5	    286988	    554666	    819476	1.03455e+06	1.27148e+06	1.41779e+06	1.45629e+06	1.42918e+06	1.4835e+06	1.60223e+06	1.66427e+06	1.5262e+06	1.5029e+06	1.46154e+06	1.41093e+06	1.33753e+06	1.0325e+06	    859429	    798783
     5		         0	         0	         0	         0	         0	         0	         0	   6363.93	   18282.6	     70854	    136240	    262445	    417281	    601344	    833380	1.00754e+06	1.09835e+06	1.16573e+06	1.15655e+06	1.22226e+06	1.29681e+06	1.39229e+06	1.32652e+06	1.34206e+06	 1.336e+06	1.28916e+06	1.25237e+06	1.04225e+06	    894444	    803709
     6		         0	         0	         0	         0	         0	         0	         0	   1723.71	   10222.2	   25232.7	   44012.6	   88659.1	    134226	    217276	    356845	    529362	    688902	    825915	    909723	    979467	1.07707e+06	1.18923e+06	1.24225e+06	1.28505e+06	1.24306e+06	1.33321e+06	1.29401e+06	1.0388e+06	    932059	    792483
     7		         0	         0	         0	         0	         0	         0	         0	         0	   10383.9	   32031.3	    111097	    209001	    409030	    625042	    856943	1.05677e+06	1.1713e+06	1.3403e+06	1.36832e+06	1.41958e+06	1.45555e+06	1.47821e+06	1.49259e+06	 1.538e+06	1.50931e+06	1.46547e+06	1.32994e+06	    986933	    875531	    832274
     8		         0	         0	         0	         0	         0	         0	         0	    3470.1	   19275.6	   26433.2	   28110.5	   42112.6	   97733.6	    200001	    330763	    486950	    643757	    722559	    836959	    963060	1.03578e+06	1.14815e+06	1.23646e+06	1.23382e+06	1.20634e+06	1.14747e+06	1.11671e+06	    940690	    841536	    745053
     9		         0	         0	         0	         0	         0	         0	   1660.16	   3412.87	   11647.4	   60095.5	    221245	    421856	    616893	    770649	    896843	    995841	1.07838e+06	1.11801e+06	1.16779e+06	1.28243e+06	1.35965e+06	1.33333e+06	1.32034e+06	1.23633e+06	1.21708e+06	1.15739e+06	1.05867e+06	    808912	    654469	    596694
    10		         0	         0	         0	         0	         0	         0	         0	   4963.82	     27198	   62300.2	    109338	    223304	    402649	    579873	    752441	    977833	1.14288e+06	1.23666e+06	1.33488e+06	1.38269e+06	1.46153e+06	1.41118e+06	1.4067e+06	1.41986e+06	1.36965e+06	1.24134e+06	1.13341e+06	    930890	    831092	    793205
    11		         0	         0	         0	         0	         0	         0	    3240.1	   13141.3	   14877.8	   27031.3	   50806.9	    114096	    252448	    501842	    644258	    835565	    968650	1.04756e+06	1.08537e+06	1.15147e+06	1.19417e+06	1.25847e+06	1.32999e+06	1.31421e+06	1.3127e+06	1.22283e+06	1.1339e+06	    900811	    811152	    732721
    12		         0	         0	         0	         0	         0	         0	   1649.82	   6530.45	   9585.64	   24211.1	   45314.2	     68814	    117541	    217862	    328728	    504537	    698149	    779986	    852441	    944354	1.08655e+06	1.12703e+06	1.17506e+06	1.18614e+06	1.11517e+06	1.07831e+06	1.06652e+06	    843622	    758820	    709768
    13		         0	         0	         0	         0	         0	         0	         0	   5296.09	   24427.9	     61912	    107575	    224759	    404956	    619180	    761599	    924590	1.03763e+06	1.17999e+06	1.28718e+06	1.32809e+06	1.37093e+06	1.40189e+06	1.43509e+06	1.42299e+06	1.41666e+06	1.38536e+06	1.25388e+06	    965509	    863966	    774271
